locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
EPP Mahadonaka,active,create,e2b52a2f-7624-493c-b914-7586f14ab1c1,,61714fe1-236b-46cd-9e98-fe653d31dff7,EPP,epp,5,Building,bu,,
EPP Mahadonaka,active,create,e96433b7-f11a-46f4-8344-74210eb54adb,,563e8fe7-c54b-4b6c-af07-7cc42e2ffb6a,EPP,epp,5,Building,bu,,
EPP Mahafanana,active,create,99b60f5a-2b34-47f6-972a-7ec414f360b0,,e55f23e3-9e1f-4ba1-81a4-c9e7cbeacbf5,EPP,epp,5,Building,bu,,
EPP Mahafasa,active,create,295acf82-827b-4030-86b6-7f7f7e68fe8e,,7cd1d248-4ee7-4d93-aed5-e6ddf63d168c,EPP,epp,5,Building,bu,,
EPP Mahafasa,active,create,374c2986-2bf5-4bfc-86fd-66c832a8e026,,7f7cb8bd-821d-4a37-a082-857c31f043e5,EPP,epp,5,Building,bu,,
EPP Mahafasa,active,create,a4bed86c-8dcd-43a8-b0d9-10759c3afe59,,d5f57217-1dfb-4c1b-b43c-e926dcdd5ff8,EPP,epp,5,Building,bu,,
EPP Mahafasa,active,create,b827024c-7c87-4817-b5fc-c1fd4c82da54,,63fc3a41-4cf4-471a-88ae-736152a6f158,EPP,epp,5,Building,bu,,
EPP Mahafasa,active,create,f8ddd1de-9a3f-4b01-967c-ba90bcbcc56e,,5d7f54c9-bed4-4d0d-98a2-132b024f076e,EPP,epp,5,Building,bu,,
EPP Mahafasa Centre,active,create,85345e50-58a4-4421-8417-822d77f0852b,,4e4b1d7c-466a-4ddb-9a25-e7227947404a,EPP,epp,5,Building,bu,,
EPP Mahafasa Ville,active,create,6be3548b-fa7b-4a16-87fc-e72fad11c0fe,,69191346-9a9a-4dc1-8152-bfd50185cf12,EPP,epp,5,Building,bu,,
EPP Mahafiango,active,create,8eb98685-1abe-4c78-87be-3513ad08e035,,25f4ad2c-767c-45e8-b868-c1a230e7a433,EPP,epp,5,Building,bu,,
EPP Mahafidina I,active,create,8073bd2a-445d-42c9-b4a4-c836a7aa0037,,d3bf37ac-c3d9-4826-922f-1fc5f7308b45,EPP,epp,5,Building,bu,,
EPP Mahafidina Ii,active,create,b6011c16-cc93-4409-85ca-7e77fb102e3d,,d3bf37ac-c3d9-4826-922f-1fc5f7308b45,EPP,epp,5,Building,bu,,
EPP Mahafihetsika,active,create,9d031c8b-75f5-4bda-b10f-e6b282682c23,,9f48cfda-9cea-4f5c-b417-c536524579d9,EPP,epp,5,Building,bu,,
EPP Mahafihetsika,active,create,f8a7f42e-26cb-4cf3-af77-94b87fad0161,,268d4bdb-a317-465f-82ac-616f0ffc7326,EPP,epp,5,Building,bu,,
EPP Mahafile Bas,active,create,205b41c1-19a0-44b1-b652-cfce2301ab4a,,0daeae6e-7ac0-475c-b16a-ca693a2becb2,EPP,epp,5,Building,bu,,
EPP Mahafitodika,active,create,76174114-98f6-4b36-a609-5da3b31569c8,,456f2d19-030a-4cae-af9c-c0d88f449cee,EPP,epp,5,Building,bu,,
EPP Mahajambakely,active,create,e5a864a1-7ab2-41e9-91a3-cb90829669bd,,a4b61c4a-4f88-4154-aa5b-d4908ccdfdaf,EPP,epp,5,Building,bu,,
EPP Mahajamba Usine,active,create,e545f130-5da9-477c-a488-3cd6f98bf622,,a4b61c4a-4f88-4154-aa5b-d4908ccdfdaf,EPP,epp,5,Building,bu,,
EPP Mahajanjina,active,create,7105ecd6-09cc-47bf-95ab-2372d1833b43,,268d4bdb-a317-465f-82ac-616f0ffc7326,EPP,epp,5,Building,bu,,
EPP Mahalava,active,create,c4a2d43e-73fe-4086-a2ee-feb0d1f41bbf,,c80d4cf3-6fa6-4bf2-ad5d-21796b79c7f4,EPP,epp,5,Building,bu,,
EPP Mahalavolo,active,create,4dcb08e0-bbd4-48cb-bc6e-8a32d55aa225,,1ba948bd-3aa1-4b9f-81af-26670daffed1,EPP,epp,5,Building,bu,,
EPP Mahaleotse (Maeva),active,create,88818b13-30ff-46da-b8d7-6700e1bef95a,,42164123-cc7e-4c76-94d0-54cfa470a952,EPP,epp,5,Building,bu,,
EPP Mahalevona,active,create,4a12e437-13b0-4b7d-8a4b-fa0678bd3a34,,f9b62669-c072-4260-b823-a4abc5f87347,EPP,epp,5,Building,bu,,
EPP Mahalina,active,create,ae1b44a6-3fce-4281-a014-5aa6319ab59d,,6138ea19-0993-4aef-8e17-b87e68d5a812,EPP,epp,5,Building,bu,,
EPP Mahaloto,active,create,ef51ca64-02e0-49a0-9d95-516269da09f7,,9aed171f-9f80-4f87-8118-1457fce598ab,EPP,epp,5,Building,bu,46.00018,-25.210756
EPP Mahaly,active,create,26c1a492-cb0b-4c6b-9c7d-f752705ccd69,,5a3d29c2-aa29-4d91-b7b9-504908c45fc2,EPP,epp,5,Building,bu,,
EPP Mahaly,active,create,2d8c1fe5-51a2-4f73-96c1-06c59394fd3b,,3a2791ee-8bcd-40fc-8106-e1596d5695cf,EPP,epp,5,Building,bu,,
EPP Mahaly,active,create,73270ab3-9004-4934-9246-fdeb3bb47db7,,599a5e27-9b21-4c63-b7ee-ae935abcdfb2,EPP,epp,5,Building,bu,,
EPP Mahaly,active,create,f377091b-84f6-4096-aea7-b87ca796768e,,702369a4-5a29-4bd5-924b-8b09cad4427d,EPP,epp,5,Building,bu,,
EPP Mahamaibe,active,create,0fcd2508-68ca-4bb2-9a8f-9ff70fd05423,,7af7f861-4dc7-4da0-b2f6-57366f309205,EPP,epp,5,Building,bu,,
EPP Mahamaikely,active,create,568fb714-2be8-4b2d-965b-05af8047466a,,7af7f861-4dc7-4da0-b2f6-57366f309205,EPP,epp,5,Building,bu,,
EPP Mahamamo,active,create,7f95fab6-e061-4087-91a8-5c904a0dd2f9,,a620857b-f0ee-4a4f-a743-4cf1731d9a9c,EPP,epp,5,Building,bu,,
EPP Mahamanina,active,create,38f3bed8-b91b-4c52-99e6-e26fd90be214,,22cc7ef7-4aba-4e19-be91-cd1e40e57195,EPP,epp,5,Building,bu,,
EPP Mahamany,active,create,09753416-d397-4dc2-b665-0f8bec88b1b2,,222d7387-b650-46f0-8899-ec12b73c6e5c,EPP,epp,5,Building,bu,,
EPP Mahamany,active,create,f2339ec0-5b86-4268-9ffa-05669601ad7b,,23c60a83-610e-47b9-8cff-457cc64273cd,EPP,epp,5,Building,bu,,
EPP Mahamasina,active,create,ff4b7cea-9665-48df-a1b4-aea7fe24fde9,,a04282da-d940-4199-a5af-b79fddf81373,EPP,epp,5,Building,bu,,
EPP Mahamasy,active,create,3c16cc81-cb8f-449f-97c6-fd0347ca4614,,26f97dfb-4df5-470b-9aed-4ec0d535d4c0,EPP,epp,5,Building,bu,,
EPP Mahamavo,active,create,88d4eae5-d2a1-463d-9294-39605183f941,,de72bec6-88a2-4597-abff-7d4e64dd4470,EPP,epp,5,Building,bu,,
EPP Mahambo,active,create,3e0378ba-bff8-49c7-aae3-ed36cd118465,,009d54cf-4a50-4555-90be-5439638f6cbf,EPP,epp,5,Building,bu,,
EPP Mahambo,active,create,70d702b6-03fe-491b-b7b0-cfff1cdfec71,,ede05d31-a505-4ab4-ae2c-07f3bbb44d12,EPP,epp,5,Building,bu,,
EPP Mahambo,active,create,f23ccc71-dd66-4a35-a30f-b324b4a196c5,,3a549dea-f588-417b-a658-77f70cc9a9b4,EPP,epp,5,Building,bu,,
EPP Mahambo 2,active,create,81ff704f-9c1c-4e60-9cfe-e92ff1f72cee,,3a549dea-f588-417b-a658-77f70cc9a9b4,Water Point,water_point,5,Building,bu,49.44842,-17.4888
EPP Mahanoro,active,create,5fd3efb2-b710-499d-8b75-8c7ad6b37032,,2b0f48ab-d7e0-46c3-ac1c-6c51be595b10,EPP,epp,5,Building,bu,,
EPP Mahanoro,active,create,99d2cd48-5450-4a40-9849-0f3b5177dd58,,053d4f7a-b383-4faa-b224-8418ecabf446,EPP,epp,5,Building,bu,,
EPP Mahanoro,active,create,9b3ba050-444c-4eee-b5db-13f204a9c913,,0ecd6a67-6f60-4393-bdea-516e7bab132e,EPP,epp,5,Building,bu,,
Epp Mahaozo,active,create,e315fe54-ccd3-4b91-ab45-f48406bb9f15,,f0ec4526-d5d8-4c7b-b924-bac45cdb54cd,EPP,epp,5,Building,bu,,
EPP Maharanina,active,create,5bf5b299-27d4-45e2-a3dd-5b7ef93035e3,,37f28985-4358-403b-b0f2-524ba68685f5,EPP,epp,5,Building,bu,,
EPP Maharena,active,create,07bef007-5b0c-48a2-92bf-dd9dd2a1a9cb,,f882cf38-7d36-4cb3-b6a3-99b1d3e21084,EPP,epp,5,Building,bu,,
EPP Maharihy,active,create,a3e3cd19-fc90-4aeb-9fed-27c4b85a2698,,dbcee054-66f3-4c05-abdc-24d79eb50263,EPP,epp,5,Building,bu,,
EPP Maharivo,active,create,05bdc06b-bb95-45af-8966-3d08e4430eee,,757db705-0d0b-4111-b653-78911e060e2a,EPP,epp,5,Building,bu,,
EPP Mahasira-Est,active,create,12987661-2e16-4b51-b7c1-696d80f1a292,,8746b844-7ee5-4c7c-9cc1-60fc3c529b15,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,1b4a5848-5c8c-4103-b954-3c702e60772d,,496750e7-f664-4db0-bd90-1c49a23b732c,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,26fa4cfb-b75d-4a79-becc-e7f7662a80f6,,4eca52b0-cf9f-48f1-8fc5-9ec0c91a5528,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,37931699-65a6-43b6-9466-fbffcbd6c76f,,ce2eca63-a050-4ac6-9a4c-0c010e6ff06e,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,3ebc91b6-8a95-4899-a91e-cc7101d00d15,,dbcee054-66f3-4c05-abdc-24d79eb50263,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,53d6abba-eb26-486a-8c7f-f077e2ee5e84,,fb4109a8-aee4-4f44-a7a1-962e2cc4a856,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,5e0740fb-9520-4892-9a47-c7fcd5d4b475,,05298366-d8c0-4f72-9f10-9669e8f06b0b,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,61534737-1a1d-4038-8c13-f55fb59c45c7,,8d03fa63-211c-49c9-b6ba-cda28184bdf7,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,61c2ed34-2fcc-4d08-bd97-2d7a3ec164a2,,23ac63b4-902a-48d5-a59e-f5d3c1e57eb3,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,6e6dc1c2-7bb4-4550-b139-b49b3b76300c,,a0b2132b-c132-467c-af4f-b3f230510759,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,816e7213-b62b-4f43-8a1b-c0623c82d57f,,60d8a1df-67b3-4ee3-a7e3-248b3967198b,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,8d1cb391-3978-4223-8327-faba7bb52e65,,30cfa775-a10f-4763-b4f0-aa34dbc7abbf,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,933aa40e-5ec5-4c6f-846a-60353d1db192,,68f938ca-5f90-44da-9cd5-f786622f1e30,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,989bfc0a-bdc0-438c-8f38-1293450b6e4f,,57a2aa2e-97fc-4e64-b90f-e7a75680456d,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,a02d9df2-7812-4d04-aac5-0fadd4b07e14,,4d47b70d-33b4-40d0-a30e-d533f97027ee,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,ab5f2494-8f88-4fca-bbb5-919a98638e05,,5d7f54c9-bed4-4d0d-98a2-132b024f076e,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,b7898f3c-a89e-44ba-88cc-29ceb9550059,,40744758-ba7d-41fe-9808-9baa699ff984,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,b8da6ba7-d8e9-43fe-9bde-4f301eee8ba0,,6b1dcfda-74e1-480b-a9fc-1f706252544f,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,bdf4ec38-109e-49d2-98cb-cf9d0b245310,,3c2fc71a-8d34-4395-9e88-8379a23e109d,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,c4d2aad2-f4de-42d5-8b1f-4ce3985e756d,,c59095ea-fa9b-4fd8-b82c-620f646f2a8b,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,c82e9ddc-335a-4dd7-a112-34325d14f6af,,089019b6-9139-4907-b185-194065abb68e,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,ca2543ec-f958-4d48-b092-21d1227f9bdf,,2459c1e7-a964-4a90-93a8-29c5f85b911a,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,cef90824-3503-49fb-9d7c-9c84e47fca1f,,def6ad65-b95b-4027-9957-23b6cbd2e260,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,e34b0b1c-bf70-4976-a353-b973c3d4ee84,,6245ddcf-dac4-4161-beba-253c40eb5c67,EPP,epp,5,Building,bu,,
EPP Mahasoa,active,create,f77964ff-8b18-410a-83b5-b2a329675789,,0bf73c8c-45bc-4df8-8ebe-2fdd87a51f00,EPP,epp,5,Building,bu,,
EPP Mahasoa Ambodimanga Est,active,create,547a7ef5-aa5c-4e29-8a02-2cdff1ffbf3f,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
EPP Mahasoa Analatelo,active,create,a0337633-9a87-4a73-bb0f-0d2431a4b703,,60dac5cf-c063-499b-a2f3-c5bf4685b9eb,EPP,epp,5,Building,bu,,
EPP Mahasoa Andohanosy,active,create,298c4811-4825-4c6c-956b-4ff93c125bea,,751592b8-9206-4967-8c38-a6cd5a24618a,EPP,epp,5,Building,bu,,
EPP Mahasoa Andranotakatra,active,create,8b4ab4f4-fe1d-447c-9903-ea3f6fb9d471,,861d42c7-d41a-4569-ab93-fdaa72203e92,EPP,epp,5,Building,bu,,
EPP Mahasoabe,active,create,bb2777d3-4ccf-4052-b28c-fd0365b67bea,,466f980a-e44b-48e6-9309-874dd943c37d,EPP,epp,5,Building,bu,,
EPP Mahasoa I,active,create,18f05191-7d44-4d37-ac4e-1e28d66c6b39,,1ccffffe-9976-408a-adb6-98324b5c120c,EPP,epp,5,Building,bu,,
EPP Mahasoa I,active,create,3783db4c-69ee-4b87-a471-40e7c8cc3b90,,562311dc-98e1-4b27-85a2-946382c22e7a,EPP,epp,5,Building,bu,,
EPP Mahasoa I,active,create,59b8b2e6-2313-46cd-b2c0-d74a2ccb69ce,,a0274287-ebce-4f53-9cd3-2d5454903b1b,EPP,epp,5,Building,bu,,
EPP Mahasoa I,active,create,8cd1c667-b58e-4b20-a4c1-199d12d55e4a,,d5f57217-1dfb-4c1b-b43c-e926dcdd5ff8,EPP,epp,5,Building,bu,,
EPP Mahasoa I,active,create,e61ad11c-44c3-496c-b5d3-c96d82d24101,,b504328e-527a-4d73-bd12-f009be583e5a,EPP,epp,5,Building,bu,,
EPP Mahasoa Ii,active,create,02026d69-3ac8-4562-b9ff-c7edfae4d5a5,,3a2791ee-8bcd-40fc-8106-e1596d5695cf,EPP,epp,5,Building,bu,,
EPP Mahasoa Ii,active,create,0bab3d38-4887-4f13-9485-bf493f6c2bf3,,a0274287-ebce-4f53-9cd3-2d5454903b1b,EPP,epp,5,Building,bu,,
EPP Mahasoa Ii,active,create,434798ea-dac0-466b-a61e-77162e00fb6a,,8df9e268-0054-4aa7-a3da-1c271653174c,EPP,epp,5,Building,bu,,
EPP Mahasoa Ii,active,create,94be389f-038b-4363-8b8a-e3ffde976b06,,b504328e-527a-4d73-bd12-f009be583e5a,EPP,epp,5,Building,bu,,
EPP Mahasoa Ii Ezaka,active,create,d1c0fea0-a05c-45dc-a982-df373a0e0277,,e2dc2e6a-dd97-4b1d-9bf4-3f4b6776555b,EPP,epp,5,Building,bu,,
EPP Mahasoa-Ikiro,active,create,dec3bcec-0bbf-4b51-bdd4-12c3ffe39561,,07432254-16b2-4737-bb8b-1684e439ba6b,EPP,epp,5,Building,bu,,
EPP Mahasoa Ilaka,active,create,6850ee5d-ef85-431d-b50c-b78d620694f1,,7cb46f10-7cc2-4a4f-b796-eeb4cba34fc5,EPP,epp,5,Building,bu,,
EPP Mahasoa Morarano,active,create,e0d4cd10-7c74-404e-81c7-2b94bfbf7a73,,ef7746ef-e650-4e92-a525-a018991c24e1,EPP,epp,5,Building,bu,,
EPP MAHASOANIKIRO,active,create,334abcf2-af1b-4eb4-83df-88fa7a76dfeb,,07432254-16b2-4737-bb8b-1684e439ba6b,EPP,epp,5,Building,bu,,
EPP Mahasoa Tsangerena,active,create,5dcfdb46-322b-42e5-819c-5b8ae82bad7c,,8e46c0f7-3fac-41b9-8307-035998c709c0,EPP,epp,5,Building,bu,,
EPP Mahatalaky,active,create,7e39a7de-25b2-46fd-b8c3-38aa3ac96402,,a0b2132b-c132-467c-af4f-b3f230510759,EPP,epp,5,Building,bu,,
EPP Mahatalaky,active,create,a5a5ebf3-ba20-4231-86ea-37bf27111096,,0daef0d0-24e5-4bf3-92fd-9cf64f61fe7a,EPP,epp,5,Building,bu,,
EPP Mahatazantsoa,active,create,84836f68-4f84-44c5-9521-7afe97b3164f,,1a546a5e-573f-45df-b5e5-4fa11616d2a2,EPP,epp,5,Building,bu,,
EPP Mahatera,active,create,2074c777-4cac-4b44-8c20-87715daff596,,15e3dc94-d0c9-43f1-bbc5-4f3b19883f0f,EPP,epp,5,Building,bu,,
EPP Mahatera,active,create,3950c66b-2512-4f7d-9721-7e1d40e6a486,,9e0dac3f-285e-48a9-b708-e3b8b2c274e0,EPP,epp,5,Building,bu,,
EPP Mahatera,active,create,842e8d39-73e2-46cb-a550-8e22e09a0995,,dcb683a8-92bd-4987-ba75-dda5bc8210c6,EPP,epp,5,Building,bu,,
EPP Mahatera,active,create,b0f8e1a8-c6fa-418c-92d5-07306873c5c8,,29d95ed8-9713-43d9-a482-60d83bb5a464,EPP,epp,5,Building,bu,,
EPP Mahatomotse,active,create,3f0683ad-7a45-4999-87d0-829781b62bea,,6f7933af-a024-435e-a875-a73fbdb69180,EPP,epp,5,Building,bu,,
EPP Mahatomotsy,active,create,203379e8-d57e-4a8f-a73d-1cbe2c14212a,,5c823676-3a79-4633-9d0e-5579ca10794d,EPP,epp,5,Building,bu,,
EPP Mahatora,active,create,2a45dcd2-ccbd-4125-98bd-d13ff2f360e6,,c4c311c7-537a-45d7-b3fd-a32592584bba,EPP,epp,5,Building,bu,,
EPP Mahatria,active,create,8d8ab018-eb45-46d7-95fd-805fcdce1668,,a2ee617a-3630-44ef-b815-e66113d46ae4,EPP,epp,5,Building,bu,,
Epp Mahatsandry,active,create,1e4e17db-d2bb-4c46-9890-7fa8e9521211,,e67dc645-901f-4fd1-897c-0614b4011b48,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,004e2fc0-7333-4cf6-9ef7-9ec90a3b772a,,497edb4f-f5b5-479e-9be5-f27de382f8a3,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,045f78ea-a188-44ae-b8d7-2cb03d3178cf,,d2df7eb3-2f4a-4aa0-a63d-b3c1184a26e7,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,058f2e89-f19f-4600-9c7a-d99cd2be731a,,29d95ed8-9713-43d9-a482-60d83bb5a464,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,0bae6c5c-500a-4d18-8993-37e4e6b870c9,,2b0f48ab-d7e0-46c3-ac1c-6c51be595b10,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,0c5b8930-1365-4d2e-b0cf-ac57f43c8610,,81ce658e-f241-412e-a680-64e590864e4f,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,1edf51ba-7c40-406b-8a2c-addbe2a4eb55,,778f0e89-e11c-48b4-a761-8fac553ba15e,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,23cfc95e-05d4-4456-9a9c-ed088b83cf7a,,6245ddcf-dac4-4161-beba-253c40eb5c67,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,4c78a83d-7eb7-48e2-9e51-5065ebfaae83,,84f1ce51-103f-4f9e-8901-053ad038b0dc,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,4f258217-c9e2-49bc-8a42-b703cc1dc74c,,f54e80a4-aacc-4a52-8693-dc1c34bb66fb,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,55cc493a-67e5-43bc-b9de-81a9f9118eda,,f8a96f70-3460-4957-bb58-146714a1de08,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,656d82ec-2336-4a15-9e47-23d5b8b62ea3,,47e2dd89-1105-400c-b297-ac74e69b6969,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,6596686c-421b-4609-a8fa-a019b3a77044,,dcb683a8-92bd-4987-ba75-dda5bc8210c6,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,6d666d09-ffbe-4fe4-96a7-bdb47af0e24c,,8df9e268-0054-4aa7-a3da-1c271653174c,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,6ebd5da4-2e8f-4b02-824a-6a9a11a07b39,,f733cd39-0b91-4dae-b51e-3aa94e4eef18,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,755556dc-bb09-47f2-a838-2a17e6817f3d,,562311dc-98e1-4b27-85a2-946382c22e7a,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,92edb9cc-16b5-4f6f-8993-351e7a6df6c2,,0aed832e-13f6-4542-bb3f-09e799934325,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,afb57807-f598-438d-bf65-5a396772f9ea,,0546e4e5-1860-451f-9ba8-e623cc89612f,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,ba9c9c82-313a-4fa5-8504-15ce9d13bf46,,ad5509a8-3e19-4840-8f10-e5761e6a8efa,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,c6bacc7f-e8a0-4d10-bfc4-443396576c45,,3c2fc71a-8d34-4395-9e88-8379a23e109d,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,d3f01619-3e17-4e3d-90f9-166fa44207a1,,e8bf9037-cf1d-4178-815d-9a92bf48fb22,EPP,epp,5,Building,bu,,
EPP Mahatsara,active,create,ecf4d32b-863e-4a6d-9407-737ea21d14f2,,7af7f861-4dc7-4da0-b2f6-57366f309205,EPP,epp,5,Building,bu,,
EPP MAHATSARA,active,create,8f1b8017-46cc-4e67-9529-15689988969a,,46c5ff85-884d-4d5b-a1db-290a85890979,EPP,epp,5,Building,bu,,
EPP Mahatsara I,active,create,17b42ec1-f3ee-4a7f-92cc-aced95504119,,c453fa07-d830-4ce5-b5fd-efb22f9ec0ea,EPP,epp,5,Building,bu,,
EPP Mahatsara I,active,create,59816ea4-6775-4e11-bada-c81cc8ab6773,,934e3063-45ac-4a16-86ac-53f10c63b0e3,EPP,epp,5,Building,bu,,
EPP Mahatsara I,active,create,ae64d4ce-708d-4311-a096-d45bfae9d3a9,,de8c2caa-43d7-4bd7-921d-2a9be307c143,EPP,epp,5,Building,bu,,
EPP Mahatsara I,active,create,af23a431-0dbc-48f4-a0c8-5c173845a232,,563e8fe7-c54b-4b6c-af07-7cc42e2ffb6a,EPP,epp,5,Building,bu,,
EPP Mahatsara I,active,create,c110684f-570d-4609-af09-8e2471c578eb,,268d4bdb-a317-465f-82ac-616f0ffc7326,EPP,epp,5,Building,bu,,
EPP Mahatsara I,active,create,e94cdd9a-b440-4634-af6e-e755f1d2072d,,c54d7bdb-2b22-4d39-ac21-0efe4b03e016,EPP,epp,5,Building,bu,,
EPP Mahatsara Iefaka,active,create,d4c1710a-6a1e-4d2c-8bef-a3b82abcdebe,,80282171-c28c-45d1-93aa-f9967785d2ff,EPP,epp,5,Building,bu,,
