locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
Antsirabe,active,create,a45ab474-6b0e-4d10-8247-fbce8f308723,,3c9bdc0f-03b9-4ddc-9252-d034e185915b,Water Point,water_point,5,Building,bu,49.19927,-16.59927
Antsiraboangy,active,create,d650b2aa-679d-46e9-aa42-4a72caee2d64,,9e0dac3f-285e-48a9-b708-e3b8b2c274e0,Water Point,water_point,5,Building,bu,49.41761,-17.21208
Antsiradrano,active,create,210f443a-951f-430f-b50c-b9522f9af01d,,3a549dea-f588-417b-a658-77f70cc9a9b4,Water Point,water_point,5,Building,bu,49.41364,-17.47346
Antsiradrano,active,create,2885af3b-bb53-4ebf-bb0f-b9bdb2d90206,,053d4f7a-b383-4faa-b224-8418ecabf446,Water Point,water_point,5,Building,bu,49.21523,-17.45649
Antsiradrano,active,create,80bcce04-5e9a-4999-9e53-4a7a87d5d8d1,,053d4f7a-b383-4faa-b224-8418ecabf446,Water Point,water_point,5,Building,bu,49.21519,-17.45644
Antsiradrano,active,create,9e48c97d-f3e5-4670-bc2d-b2e926476c8b,,3a549dea-f588-417b-a658-77f70cc9a9b4,Water Point,water_point,5,Building,bu,49.41361,-17.47349
Antsiragavo Carreaux I,active,create,9901301d-4952-4c13-b599-889a5150a170,,15e3dc94-d0c9-43f1-bbc5-4f3b19883f0f,Water Point,water_point,5,Building,bu,49.58719,-16.921231
Antsiragavo Carreauxii,active,create,70ae3f9e-53f6-41a9-9a01-9fa36ab62ef3,,15e3dc94-d0c9-43f1-bbc5-4f3b19883f0f,Water Point,water_point,5,Building,bu,49.58417,-16.91917
Antsiragavo Carreaux Iii,active,create,6af675fb-0348-4650-93e4-f03ea5ea3107,,15e3dc94-d0c9-43f1-bbc5-4f3b19883f0f,Water Point,water_point,5,Building,bu,49.58719,-16.921231
Antsiranambanja,active,create,7cf3f9af-ab9b-43de-a486-415825449fd8,,15e3dc94-d0c9-43f1-bbc5-4f3b19883f0f,Water Point,water_point,5,Building,bu,49.58319,-16.91908
Antsirapenjy,active,create,251bdf93-016b-4891-8020-5d503be267a1,,9e0dac3f-285e-48a9-b708-e3b8b2c274e0,Water Point,water_point,5,Building,bu,49.408635,-17.224655
Antsivavy,active,create,2da36cc4-1834-46fe-9ae2-dc14dd48515c,,c100241f-a892-4bc7-97bf-7ed02ed0d40e,Water Point,water_point,5,Building,bu,46.603681,-24.288731
Antsivavy,active,create,57a66647-0be9-413e-b450-773dc69ba05f,,9672b87b-9c5a-41a9-b9a4-d8caf2967947,Water Point,water_point,5,Building,bu,0,0
Antsivavy Ankamena,active,create,40f28bf9-fde7-4f2e-b2a5-8b0bd09db701,,9672b87b-9c5a-41a9-b9a4-d8caf2967947,Site Communautaire,site_communautaire,5,Building,bu,,
Antsohamamy,active,create,1045532c-0cf4-4861-b4b3-4ca3f6321f6c,,881e02a8-b2c9-4491-b303-27b008587a39,Water Point,water_point,5,Building,bu,45.28346,-24.7327
Antsolo,active,create,4ca76bb8-2fab-4b1a-a253-40f36ba456bd,,8746b844-7ee5-4c7c-9cc1-60fc3c529b15,Site Communautaire,site_communautaire,5,Building,bu,,
ANTSOLO,active,create,ebbd67cc-8b7d-4268-be4b-65edacf22c7f,,8746b844-7ee5-4c7c-9cc1-60fc3c529b15,Water Point,water_point,5,Building,bu,,
Antsomotsoy Ankeloke,active,create,7daf14f7-f4cf-48ad-b21f-4983be37e1ca,,457c79c3-09a5-4967-abe5-9ba010354d1a,Site Communautaire,site_communautaire,5,Building,bu,,
Antsomotsoy Centre,active,create,03231573-da51-4de5-aed5-7c6e0d48dc33,,457c79c3-09a5-4967-abe5-9ba010354d1a,Site Communautaire,site_communautaire,5,Building,bu,,
Antsondrondava,active,create,f69d4baa-448b-4bc0-9bac-450d28d390c6,,32a17c2d-9f45-4c91-8fdc-4efa98b0c23e,Water Point,water_point,5,Building,bu,44.3711,-18.41304
Antsongomena Betsina,active,create,5c4ed2a8-708a-4a98-b736-715bb54c2ebf,,03e7aa0c-a775-4413-9ab4-b34e336faa47,CSB1,csb1,5,Building,bu,45.7024,-16.1399
Antsosa,active,create,a2c36137-32f9-43fa-b731-af2017c81751,,5e2597af-1eb0-43db-a53c-f2e0aa3222a1,Water Point,water_point,5,Building,bu,45.25749,-24.49656
Antsotso,active,create,6a990f8f-d80c-48d6-80bd-b358631373b9,,169ba617-507d-4044-bf33-285b734edeaf,Water Point,water_point,5,Building,bu,47.23362,-24.59426
Antsotso Centre,active,create,ab270ff2-c50e-4496-afd9-22c7648d475e,,169ba617-507d-4044-bf33-285b734edeaf,Water Point,water_point,5,Building,bu,47.23361944,-24.59426389
Antsovela sama,active,create,c1b0edb1-d2f2-4147-bd43-e03840e9c451,,f154f739-9998-43b3-85ca-33a4dfd4fb68,Site Communautaire,site_communautaire,5,Building,bu,,
Antsovela sama,active,create,f053ac0a-0f96-468c-ae98-9b927f0c4c42,,6f7933af-a024-435e-a875-a73fbdb69180,Site Communautaire,site_communautaire,5,Building,bu,46.48534,-25.083677
Apitsambato,active,create,eb383331-9200-48c7-ae1a-abb2b706124c,,4fa8031b-51a6-49a8-ac01-8dce533d58d0,Water Point,water_point,5,Building,bu,47.79372222,-22.92594167
Asaka,active,create,ce56a909-845d-44e8-aa02-6d2ef95ba89a,,5e1ddbbb-a08c-4a05-a225-36788acf6baa,Water Point,water_point,5,Building,bu,45.38184,-24.02564
ASOS Mananjary,active,create,ea6de776-efde-42db-b251-41dcee2f4c31,,31344464-306c-4f4a-a70d-43ffbdfa19b2,Warehouse,warehouse,5,Building,bu,,
ASOS Vatomandry,active,create,44fb6dd7-bc39-4b30-b2e5-08b4ad2f0778,,c85b3c92-782d-431f-8b26-878e9fd84618,Warehouse,warehouse,5,Building,bu,,
Asotrilala,active,create,cb29aebc-6fd5-47f5-80ad-11f1868046e2,,1bb1295a-ad1e-4a20-a8d2-5a0bb26d6691,Water Point,water_point,5,Building,bu,47.49924,-23.22591
Association Tsy Mananary Zaza,active,create,69d39f9f-67e9-4088-90a4-c12fc5ae1237,,31344464-306c-4f4a-a70d-43ffbdfa19b2,Water Point,water_point,5,Building,bu,48.34769444,-21.21630556
ATANAMBAO CARRIERE,active,create,2aefad1b-1d28-4285-8ff3-a3f9fc9050f3,,861d42c7-d41a-4569-ab93-fdaa72203e92,Water Point,water_point,5,Building,bu,46.42083306,-15.71036111
ATSINGY,active,create,3acce5cf-0397-4703-8072-0397923eb07c,,5defac73-3f2b-49c8-8b23-3220835b03c2,Water Point,water_point,5,Building,bu,46.72796944,-16.14134722
AVARABOHITRA,active,create,e4472b08-e55e-49ac-9238-60a51e7ea607,,df16044d-7511-4334-9728-e8735eab9935,Water Point,water_point,5,Building,bu,46.50894444,-16.18338889
AVARADROVA,active,create,1feea860-9eb4-49da-8ff4-75df4a3730ca,,edd7bc75-fc97-4748-840c-2fc554322284,Site Communautaire,site_communautaire,5,Building,bu,,
Azoma,active,create,6fb77e35-9cfe-401b-ab78-6d04e103a615,,599a5e27-9b21-4c63-b7ee-ae935abcdfb2,Water Point,water_point,5,Building,bu,47.26608,-23.30705
Barabay,active,create,26386f3d-8663-4bd8-93a8-e32db9c89bff,,81fbdd83-3e3b-42a3-92c8-0c8a526a18d2,Water Point,water_point,5,Building,bu,45.01438,-25.25133
Barabay,active,create,5a3f156e-00dd-4401-8e57-105f94c7ad79,,81fbdd83-3e3b-42a3-92c8-0c8a526a18d2,Site Communautaire,site_communautaire,5,Building,bu,,
BASAKOA BAS,active,create,1b295509-ccd6-4a6b-bf10-3d056cac1bb2,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,Site Communautaire,site_communautaire,5,Building,bu,,
Bazar,active,create,3497839f-fba4-41cf-a1f2-d01014cbb9b7,,3a549dea-f588-417b-a658-77f70cc9a9b4,Water Point,water_point,5,Building,bu,49.44863,-17.49112
Bazary,active,create,6cbabbe6-e512-44d6-b362-5e1253d0a869,,d4eb189a-5cb6-46ed-8eac-3653c1852d77,Water Point,water_point,5,Building,bu,47.86692,-22.38451
Bazary,active,create,7e1447fc-1532-434b-80d6-5a5396baf572,,d4eb189a-5cb6-46ed-8eac-3653c1852d77,Water Point,water_point,5,Building,bu,47.86692,-22.38451
Beadabo,active,create,c8cda35b-fc60-4b02-9443-3f1d75f29513,,6eb5c944-e2c7-4eac-93a9-ad7996924fce,Site Communautaire,site_communautaire,5,Building,bu,,
Beadabo I,active,create,afa39597-9f00-4458-9ddf-7053984b7b47,,d0a79494-c31d-4009-86ca-c1decbc3d6d9,Water Point,water_point,5,Building,bu,45.38191,-24.0221
Beadabo Ii,active,create,2b37f56c-337b-4ebe-8060-7aa43bf36d44,,d0a79494-c31d-4009-86ca-c1decbc3d6d9,Water Point,water_point,5,Building,bu,45.37084,-24.14796
Beahitse Epp,active,create,9e31cb92-6845-4def-915c-a37711167e2a,,24d11874-2fdf-4cd6-b1ce-2cc978f7fb24,Water Point,water_point,5,Building,bu,,
Beamalo,active,create,3d9760d3-cc87-4088-9bbb-0a446d60433e,,4863b612-5843-41f8-a1ab-cca2f892fee0,Water Point,water_point,5,Building,bu,45.11728,-23.96337
Beamalo I,active,create,09ceec8f-5a04-4eb5-a67e-9e06eb448b0b,,e9beb16a-fb0b-4aa2-97b5-9668f323af7b,Water Point,water_point,5,Building,bu,,
Beamalo I,active,create,5285a412-5708-49c0-a717-c4c894127ec8,,e9beb16a-fb0b-4aa2-97b5-9668f323af7b,Water Point,water_point,5,Building,bu,,
Beamalo I 2,active,create,c2ec9257-d37b-4bc0-83fb-b42f7277e526,,e9beb16a-fb0b-4aa2-97b5-9668f323af7b,Water Point,water_point,5,Building,bu,,
Beamalo II,active,create,45a93ac0-0d5d-4a2d-9707-83775ec47861,,5d25d248-4468-4c96-a566-4a539c7928f8,Water Point,water_point,5,Building,bu,45.2474,-24.13651944
BEANIKE,active,create,819c5e76-9b39-4392-8f7a-c231c287136d,,f8f6820f-96eb-4999-82ec-8b809cff94de,Site Communautaire,site_communautaire,5,Building,bu,,
BEANTAKY,active,create,4567c767-abd7-42c3-9ffe-dcddc07e55e3,,42cbdedf-5db9-4c22-b0c3-58084dfaf401,Water Point,water_point,5,Building,bu,44.561104,-23.5367
Beapemba,active,create,006b0e3b-8021-44e0-b6b2-064843b86766,,4863b612-5843-41f8-a1ab-cca2f892fee0,Water Point,water_point,5,Building,bu,,
Beapinga Atsimo,active,create,4a40329a-ca99-4ee9-a646-eb295b497db2,,01946d70-2736-44e7-94bd-8e50b3335925,Water Point,water_point,5,Building,bu,44.76527,-19.07228
Beara Nord,active,create,4a017851-6b76-43ea-bda7-cc717d07443e,,037f61e0-6af0-4530-8ce2-63124eba2a9b,Water Point,water_point,5,Building,bu,45.34198,-24.11793
Beara Sud,active,create,fc4eda86-c759-49ce-bee1-0772793a92dd,,037f61e0-6af0-4530-8ce2-63124eba2a9b,Water Point,water_point,5,Building,bu,45.32373,-24.12623
Bebakaka,active,create,08391e18-d69b-4308-bfa6-09a123e0f755,,9672b87b-9c5a-41a9-b9a4-d8caf2967947,Water Point,water_point,5,Building,bu,46.019936,-24.736266
BEBALAHAZO,active,create,1d0157d8-99b3-4b4b-9046-d49b908b6653,,bbf51669-1e92-493b-bc33-395378f2943d,Water Point,water_point,5,Building,bu,,
BEBALAHAZO,active,create,911cfa46-0646-4ebd-815e-6b4588ae8198,,09b3b46f-71a1-45f7-9ab4-b93e449e2205,Water Point,water_point,5,Building,bu,,
Bebarimo/Ambaro,active,create,c214e96f-5837-47e1-8a71-a9323b21eef5,,9672b87b-9c5a-41a9-b9a4-d8caf2967947,Site Communautaire,site_communautaire,5,Building,bu,,
Bebea,active,create,71e7f87e-1ceb-467a-a25c-314bc0554cb1,,1ca7d983-3fc1-4051-ae7a-79d706bfbf18,Site Communautaire,site_communautaire,5,Building,bu,,
Bebea,active,create,80663da5-f40a-4c4c-814b-6fc1ef1195f0,,1ca7d983-3fc1-4051-ae7a-79d706bfbf18,Site Communautaire,site_communautaire,5,Building,bu,,
Bedona,active,create,4b7eacc2-fb86-4ff1-bb98-f258a96cc22c,,4342c258-a4f9-4f05-8356-42be448ffec7,Site Communautaire,site_communautaire,5,Building,bu,45.3833,-24.1833
Bedona Sud,active,create,bf08a088-cedf-4935-be12-853da84842f4,,037f61e0-6af0-4530-8ce2-63124eba2a9b,Water Point,water_point,5,Building,bu,45.44409,-24.18735
Befaitsy,active,create,9b47eaf6-6ce6-4884-bbb2-b049d0cffdb2,,c100241f-a892-4bc7-97bf-7ed02ed0d40e,Site Communautaire,site_communautaire,5,Building,bu,,
Befamanta Centre,active,create,fbba1df1-410b-4e31-b6cc-1ca4405ab8e4,,a6e0c676-95c9-4d05-a0da-7443bc939e5a,Water Point,water_point,5,Building,bu,44.76494,-24.63011
Befamata,active,create,266dbab2-d9f1-42ca-9400-a3b4b1972239,,81fbdd83-3e3b-42a3-92c8-0c8a526a18d2,Site Communautaire,site_communautaire,5,Building,bu,,
Befangitsy,active,create,65734b3f-8e40-4dc7-ab5f-b892f6e551f3,,8580a687-cfd7-4ca7-85df-12e585021277,Water Point,water_point,5,Building,bu,45.21993,-24.54609
Befangitsy,active,create,c43e614a-4fe1-44cd-b846-096380da691d,,4342c258-a4f9-4f05-8356-42be448ffec7,Site Communautaire,site_communautaire,5,Building,bu,45.3411,-24.2407
Befangitsy,active,create,e4268cc8-7586-48d5-ad20-9b71ddb957eb,,8580a687-cfd7-4ca7-85df-12e585021277,Site Communautaire,site_communautaire,5,Building,bu,,
Befangitsy bas,active,create,71f78608-0954-42d9-94ec-726798c897a0,,8580a687-cfd7-4ca7-85df-12e585021277,Water Point,water_point,5,Building,bu,45.34482,-24.46972
Befangitsy bas,active,create,ee3a845f-bea6-404b-bfec-d651b3f8c6c2,,8580a687-cfd7-4ca7-85df-12e585021277,Water Point,water_point,5,Building,bu,45.34482,-24.46972
Befangitsy Centre,active,create,47ee23a7-6dab-4203-8c62-8875a5555683,,024d01e6-01f4-4860-9780-846cdbec0836,Water Point,water_point,5,Building,bu,45.37699,-24.15005
Befararotse,active,create,ccdbe8c3-5f16-43f4-acb7-78f04f2fad21,,fff386bb-d84f-435f-9b88-e25027d06662,Water Point,water_point,5,Building,bu,45.4996,-24.32319
Befengoka,active,create,ae273da2-9062-4367-9497-a34e66901e3b,,5e7fb2d0-10c3-47fc-88ec-561122e106c8,Water Point,water_point,5,Building,bu,44.03066,-24.837624
Befeno,active,create,649922b8-de1e-4a2b-afbe-d311b0669ef4,,037f61e0-6af0-4530-8ce2-63124eba2a9b,Water Point,water_point,5,Building,bu,45.39044,-24.19251
BEFENO (AMBALIANDRO),active,create,11d45e0a-7e86-4054-9270-0c20021f0cf7,,d18ae17a-faae-4e40-bb4d-540641d494c0,Site Communautaire,site_communautaire,5,Building,bu,,
Befihamy Anato,active,create,0635415e-632e-475e-9b7b-8278b92bd75a,,55d60ad9-07f3-42c7-b2c2-64b6840ad748,Water Point,water_point,5,Building,bu,,
Befihamy Centre,active,create,894133a6-e382-4bbd-bb1b-dd363936e9dd,,55d60ad9-07f3-42c7-b2c2-64b6840ad748,Water Point,water_point,5,Building,bu,,
Befihamy Nord,active,create,cb4f3c36-99dd-4d3f-9632-596d2a5be1ea,,55d60ad9-07f3-42c7-b2c2-64b6840ad748,Water Point,water_point,5,Building,bu,,
Befihamy Sarotrandro,active,create,3cf7436a-8722-4a71-be59-c5abc8d670b0,,79d35231-617d-4a57-83e6-fefe79351454,Water Point,water_point,5,Building,bu,,
Befolotse,active,create,897a90e2-745d-4347-9c17-eeacf6ca0998,,437a9492-22a6-4e12-9d03-efe8f0fa03b0,Water Point,water_point,5,Building,bu,,
Befotaka,active,create,fc5e5de2-b2c3-4189-a1c9-95ab67cd9dce,,fd6d4d35-d3e6-4c22-b484-6bc71f13ae09,Water Point,water_point,5,Building,bu,46.985606,-23.826692
Befotoana,active,create,a4d7fd7a-10df-47f1-b435-004a72fdf760,,7174ae50-4d3d-4fd1-a906-4fab680bede5,Water Point,water_point,5,Building,bu,46.75069,-16.217025
Befotoana Atsimo Andrefana,active,create,3ec0df43-9097-4848-b9d1-d28a5f51deac,,7174ae50-4d3d-4fd1-a906-4fab680bede5,Water Point,water_point,5,Building,bu,46.75131,-16.22575
BEFOTOANA BUREAU FKT,active,create,0596450d-da15-4ee7-8062-f56cedefa977,,7174ae50-4d3d-4fd1-a906-4fab680bede5,Water Point,water_point,5,Building,bu,46.752794,-16.225988
BEGIDRO,active,create,560701ce-dcaf-4431-9a0e-003dc4be5f75,,1c4d6025-5d90-4ebe-946c-d5782b33b946,Water Point,water_point,5,Building,bu,46.662835,-16.21849
Begolobo Marolinta,active,create,bfff7474-06f8-4a66-99e9-3c70af1640a2,,79b58d2f-f069-41fe-87c5-45f20f3263c9,Water Point,water_point,5,Building,bu,44.63725,-25.11433
Begorida,active,create,4f49a26b-8a54-478e-a751-3ec3d8182c3d,,79b58d2f-f069-41fe-87c5-45f20f3263c9,Water Point,water_point,5,Building,bu,44.62127611,-25.12997694
Behabobo,active,create,43d15596-a5b7-4571-a2ee-c0f28361e64e,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,Water Point,water_point,5,Building,bu,45.34739,-24.89726
BEHABOBO,active,create,5077b05f-d9c0-478c-b7b0-90e7c08d90ef,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,Water Point,water_point,5,Building,bu,,
BEHABOBO,active,create,99a23f7f-9f86-407a-a51b-77a6493c8de2,,f8f6820f-96eb-4999-82ec-8b809cff94de,Site Communautaire,site_communautaire,5,Building,bu,,
Behabobo Ambany,active,create,7a1677af-d89c-441b-9e67-5a105aa64997,,b410c887-50df-4699-ae70-bde33bd4df0e,Water Point,water_point,5,Building,bu,,
BEHABOBO AMBONY,active,create,8c74605f-0f64-4f43-a594-bd1bf59b527c,,b410c887-50df-4699-ae70-bde33bd4df0e,Water Point,water_point,5,Building,bu,,
Behabobo centre,active,create,f51a416f-a382-48f9-8df3-2f84d928efc2,,bfc47a53-c417-4b92-b394-f669854729ec,Water Point,water_point,5,Building,bu,,
Behabobo Nord,active,create,f7b0dfc4-0c80-448e-802e-b4721859cf58,,457c79c3-09a5-4967-abe5-9ba010354d1a,Site Communautaire,site_communautaire,5,Building,bu,,
Behamotse,active,create,2fef0e07-cad4-44a4-a557-4dc23ab03185,,749e8f17-0875-423f-a1ec-953edfcd171c,Water Point,water_point,5,Building,bu,45.70922222,-24.30141667
BEHANTAMAREAGNE,active,create,384c1917-bad5-4f38-9acd-929ed72216fa,,f8f6820f-96eb-4999-82ec-8b809cff94de,Site Communautaire,site_communautaire,5,Building,bu,,
Behara bas,active,create,d9f09461-3d60-444b-ad02-a3363b8b05cf,,c100241f-a892-4bc7-97bf-7ed02ed0d40e,Site Communautaire,site_communautaire,5,Building,bu,,
Behara Bas,active,create,c099d918-dabe-4935-9201-ece299314acb,,c100241f-a892-4bc7-97bf-7ed02ed0d40e,Water Point,water_point,5,Building,bu,46.378916,-24.965175
Behara haut,active,create,4d6e32bf-3374-44dc-9394-887f07f8f0f7,,c100241f-a892-4bc7-97bf-7ed02ed0d40e,Site Communautaire,site_communautaire,5,Building,bu,,
Behelo Epp,active,create,d27e1566-b68b-4694-8e35-958f9e3fb544,,4ffed295-ec56-43aa-9308-71bed6e61efe,Water Point,water_point,5,Building,bu,,
Behena,active,create,be884be5-91b1-4004-af07-0f192ed3d66f,,38679362-2eb0-4eb1-87d0-6b78fa7e733d,Water Point,water_point,5,Building,bu,45.610391,-24.67946
Behera,active,create,f581e561-d53c-485c-91e8-9191e70f1585,,38679362-2eb0-4eb1-87d0-6b78fa7e733d,Water Point,water_point,5,Building,bu,45.159,-24.33197
Beherika,active,create,fbb594a9-349d-4386-9785-08b9b398e1e4,,e55e5cf9-93c5-4358-b3da-2ac1e8354aa0,Water Point,water_point,5,Building,bu,,
Beheva,active,create,e1d7c3fe-749c-483a-a7ce-71f2d0e0d2ab,,e67dc645-901f-4fd1-897c-0614b4011b48,Water Point,water_point,5,Building,bu,,
Behevo Haut,active,create,d4603779-36ad-44c7-b590-e072026d6cd8,,5e2597af-1eb0-43db-a53c-f2e0aa3222a1,Water Point,water_point,5,Building,bu,45.26392,-24.31695
BEHODATSE,active,create,d8c109a5-89ca-4daa-ba58-521d0c5d78fc,,113a292b-209d-4f6d-b7a3-aa7f6eb56186,Site Communautaire,site_communautaire,5,Building,bu,,
Behompy,active,create,1bd76cbc-781b-458d-b557-787d6bf3c815,,ac38946a-ff08-4941-ab55-9f25fb818265,Water Point,water_point,5,Building,bu,,
BEIEVOTSE TANAMBAO,active,create,e159e051-cd7c-41c9-be87-12c5bbaa219e,,5f666d29-8b8c-4ebf-a630-e2cad0cb3685,Site Communautaire,site_communautaire,5,Building,bu,,
Bejangoa Est,active,create,a3cfeb2e-6f87-4ab8-a4d3-c7cfdd51916b,,b12b888d-207a-4eda-ae28-80d69be396e6,Water Point,water_point,5,Building,bu,44.62961,-19.14646
Bejangoa Nord Est,active,create,20d57b93-005f-46c0-9934-828ef40d2819,,b12b888d-207a-4eda-ae28-80d69be396e6,Water Point,water_point,5,Building,bu,44.63318,-19.14327
Bejangoa Ouest,active,create,b9ce3ae1-c2d5-4765-b152-3462570b8b06,,b12b888d-207a-4eda-ae28-80d69be396e6,Water Point,water_point,5,Building,bu,44.62591,-19.14725
BEKAKO SUD,active,create,74e73e65-a586-4194-9aef-ae100b860394,,ced122ee-d3d8-48e1-bfe3-85799e6f0bb4,Water Point,water_point,5,Building,bu,,
BEKALILA CENTRE,active,create,1ee51cd8-ee23-4ee3-854c-45fa42422e10,,1c4d6025-5d90-4ebe-946c-d5782b33b946,Water Point,water_point,5,Building,bu,46.70295,-16.205773
Bekapitsa Haut,active,create,e04c018b-04c5-4672-af43-042c7e9716ae,,38679362-2eb0-4eb1-87d0-6b78fa7e733d,Water Point,water_point,5,Building,bu,45.13541,-24.41326
Bekaraoky,active,create,9bed628d-ecbf-4089-bcc3-c02e9a9f94fd,,4fa8031b-51a6-49a8-ac01-8dce533d58d0,Water Point,water_point,5,Building,bu,47.77409167,-22.934625
Bekijeja,active,create,a16cec6e-e099-4c29-9b19-c54898ef7271,,42c86929-005d-42d1-8277-50e374ff3337,Water Point,water_point,5,Building,bu,,
Bekininy,active,create,fc86142f-bc26-463f-9793-7818c71782ab,,b5b1e61b-f82e-48bb-8077-c5251a677fe2,Water Point,water_point,5,Building,bu,47.02901306,-24.912965
BEKININY,active,create,bb0a1a61-7c37-4951-928c-6e7a8131c99f,,881e02a8-b2c9-4491-b303-27b008587a39,Water Point,water_point,5,Building,bu,45.19034722,-24.18521667
Bekiria,active,create,938aaeb6-32b4-4154-bfe3-628c12b2fc79,,9672b87b-9c5a-41a9-b9a4-d8caf2967947,Site Communautaire,site_communautaire,5,Building,bu,,
Bekiria Centre,active,create,f07976f7-ae8d-4f03-8b93-5d2c981d79fc,,9672b87b-9c5a-41a9-b9a4-d8caf2967947,Water Point,water_point,5,Building,bu,46.05186,-24.785
