locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
Ecole Communautaire Ampasimazava,active,create,c72c883c-85e7-4499-87af-238ca152ce28,,bfe5192a-8cae-4805-954f-30e360922dd7,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimbola,active,create,098ab8a5-53cb-4df2-aa93-4f8c0f436c92,,778f0e89-e11c-48b4-a761-8fac553ba15e,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimbola,active,create,839436c8-2082-49d4-965b-84422c152e37,,36ff845c-f898-4f93-837f-0ebc50637e15,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimbola Ii,active,create,cc4b34a8-8393-4796-a2cf-b9795d4d4399,,009d54cf-4a50-4555-90be-5439638f6cbf,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimbola Sahamanina,active,create,f8737bce-cb6d-47ef-9e54-7cc4648507e4,,ed2478df-2164-40bf-8315-69dcc38c962e,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimpotsy,active,create,5c164365-899c-45cd-8d90-5543565ccbd4,,3c9bdc0f-03b9-4ddc-9252-d034e185915b,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimpotsy,active,create,6e466566-12a7-416a-b845-b539b073b515,,ed2478df-2164-40bf-8315-69dcc38c962e,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimpotsy Bekaitra,active,create,6e752183-6735-413c-87d9-88c5cbb799f7,,dcb683a8-92bd-4987-ba75-dda5bc8210c6,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimpotsy Ii,active,create,9b8b1ed9-3cdc-4c50-8d1b-8598404ff5fa,,58748f98-a17c-44d2-9ebf-dd44deaedb6f,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimpotsy Sahave,active,create,77196e0b-9cb6-4bc2-b7a9-f1d54f24e627,,ed2478df-2164-40bf-8315-69dcc38c962e,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasimpotsy Sud,active,create,996b6c79-95e7-4069-a6a3-ffacec490353,,2a6dcb74-5f54-4590-9a5a-1b5ad8b8c855,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasina,active,create,a807396b-6ac4-4db5-b02a-fe81c863c059,,0546e4e5-1860-451f-9ba8-e623cc89612f,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasinambo,active,create,51dc772d-0771-43d4-a0e1-7ae53ecdb37b,,05d247a1-575a-4a84-9fa2-58416adfda82,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasinambo Est,active,create,24c5ed11-b808-413c-992a-cdb261a5c474,,e7420f45-58df-446d-a584-b303dc69026b,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasinambo Ii,active,create,5bf5aed1-a12c-4c2a-a2bd-24cf015e6ae5,,009d54cf-4a50-4555-90be-5439638f6cbf,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasinambokely,active,create,f14e3ef4-bc14-4e80-b20e-eba66ea6b423,,9092c259-d0b7-4ae4-9a2a-949923f73c35,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasipotsy,active,create,05edd49d-51e5-4b07-84e2-bcc3f419810a,,a1c6c3a9-a14d-4211-8a08-e6819cd565fe,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampasipotsy,active,create,1f102689-50c5-4069-8673-b4aa242ba308,,81ce658e-f241-412e-a680-64e590864e4f,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampatilomasay Ambony,active,create,b678449f-ae5c-4186-9717-ad5cbf734995,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampatiolobitsivitsy,active,create,7a5aeecf-2b86-4713-bd4b-441270ae6ca2,,86cd5df6-1d27-4762-a604-046137c1db52,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampatiolomasay Centre,active,create,6b171b18-3f46-47f7-bde6-d1916b596b54,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampatiolotse,active,create,0445cc4d-eb35-4c29-bb29-073c8b9cdfe7,,024d01e6-01f4-4860-9780-846cdbec0836,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampatramary,active,create,50f26d0f-7aa3-47de-83d9-01666b6078b4,,c2eeee4b-1764-4d08-95f0-c826bcf1fe53,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampiahonana,active,create,697e4065-c635-4cb3-9223-35ff74d19cbd,,2a6dcb74-5f54-4590-9a5a-1b5ad8b8c855,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampiha Besasavy,active,create,2e65fd9e-4830-41b6-b237-1091a1715f2a,,d02f2a46-3b1c-4474-8bf8-a6ad8d680093,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampiha Centre,active,create,f7ce0612-e25c-4b9d-a624-74bca8431f5d,,d02f2a46-3b1c-4474-8bf8-a6ad8d680093,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampiha Mivoatse,active,create,d3391199-b085-4206-b99d-94854d387784,,113a292b-209d-4f6d-b7a3-aa7f6eb56186,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampihamy,active,create,10ecce8d-6957-4ccb-8142-dc6ddf93cf32,,899a6c8a-e718-4731-8f50-16c32e47619f,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampihamy,active,create,398aece6-4b77-4617-91ce-baf6a52b0a1e,,024d01e6-01f4-4860-9780-846cdbec0836,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampilofilo,active,create,26d2e699-b7ae-4c87-84c3-3b6456673946,,024d01e6-01f4-4860-9780-846cdbec0836,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampirandava,active,create,d7437d3d-47b1-45b3-85b9-dc09249db99a,,ede05d31-a505-4ab4-ae2c-07f3bbb44d12,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampiranga,active,create,04786843-6cba-4687-a2e0-637cb6cef9a0,,9d83a546-65b4-486a-b989-9192222167ba,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampiriky,active,create,6397b687-a3db-4a78-b614-ce6aa04685da,,882803ed-5f77-4f96-a53b-65e2fa842430,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampiringalava,active,create,7040c9d4-4490-497c-b5f0-c04935d04550,,fc8ed3c4-6ea3-45e7-bd02-221cf20654c9,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampiringalava Nampoezy,active,create,658f5ae6-fa44-42ad-9c03-02279f5f82d2,,05738877-4370-4e6d-8a4f-50bc9e33b1fb,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampisikina,active,create,cf0057df-2b98-411e-af06-6792c84c10e9,,5e2597af-1eb0-43db-a53c-f2e0aa3222a1,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampisopiso,active,create,240ac3f4-85a8-4aae-921c-531c42d8aec8,,6b9d2aa3-1ff5-4a2e-ba40-aaf6237e4d65,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampisopiso,active,create,4f752e47-95c4-4e4f-8e57-fda644dbca40,,5640925e-c387-4e5b-99a5-85966df10cdf,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampisopiso,active,create,b4877538-59cd-4bc9-8c97-6de52b173075,,e9beb16a-fb0b-4aa2-97b5-9668f323af7b,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampisopiso Ranotsara,active,create,d7388e05-8ddf-4269-bb02-68383639f739,,caf5bbc0-7c24-4a97-815f-5be99495dc11,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampisopiso Tanantsoa,active,create,402bafed-e9bf-4bba-814b-a96371a1e7e0,,84a0d267-b156-44f8-8b14-dccc838762ea,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampitabe,active,create,1cd51c33-977b-4828-9a7e-468ccf6b6819,,99e461f0-58a0-47c7-8809-0bcf97ebf301,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampitabe,active,create,7c3c6dfd-842c-464a-969a-595beff73e5c,,15e302e4-3ab6-416c-99b0-1562879f0271,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampitabe Sahandrano,active,create,8cc95cf2-17fc-47e9-8f75-8bbf8be09e96,,d2615195-bb19-4a01-bdc3-3cfc37616feb,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampitaka,active,create,c0010f0f-5165-4a85-abc8-1fc06bad061b,,497edb4f-f5b5-479e-9be5-f27de382f8a3,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampitakifasina,active,create,3910481e-5b8a-42e3-a229-adff477c8673,,99e461f0-58a0-47c7-8809-0bcf97ebf301,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampitamalandy,active,create,d400cbde-b927-4aff-a814-7fee777fd965,,268d4bdb-a317-465f-82ac-616f0ffc7326,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampoahantsatroka,active,create,008582fd-2fef-408d-b9c5-c9d59ad4c516,,f7a1db24-e8a7-4732-8b48-a21b05bd5007,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampofoko,active,create,92835e08-be77-44e5-8746-b4ab61d859b0,,31fb102e-06bb-43bd-b8e6-c840d75bafc0,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampombilava,active,create,924942b2-febc-4bc2-88f5-b0f696ff0915,,39168f45-1212-49cc-9b96-b9f11116b07c,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampombimangarakaraka,active,create,d415aa57-eb1a-4601-8875-966c72242223,,6614ec43-fa7a-4f08-9a02-9acaf9ceebec,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampombonavony,active,create,ada59f07-f498-4636-bb76-d7dd576d4e40,,861d42c7-d41a-4569-ab93-fdaa72203e92,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampopoho,active,create,35dc403c-7532-4ca8-8bff-be04037e05d1,,a7cac00e-8f20-4575-813b-55f593bb10bd,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampotake Sud,active,create,63b11d43-4ebd-490b-bde2-f9f5e57aa4ab,,79b58d2f-f069-41fe-87c5-45f20f3263c9,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampotoamasy Kaikarivo,active,create,d56e0a0d-99a9-4b69-b534-8a3ac950d7a0,,437a9492-22a6-4e12-9d03-efe8f0fa03b0,EPP,epp,5,Building,bu,,
ECOLE COMMUNAUTAIRE AMPOTOMAINTY TANAMBEY,active,create,cd2eb1dd-3fef-4ff9-bc7b-983d61a2dda1,,84a0d267-b156-44f8-8b14-dccc838762ea,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampototsy,active,create,4830e981-eff3-42d1-aa69-0c6e1cb31bc9,,882803ed-5f77-4f96-a53b-65e2fa842430,EPP,epp,5,Building,bu,,
Ecole Communautaire Ampozoke,active,create,28fb8980-6958-48a1-a494-ee4dea585ae9,,84a0d267-b156-44f8-8b14-dccc838762ea,EPP,epp,5,Building,bu,,
Ecole Communautaire Anadabolava Beakondro,active,create,a82dcf68-0906-4eb8-9469-889abb30c302,,624594ab-8385-4855-8d44-3d5279740ab3,EPP,epp,5,Building,bu,,
Ecole Communautaire Anadranto Ankatrafay,active,create,82d67d9a-79d5-46a4-8218-fb45bdde0fca,,5640925e-c387-4e5b-99a5-85966df10cdf,EPP,epp,5,Building,bu,,
Ecole Communautaire Analabe,active,create,18be6914-1ce6-42e3-9058-bf093b8b0e34,,eadf078b-2054-4723-8af1-5d16c18ac240,EPP,epp,5,Building,bu,,
Ecole Communautaire Analabe,active,create,a0cf20c3-b9d1-47c5-a3ff-4f00a51aa6f2,,e9beb16a-fb0b-4aa2-97b5-9668f323af7b,EPP,epp,5,Building,bu,,
Ecole Communautaire Analabe,active,create,a1e91d87-fcaa-4980-89d9-7c0cd72d7e24,,6eb5c944-e2c7-4eac-93a9-ad7996924fce,EPP,epp,5,Building,bu,,
Ecole Communautaire Analabe,active,create,e1a55804-d27b-4045-a088-637ca52a76ce,,eadd4c71-185d-4ddc-86dd-36bdb1be6edc,EPP,epp,5,Building,bu,,
Ecole Communautaire Analabemazava,active,create,c9a6c7cd-8a4d-438e-b9cc-ed41734de6ce,,1a69578e-7282-4bcf-976a-c784339fb67d,EPP,epp,5,Building,bu,,
Ecole Communautaire Analadaro,active,create,2bf4ba80-e054-45db-a86b-a3ce5dbe36f7,,d0a79494-c31d-4009-86ca-c1decbc3d6d9,EPP,epp,5,Building,bu,,
Ecole Communautaire Analadaro,active,create,8554b825-5f0f-4bf4-a6fd-e00a3d6715b1,,5e1ddbbb-a08c-4a05-a225-36788acf6baa,EPP,epp,5,Building,bu,,
Ecole Communautaire Analalava,active,create,5dd023bd-f094-4e7f-bf27-558395128a43,,c57ca8c1-8a7e-4e4e-a256-966a4bb1fa8d,EPP,epp,5,Building,bu,,
Ecole Communautaire Analalava,active,create,9e0711b3-76b0-486e-8bc3-6fa854fa5379,,2625ecad-879b-49b7-bdcb-349f6e4e932b,EPP,epp,5,Building,bu,,
Ecole Communautaire Analalava,active,create,c937d300-a435-4c05-88cb-e437bcea6913,,03e7aa0c-a775-4413-9ab4-b34e336faa47,EPP,epp,5,Building,bu,,
Ecole Communautaire Analalava,active,create,e4f1ff7e-1e32-45df-b760-673c36f4e5e1,,ced122ee-d3d8-48e1-bfe3-85799e6f0bb4,EPP,epp,5,Building,bu,,
Ecole Communautaire Analalava/Bas,active,create,c44a4cb5-3fa2-440f-8fd0-98e8a7406c0e,,9e96eb0a-60f8-4b35-aafe-fcf3cf3f773f,EPP,epp,5,Building,bu,,
Ecole Communautaire Analalava/Haut,active,create,6e63731d-3e58-4be7-ae0c-a86b5a451278,,dfef62fd-14cb-41e0-9bbf-321d9a8b9311,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamahavelo,active,create,c4a10942-754d-4f40-8fae-38ff7f64407c,,024d01e6-01f4-4860-9780-846cdbec0836,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamaintso,active,create,8200bf39-1cbe-4ab0-bdd6-5b461fb75902,,4a2f9c9d-6a5c-4033-bb77-0d1d43853929,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamaitso,active,create,227462e6-0cdc-43f4-9e95-f67816abd292,,58748f98-a17c-44d2-9ebf-dd44deaedb6f,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamara,active,create,3fd680bf-474e-4df6-88f6-8cca7d25db74,,56fd9321-48ef-4648-b870-612574abc999,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamarina,active,create,6358030d-95b9-4910-8e84-8973c694d3ae,,009d54cf-4a50-4555-90be-5439638f6cbf,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamarina,active,create,eb219929-87a4-4b0e-b9d3-551342465848,,d2615195-bb19-4a01-bdc3-3cfc37616feb,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamary,active,create,c37473e1-a25e-4522-abbd-a8b93179901b,,86882426-0907-435e-91b4-54eec60989f7,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamary I,active,create,b5613e7f-0f56-47fb-9a10-b0d9a77d80f6,,624594ab-8385-4855-8d44-3d5279740ab3,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamateza-Bas,active,create,60e8552c-cb13-432c-865b-404f35f7ca81,,ced122ee-d3d8-48e1-bfe3-85799e6f0bb4,EPP,epp,5,Building,bu,,
ECOLE COMMUNAUTAIRE ANALAMATEZA BEY,active,create,2ab68027-7aeb-4d1e-a6d6-fbac6e313cd9,,ced122ee-d3d8-48e1-bfe3-85799e6f0bb4,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamazava,active,create,930f3508-e468-4340-9368-acbd325df8f9,,8a099f9e-14f6-415c-8328-9ab6df6d19a0,EPP,epp,5,Building,bu,,
Ecole Communautaire Analamena,active,create,7c0bbbfb-c666-4c68-8d8c-b5787f09334d,,60d8a1df-67b3-4ee3-a7e3-248b3967198b,EPP,epp,5,Building,bu,,
Ecole Communautaire Analampangitsy,active,create,21e97823-8d25-4b01-ab84-e5f090928184,,881e02a8-b2c9-4491-b303-27b008587a39,EPP,epp,5,Building,bu,,
Ecole Communautaire Analanamba,active,create,23149e13-03a5-41b8-96c5-fe37ea90902a,,2625ecad-879b-49b7-bdcb-349f6e4e932b,EPP,epp,5,Building,bu,,
Ecole Communautaire Analanjohary,active,create,6e99b781-02b0-4b68-b956-893e85d8f8a8,,ec0cf731-4ef0-4b1f-9562-feeed05eec39,EPP,epp,5,Building,bu,,
Ecole Communautaire Analasarotse,active,create,e46a0ccb-0d14-4d71-b68a-ec9aa7f6f28b,,24d11874-2fdf-4cd6-b1ce-2cc978f7fb24,EPP,epp,5,Building,bu,,
Ecole Communautaire Analatelo,active,create,5ce8b568-dd1e-43a1-be39-8995857db382,,bfb2c9de-1767-4676-ac0a-104c01092604,EPP,epp,5,Building,bu,,
ECOLE COMMUNAUTAIRE ANALATOLIHITSE,active,create,752c5a9c-c436-45dc-827c-ab583da692ee,,56fd9321-48ef-4648-b870-612574abc999,EPP,epp,5,Building,bu,,
Ecole Communautaire ANALAZOTSY,active,create,2c589262-df05-4ae0-b240-febb00801596,,81f3dbad-2d05-426f-90a9-8cfc1680aa2e,EPP,epp,5,Building,bu,,
Ecole Communautaire Analila,active,create,df69dd81-d6fb-4cf3-bc8d-200881c71999,,f733cd39-0b91-4dae-b51e-3aa94e4eef18,EPP,epp,5,Building,bu,,
Ecole Communautaire Analoalo,active,create,d04fbe25-4aae-4ea4-885c-e76858dd16ba,,bfc47a53-c417-4b92-b394-f669854729ec,EPP,epp,5,Building,bu,,
Ecole Communautaire Analoalo Andindo,active,create,f752b212-e863-429c-a175-1c78ffb74dcf,,badd39e4-9213-453e-b7ff-c26ac1dae9fa,EPP,epp,5,Building,bu,,
ECOLE COMMUNAUTAIRE ANALOALO-ANDINDO CENTRE,active,create,3a6e9e69-e4d2-46d0-8d8a-a1caf7fbf7f7,,badd39e4-9213-453e-b7ff-c26ac1dae9fa,EPP,epp,5,Building,bu,,
Ecole Communautaire Anamba,active,create,032f5678-b5c1-48c5-bf18-0c3d99b68490,,f689424f-e121-468a-a1ee-2a43d9dc99e6,EPP,epp,5,Building,bu,,
Ecole Communautaire Ananadefo,active,create,0a457ceb-8edb-41c7-abd8-20bfb509b5fe,,81fbdd83-3e3b-42a3-92c8-0c8a526a18d2,EPP,epp,5,Building,bu,,
Ecole Communautaire Ananakaraky,active,create,5aec7728-753f-4a82-a418-ac12f37a338b,,75b22baf-37a9-4d42-8fd6-7ca7912d2a4a,EPP,epp,5,Building,bu,,
Ecole Communautaire Ananakengetse,active,create,f7a95336-7ab6-4602-8f3f-5bbd1dd9ac5c,,3ac50ca3-1246-49da-a97f-11145ec5fce6,EPP,epp,5,Building,bu,,
Ecole Communautaire Anantaky,active,create,9cf67e54-0471-49cc-bbac-451a4d4bf59f,,624594ab-8385-4855-8d44-3d5279740ab3,EPP,epp,5,Building,bu,,
Ecole Communautaire Anantarafohy,active,create,523505ef-6d7a-4a71-80cd-1d031a961d99,,dcb683a8-92bd-4987-ba75-dda5bc8210c6,EPP,epp,5,Building,bu,,
Ecole Communautaire Anarabe,active,create,fe0a4a77-50c2-4616-9482-6ec322fbf51c,,75b22baf-37a9-4d42-8fd6-7ca7912d2a4a,EPP,epp,5,Building,bu,,
Ecole Communautaire Anarabe Ii,active,create,6384210b-ccd7-4d34-8e00-0e2b5bfbd886,,881e02a8-b2c9-4491-b303-27b008587a39,EPP,epp,5,Building,bu,,
Ecole Communautaire Anarasoa,active,create,1f55021e-d8d2-48f4-90bf-bb6303c8f32d,,d5f57217-1dfb-4c1b-b43c-e926dcdd5ff8,EPP,epp,5,Building,bu,,
Ecole Communautaire Anaratoka Ankilimalaza,active,create,92896f46-72b6-48a9-87de-86608886301b,,5e2597af-1eb0-43db-a53c-f2e0aa3222a1,EPP,epp,5,Building,bu,,
Ecole Communautaire Anaviavy Jangany,active,create,15732dc8-17a7-4219-bc33-a88b67aa5e6d,,1e090239-9524-442d-b318-bdf18efe285b,EPP,epp,5,Building,bu,,
ECOLE COMMUNAUTAIRE ANAVIAVY TANANTSOA,active,create,1f20cf32-14a9-4bbf-870e-cfbd1c5bb57b,,437a9492-22a6-4e12-9d03-efe8f0fa03b0,EPP,epp,5,Building,bu,,
Ecole Communautaire Andabokandro,active,create,03496753-fc90-4f29-a1d8-d9f6ffe465cb,,5314f841-ab8d-439d-977d-3776c6af9ab2,EPP,epp,5,Building,bu,,
Ecole Communautaire Andagoabe,active,create,566b9d3b-15fd-42b3-971e-66695c0964ab,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,EPP,epp,5,Building,bu,,
Ecole Communautaire Andajavelo,active,create,4a7309b9-32aa-4e96-9c26-fdc7208da64a,,fd6d4d35-d3e6-4c22-b484-6bc71f13ae09,EPP,epp,5,Building,bu,,
Ecole Communautaire Andakato,active,create,534d6eab-b018-4f0e-b417-8c28ce878751,,9e96eb0a-60f8-4b35-aafe-fcf3cf3f773f,EPP,epp,5,Building,bu,,
Ecole Communautaire Andakato,active,create,d7db57a6-7c49-4875-87c2-f8239120add7,,e4917b1e-95b5-405e-ab55-8705a0e4c512,EPP,epp,5,Building,bu,,
Ecole Communautaire Andakato Ambarazy,active,create,0826ff25-b316-4a40-8483-44933e930434,,e4917b1e-95b5-405e-ab55-8705a0e4c512,EPP,epp,5,Building,bu,,
Ecole Communautaire Andakato Amborovoro,active,create,6696faf1-2f2d-4f7e-80fd-777226af0150,,e4917b1e-95b5-405e-ab55-8705a0e4c512,EPP,epp,5,Building,bu,,
Ecole Communautaire Andakato Vohimary,active,create,f6dd5208-2c88-499a-93d1-d817f5ed643d,,e9beb16a-fb0b-4aa2-97b5-9668f323af7b,EPP,epp,5,Building,bu,,
Ecole Communautaire Andalamahitsy,active,create,026b2591-eee8-4b36-8cba-e6832712bfba,,1a546a5e-573f-45df-b5e5-4fa11616d2a2,EPP,epp,5,Building,bu,,
Ecole Communautaire Andalovatana,active,create,f86d428b-3842-4df2-8647-558c0f076116,,2a6dcb74-5f54-4590-9a5a-1b5ad8b8c855,EPP,epp,5,Building,bu,,
Ecole Communautaire Andamaky,active,create,f458fbc5-c05c-4bc4-8ebe-8306074b5eee,,4863b612-5843-41f8-a1ab-cca2f892fee0,EPP,epp,5,Building,bu,,
Ecole Communautaire Andamilamy,active,create,9353dfa6-761d-4128-b93a-b489242649e8,,ced122ee-d3d8-48e1-bfe3-85799e6f0bb4,EPP,epp,5,Building,bu,,
Ecole Communautaire Andamotignabo,active,create,8201eec6-9690-4344-8098-14f61b9167d6,,5e2597af-1eb0-43db-a53c-f2e0aa3222a1,EPP,epp,5,Building,bu,,
Ecole Communautaire Andamotimaro,active,create,2cd1f261-d0bb-4d38-bd95-88f7b9a265d6,,ec0cf731-4ef0-4b1f-9562-feeed05eec39,EPP,epp,5,Building,bu,,
Ecole Communautaire Andampinjaza,active,create,881bbf05-9bbe-4d37-b7ff-87530af3ab04,,ed13b810-0ccc-4ff4-9c19-d42c0880a35a,EPP,epp,5,Building,bu,,
Ecole Communautaire Andampy,active,create,803697c7-013a-4c39-8eea-506055107d9d,,c38e0c1e-3d72-424b-ac37-29e8d3e82026,EPP,epp,5,Building,bu,,
Ecole Communautaire Andangara,active,create,0010ff0b-1c9e-445d-a3b7-55b7e3eb4ef7,,2625ecad-879b-49b7-bdcb-349f6e4e932b,EPP,epp,5,Building,bu,,
Ecole Communautaire Andapabe,active,create,d0f8c292-800a-4c7a-bfd9-4165f80a7fd3,,0ecd6a67-6f60-4393-bdea-516e7bab132e,EPP,epp,5,Building,bu,,
Ecole Communautaire Andapaharongana,active,create,39e920ec-1cb1-41fb-9070-2af1dce6ca6d,,0ecd6a67-6f60-4393-bdea-516e7bab132e,EPP,epp,5,Building,bu,,
Ecole Communautaire Andapasoa,active,create,ff2b067f-966c-4a7b-847a-ff94d2fe34c8,,cd0c8f6f-d2ef-4dbd-9712-5ccc36c1e015,EPP,epp,5,Building,bu,,
Ecole Communautaire Andaro,active,create,63999dba-00af-4b16-8cc3-f139f31a261d,,baf46f85-04db-4d35-a9b5-237a12d20e88,EPP,epp,5,Building,bu,,
Ecole Communautaire Andaro,active,create,cf9be40a-e848-4cf0-9b4c-6196418f12a5,,6b9d2aa3-1ff5-4a2e-ba40-aaf6237e4d65,EPP,epp,5,Building,bu,,
Ecole Communautaire Andasiben'I Sahave Angomoa,active,create,7aaf6f9b-5869-4fbb-899c-222d27a42057,,309ea2e1-8827-4ab5-962c-f7474094185a,EPP,epp,5,Building,bu,,
Ecole Communautaire Andasin'I Antimaroa,active,create,2a44c906-cf88-4932-b0af-617876a63691,,1372903c-b1bf-4359-a4d0-9ebf22de3178,EPP,epp,5,Building,bu,,
