locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
EPP Ankoritsike,active,create,359261bb-e578-4d4e-9cbe-796afd79933a,,8f572186-72b7-414f-bd37-f4b91c431017,EPP,epp,5,Building,bu,,
EPP Ankoro,active,create,a65188c7-f395-4b06-be84-eb0b3d6747a7,,b9c88c2b-41c5-4a20-993d-01dc6d4e361e,EPP,epp,5,Building,bu,,
EPP ANKORO,active,create,532c7e5e-a3dd-427b-8071-ac1f4dcf4584,,f47f0a8c-b579-4ac6-9c46-89a0d7eaf543,EPP,epp,5,Building,bu,,
EPP ANKOROHOTSY,active,create,44177947-6691-4ae9-b958-1e36d891eb24,,3e5a2e63-bc73-420c-896b-ab75d06632e8,EPP,epp,5,Building,bu,,
Epp Ankorokoroke,active,create,2f849f75-5267-4b83-a215-0df4fb38a0ca,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,EPP,epp,5,Building,bu,,
EPP Ankorokoroke,active,create,7e82eb90-3598-4e76-95eb-e505e4a3792a,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,EPP,epp,5,Building,bu,,
EPP ANKORONADABO,active,create,57b30eac-0841-4ccb-83eb-bd9b5c3f06f9,,74619b26-8d58-4381-8ef8-7eeadf3ff542,EPP,epp,5,Building,bu,,
EPP Ankorondamoty,active,create,b162e8d7-989c-41bb-8995-a25f2a4c84d7,,8679b3d6-5cd2-452c-a750-64852aed9091,EPP,epp,5,Building,bu,,
EPP Ankoronga Andatabo (Fanilo),active,create,563ecf3b-0e73-4d50-a368-8570a39c95d5,,3c172f05-1266-4481-9285-c47b285a2ff9,EPP,epp,5,Building,bu,,
EPP Ankoronga Miary,active,create,52fe58ad-1249-4a76-9f5e-ff951e8bf08f,,f125d884-4366-459a-9989-b9dd840687e3,EPP,epp,5,Building,bu,,
EPP ANKOROPAMATA,active,create,38946f3a-a4dd-438a-8df7-de3730b2f402,,86181f78-307c-4aee-aa9b-2b0fe9abf999,EPP,epp,5,Building,bu,,
Epp Ankororoka Mahazosoa,active,create,8c528bf1-49d7-4d59-9606-92bda7009676,,44757477-a950-4af9-b9cd-a68ea0e5bcc5,EPP,epp,5,Building,bu,,
EPP Ankororoka Mahazosoa,active,create,86c2a63a-5c79-4e8b-8e18-c6368a621d39,,44757477-a950-4af9-b9cd-a68ea0e5bcc5,EPP,epp,5,Building,bu,,
EPP Ankororoke Sud,active,create,03448c6d-fa87-441f-b6d5-e479c91c5d17,,cbd7ab07-5855-4335-85fb-7514bd0c8bab,EPP,epp,5,Building,bu,,
EPP Ankorotsely,active,create,70920ed1-14f6-4b6f-889d-c2336d07ce84,,18df9699-cb7d-4eec-96f9-3ec9f36e21ff,EPP,epp,5,Building,bu,,
EPP Ankoro (Tsienjehy),active,create,f448a572-406c-4992-b966-477a202b87da,,c68c08bb-5690-4ac1-abc8-cf4c51ce8d03,EPP,epp,5,Building,bu,,
EPP Ankorovana,active,create,c461fbaa-ca13-4344-8245-750dfb742629,,eadf078b-2054-4723-8af1-5d16c18ac240,Water Point,water_point,5,Building,bu,49.27633,-17.46438
EPP Ankosibe,active,create,833d7475-fded-415e-9f8c-c7e2241bbc39,,3c2fc71a-8d34-4395-9e88-8379a23e109d,EPP,epp,5,Building,bu,,
EPP Ankosibe,active,create,b59301c1-b42e-4609-a27d-414c33c30a1a,,a1a5f97c-2dcc-431a-bd6b-01186f579b02,EPP,epp,5,Building,bu,,
EPP Ankosibe,active,create,d87ec5a9-086f-4b96-aeae-c577a228faa5,,d69a364b-2019-4729-9e7e-d910a4b8132f,EPP,epp,5,Building,bu,,
EPP Ankosilamba,active,create,5e8f9fcb-2fe7-4a60-b7c1-d293240bd10e,,c453fa07-d830-4ce5-b5fd-efb22f9ec0ea,EPP,epp,5,Building,bu,,
EPP Ankosy,active,create,9a7d5ed1-b040-41eb-b5a7-aef891a865b2,,8df9e268-0054-4aa7-a3da-1c271653174c,EPP,epp,5,Building,bu,,
EPP Ankotapike,active,create,8bb430a7-b614-4c54-8f58-ce8de65e7091,,53aa61e3-d5b5-42aa-af0d-59438e1629d2,EPP,epp,5,Building,bu,43.35482,-21.879018
EPP Ankotika,active,create,077296ad-9168-43c5-a2b4-4eb4f6126e9f,,65582195-1082-4610-b390-a6806e30e3af,EPP,epp,5,Building,bu,,
EPP Ankotika,active,create,59ad18c2-528b-4165-9d79-1dabcaaf98fe,,42cbdedf-5db9-4c22-b0c3-58084dfaf401,EPP,epp,5,Building,bu,,
EPP Ankotika,active,create,a509c429-8f90-4aaf-8f5f-874a9d149497,,a6fe0fd7-79e8-41ed-b5a4-2be45df7f47c,EPP,epp,5,Building,bu,,
EPP Ankotoboke,active,create,641af371-14e6-4545-b2c6-8937ac5f4108,,74619b26-8d58-4381-8ef8-7eeadf3ff542,EPP,epp,5,Building,bu,,
EPP Ankotoboke,active,create,ae903bea-1e47-4473-bbcb-a857f0d14db9,,b3a9cd44-2054-4c04-944d-f87e3c895b8f,EPP,epp,5,Building,bu,,
EPP Ankotraky,active,create,843bdd7f-5491-45d2-811b-a20da21011cf,,bbf51669-1e92-493b-bc33-395378f2943d,EPP,epp,5,Building,bu,,
EPP Ankotrofoty (Mavitrika),active,create,d1400b0e-5657-469c-822a-1adb24a8d4fe,,42164123-cc7e-4c76-94d0-54cfa470a952,EPP,epp,5,Building,bu,,
EPP Ankotsaobihia (Mendrika),active,create,2fbffb3a-4bc9-40cb-a70a-4898740e9aa0,,f125d884-4366-459a-9989-b9dd840687e3,EPP,epp,5,Building,bu,,
Epp Ankotsobe,active,create,19e28b61-b899-4579-9f8a-d51368b6d787,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,EPP,epp,5,Building,bu,,
EPP Ankotsobe,active,create,da77950c-7f2c-48c0-a4b8-d9ea372dcbb6,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,EPP,epp,5,Building,bu,,
EPP Ankovana,active,create,ecb8c273-a8b9-43ee-8cbb-cb4513144d41,,f9b62669-c072-4260-b823-a4abc5f87347,EPP,epp,5,Building,bu,,
Epp Ankozohozo,active,create,d3cac275-7f7b-4d48-b7e6-1b00cc0b6a7c,,84a0d267-b156-44f8-8b14-dccc838762ea,EPP,epp,5,Building,bu,44.302196,-24.162169
EPP Anolaka,active,create,47e5ddaa-5fd9-42be-a497-2ffff6d2e8ad,,03380fbe-d484-41ee-a8bc-24313e5e3788,EPP,epp,5,Building,bu,,
EPP Anonobe Haut,active,create,aa44c753-1429-40c6-9f98-77b8af3134cb,,a6b8c7fb-1cfb-4bf6-a55d-f41c4077ed63,EPP,epp,5,Building,bu,,
EPP Anonoke Centre,active,create,69c38cb9-77ee-44fd-a009-9ff08439defa,,ec2ae9c9-14fb-49fb-860f-ecc5f82c0a43,EPP,epp,5,Building,bu,,
EPP Anontsy,active,create,2eae7611-b339-4705-b4d5-538d6d797b48,,b3a9cd44-2054-4c04-944d-f87e3c895b8f,EPP,epp,5,Building,bu,,
EPP Anorimbatobe,active,create,f70e96de-c272-493c-8627-aa3cf9ce34b9,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
EPP Anorimbatotelo,active,create,b3e3a3a0-d2df-4619-9656-6e4e9356033b,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
EPP Anorombato,active,create,61e58a6e-b911-41ae-b2b8-09320f5676d7,,4d47b70d-33b4-40d0-a30e-d533f97027ee,EPP,epp,5,Building,bu,,
EPP Anorombato,active,create,67be283f-a4dd-4e23-b96c-7bb2faf871f8,,5e8c0686-1e69-475f-bab5-013aac13cf03,EPP,epp,5,Building,bu,,
EPP Anorombato,active,create,ba878c09-342f-4590-acd3-ec53d8ad7af0,,39a84b94-db54-4580-ba08-18f1a9ed0438,EPP,epp,5,Building,bu,,
EPP Anoromby,active,create,14ec3585-4c4a-40c0-a6c0-e0d2431be20f,,fb4109a8-aee4-4f44-a7a1-962e2cc4a856,EPP,epp,5,Building,bu,,
EPP ANORONALA,active,create,5eda2f3c-2854-4087-9192-0d261eb65ed0,,9b7e1ddc-1122-455f-9c56-9087783193d6,EPP,epp,5,Building,bu,,
Epp Anosa,active,create,40788a73-1c7c-40fe-acd8-8d2249293b06,,a6e0c676-95c9-4d05-a0da-7443bc939e5a,EPP,epp,5,Building,bu,,
EPP Anosiala,active,create,10247ab5-f8be-449f-a826-3444f393df7a,,1924b614-2fdb-4a0c-86ca-6eb56d9f09bf,EPP,epp,5,Building,bu,,
EPP Anosiarivo Ii,active,create,4bbfd29a-abb1-4c67-bdff-c4b735cebf72,,66fbdbb7-ab1e-45f0-9b4f-2fe57550b89d,EPP,epp,5,Building,bu,,
EPP Anosibe I,active,create,c765eb0b-c815-4306-9efc-41262507734a,,8a099f9e-14f6-415c-8328-9ab6df6d19a0,EPP,epp,5,Building,bu,,
EPP Anosibe Ii,active,create,6b12f311-e0e6-44f8-9837-57887533b164,,8a099f9e-14f6-415c-8328-9ab6df6d19a0,EPP,epp,5,Building,bu,,
EPP Anosifisaka,active,create,9ae685ef-2ea7-45e8-8245-b477cd38aa76,,5defac73-3f2b-49c8-8b23-3220835b03c2,EPP,epp,5,Building,bu,,
EPP Anosikary,active,create,98c45f73-4674-4403-8ca3-1e10e73ee668,,74392b2e-e7a8-4629-839e-493ab1dcdb4e,EPP,epp,5,Building,bu,,
EPP Anosikely,active,create,494cce27-a153-4adf-9ae1-c289030435b7,,5defac73-3f2b-49c8-8b23-3220835b03c2,EPP,epp,5,Building,bu,,
EPP Anosikely,active,create,729a075a-141a-428a-9092-edae4589275d,,ef8a6a6f-7ac2-46d9-9467-ae88ed2a9ea4,EPP,epp,5,Building,bu,,
EPP Anosikely,active,create,de71090b-a643-41d3-bb6e-b5bea2dfd3ee,,72eacb6f-9dd0-4e44-912f-e49f400d54ee,EPP,epp,5,Building,bu,,
EPP Anosimahasoa,active,create,c8a1c2c4-9b67-401b-a4d6-8beeb26ab9ad,,faa85abb-bd9b-495f-8549-5efba48da916,EPP,epp,5,Building,bu,,
EPP Anosimandrava,active,create,a43d5a14-650b-42ba-be05-266b848b2410,,9cd81608-a6ce-4bc4-802e-195ddf96f2fa,EPP,epp,5,Building,bu,46.61324722,-16.185675
EPP ANOSIMANDRAVA,active,create,58865a25-7ce6-40c2-8f78-f686553e9a0f,,9cd81608-a6ce-4bc4-802e-195ddf96f2fa,Water Point,water_point,5,Building,bu,0,0
EPP Anosimiditra,active,create,e5de547a-25b3-4de1-863c-b44d4911b7af,,5defac73-3f2b-49c8-8b23-3220835b03c2,EPP,epp,5,Building,bu,,
EPP Anosimparihy,active,create,909b9878-3765-4dcc-bbb9-b095f4bba82d,,67549f20-ca9c-4f98-8c68-10dfc69193f9,EPP,epp,5,Building,bu,,
EPP Anosimparihy,active,create,ccd768e5-1fa8-4144-9a44-1c0a261734d2,,222ce2c0-687e-4229-aecf-91f34d2597e9,EPP,epp,5,Building,bu,,
EPP Anosinalainolona,active,create,f8e3323a-351b-42d0-87e6-d4eeccc339f7,,9cd81608-a6ce-4bc4-802e-195ddf96f2fa,EPP,epp,5,Building,bu,,
EPP Anositapaka,active,create,18d8105a-27d1-4ba0-a57d-3968acb17813,,df16044d-7511-4334-9728-e8735eab9935,EPP,epp,5,Building,bu,,
EPP Anosivelo,active,create,fba81430-db7d-49cb-a966-c59beb07875f,,5c4426f6-3612-499a-bf76-56323c7a65b1,EPP,epp,5,Building,bu,47.7819,-22.736933
EPP Anosy,active,create,196b6e72-9942-4eda-bf70-780c854dfa56,,1924b614-2fdb-4a0c-86ca-6eb56d9f09bf,EPP,epp,5,Building,bu,,
EPP Anosy,active,create,3806457f-6802-4c01-b97e-1718ba1a9434,,72eacb6f-9dd0-4e44-912f-e49f400d54ee,EPP,epp,5,Building,bu,,
EPP Anosy,active,create,621e01b7-c2cc-4c8c-832d-4627c721777d,,75c85052-82d1-40ce-b51c-3042da8531f7,EPP,epp,5,Building,bu,,
EPP Anosy,active,create,ea0700e9-bedb-4a70-854d-1b2e4dcc57ec,,b4ffd33c-7ac6-4d4b-bf22-289a279af499,EPP,epp,5,Building,bu,,
EPP Anosy (Toky),active,create,e950fe3a-9133-4297-82ef-5d80a9ae94fc,,8679b3d6-5cd2-452c-a750-64852aed9091,EPP,epp,5,Building,bu,,
EPP Anove Nord,active,create,b04df3e9-d6a3-4fec-bbc9-e9d0e99d38b9,,cd0c8f6f-d2ef-4dbd-9712-5ccc36c1e015,EPP,epp,5,Building,bu,,
EPP Anove Sud,active,create,fa693ada-27cb-4dd7-97ee-c02d2256bbe6,,05298366-d8c0-4f72-9f10-9669e8f06b0b,EPP,epp,5,Building,bu,,
EPP Anovihazo,active,create,c2089d26-0dd5-444b-aec5-94ef846b383a,,d87a25fe-3212-4e53-875e-3baaebbc9ae6,EPP,epp,5,Building,bu,,
Epp Anovy Sud,active,create,dd0324d8-120c-4305-b1d1-078d683f36d5,,f0ec4526-d5d8-4c7b-b924-bac45cdb54cd,EPP,epp,5,Building,bu,,
EPP ANTABIKA,active,create,e7ffd3de-68f0-4f4b-9f08-161ce714cd13,,d54b1036-32a5-4c03-a711-ed45e7264433,EPP,epp,5,Building,bu,,
EPP Antafia,active,create,9c6f5b19-698d-4376-9012-d7216601123b,,990cd430-5e3a-4a04-8e02-5613911be24c,EPP,epp,5,Building,bu,,
EPP Antafiankarana,active,create,3328033e-6601-4f92-965d-65bcbfd14310,,7bc16495-9f79-4ac7-aeab-cb6455e07ad5,EPP,epp,5,Building,bu,,
EPP Antafiky,active,create,d8a2731b-df3b-4d07-b334-3331acb834cb,,42164123-cc7e-4c76-94d0-54cfa470a952,EPP,epp,5,Building,bu,,
EPP Antafotenina,active,create,1cfe643b-bdbd-448c-bd08-6fde55fa3b22,,7d0c14f2-b640-4dd9-8fe8-ea832cd858db,EPP,epp,5,Building,bu,,
EPP Antahialava,active,create,1d3f3cce-6664-48bc-bb3f-c02d3441d535,,46fc74b7-9406-4337-b596-2dfe4cb5eb95,EPP,epp,5,Building,bu,,
EPP Antahovary,active,create,74e31340-f4ee-4321-9aa4-f70715275d1c,,0daef0d0-24e5-4bf3-92fd-9cf64f61fe7a,EPP,epp,5,Building,bu,,
EPP Antaikoake (Soafianatse),active,create,52d38127-c753-4f8b-9db1-61ca6496a97d,,f125d884-4366-459a-9989-b9dd840687e3,EPP,epp,5,Building,bu,,
EPP Antaimbala (Santatra),active,create,7df0c5f7-7d26-4f5f-97d3-d71fe3797018,,c68c08bb-5690-4ac1-abc8-cf4c51ce8d03,EPP,epp,5,Building,bu,,
EPP Antainosy (Taratra),active,create,69725acb-e565-4cfa-8570-1c56c410d4bb,,42164123-cc7e-4c76-94d0-54cfa470a952,EPP,epp,5,Building,bu,,
EPP Antakotako,active,create,2f63c0e7-9e47-4289-a1e1-79912b706327,,f7a1db24-e8a7-4732-8b48-a21b05bd5007,EPP,epp,5,Building,bu,,
Epp Antalahavalala,active,create,1400c8bd-d8ea-4a0f-b33c-8fbd810c00cb,,f0ec4526-d5d8-4c7b-b924-bac45cdb54cd,EPP,epp,5,Building,bu,,
EPP ANTALAKY,active,create,bf403c55-8e4f-4736-8420-36016799e5ab,,f8f6820f-96eb-4999-82ec-8b809cff94de,EPP,epp,5,Building,bu,,
EPP Antalay,active,create,b098d9b8-9319-4cab-8d61-68915fcb992c,,496750e7-f664-4db0-bd90-1c49a23b732c,EPP,epp,5,Building,bu,,
EPP Antalivy,active,create,a82f758e-900e-4be0-9693-0f5e4949bf7f,,dbcee054-66f3-4c05-abdc-24d79eb50263,EPP,epp,5,Building,bu,,
Epp Antaly,active,create,bb246855-150d-40a6-add1-933c126f0730,,d02f2a46-3b1c-4474-8bf8-a6ad8d680093,EPP,epp,5,Building,bu,,
EPP Antaly,active,create,358bca29-0759-4863-9e5b-6786b6aad697,,46bec840-b14a-4ac4-b0e4-fd13e5c013dd,EPP,epp,5,Building,bu,,
EPP Antaly,active,create,d5c50178-fdf7-48a8-8b34-c7492f9a9df8,,38679362-2eb0-4eb1-87d0-6b78fa7e733d,EPP,epp,5,Building,bu,,
EPP Antamboho,active,create,8d5cd660-0461-4289-bce8-20ab37cf29d8,,3c1737e9-bcba-4e4f-87e9-fb618d99b6c9,EPP,epp,5,Building,bu,,
EPP ANTAMIVONY,active,create,fd15d105-78e0-4915-b7e0-3993867921bc,,1a546a5e-573f-45df-b5e5-4fa11616d2a2,Water Point,water_point,5,Building,bu,46.840074,-16.364645
EPP Antamotamo,active,create,97742aa0-4543-4918-b7ca-a8650a0bd4ba,,166b8220-b86e-4471-86fd-9627d922e2d3,EPP,epp,5,Building,bu,,
EPP Antanakidy,active,create,67121b5b-96a5-45f0-bcc3-3fdab78ef464,,0bf73c8c-45bc-4df8-8ebe-2fdd87a51f00,EPP,epp,5,Building,bu,,
Epp Antanamaeva,active,create,bf25d131-bba7-4921-8c2a-375b73a85f20,,d02f2a46-3b1c-4474-8bf8-a6ad8d680093,EPP,epp,5,Building,bu,,
EPP Antanamalangy,active,create,3af12da0-a818-42c2-b601-a5036f8d2e1e,,409bb851-c200-4643-b590-5f0b2005e8d2,EPP,epp,5,Building,bu,,
EPP Antanamanaka,active,create,59fbabee-35fc-4368-b4c7-be15301a1053,,03e7aa0c-a775-4413-9ab4-b34e336faa47,EPP,epp,5,Building,bu,,
EPP Antanamanjary,active,create,968b8cf7-3691-4d1f-b7c4-61a9251f861e,,113a292b-209d-4f6d-b7a3-aa7f6eb56186,EPP,epp,5,Building,bu,,
EPP ANTANAMARIAZY,active,create,9c7ca9c3-1ff7-4348-9760-c4db563c0456,,9b7e1ddc-1122-455f-9c56-9087783193d6,EPP,epp,5,Building,bu,,
EPP Antanamarina,active,create,25163fed-3b88-4f64-9ba0-8ad81a670e22,,1ccffffe-9976-408a-adb6-98324b5c120c,EPP,epp,5,Building,bu,,
EPP ANTANAMAZAVA,active,create,8d67c366-8a64-4d27-aa5f-a3c4d0f95470,,95b5bc07-9f47-4fd4-8815-75d747ddfb44,EPP,epp,5,Building,bu,,
EPP Antanambao,active,create,16f7a52e-9641-4ce3-8c17-dc66492b6210,,55d60ad9-07f3-42c7-b2c2-64b6840ad748,EPP,epp,5,Building,bu,,
EPP Antanambao,active,create,6ededf58-c3af-4c33-834c-3a48181e6916,,fe7ec12f-51a4-41f6-9e29-262df5c89b66,EPP,epp,5,Building,bu,,
EPP Antanambao,active,create,c997cf97-b674-45d1-925d-533c34ada5af,,3830f987-da5e-46cd-a5ef-df977bf47599,EPP,epp,5,Building,bu,,
EPP Antanambao Andranolava,active,create,5895152e-6e5a-4896-9c3a-e0970adfc30d,,46fc74b7-9406-4337-b596-2dfe4cb5eb95,EPP,epp,5,Building,bu,,
EPP Antanambao Andrefana,active,create,a31ffb48-ac00-4161-9eeb-f578f01203df,,e8bf9037-cf1d-4178-815d-9a92bf48fb22,EPP,epp,5,Building,bu,,
EPP Antanambao Ankorabe,active,create,91108a0a-8e46-4251-86b7-b1722d3e81a5,,ff4990d5-fbdd-4125-a819-5d9b73cd8175,EPP,epp,5,Building,bu,,
EPP Antanambao Antanimalandy,active,create,cd05a4b2-1da0-4d05-8c9f-c82170e96570,,9b606a8a-d316-4943-88d9-020a4a3d0bf7,EPP,epp,5,Building,bu,,
EPP Antanambaobe,active,create,042b977e-99bb-4b79-ba4d-a68f8c48086c,,3e7c9d72-f28d-4d2a-920e-9329711a4868,EPP,epp,5,Building,bu,,
EPP Antanambao Bemikimbo,active,create,060cc9fb-2c49-4f03-a30b-d9bdf43ba72e,,6614ec43-fa7a-4f08-9a02-9acaf9ceebec,EPP,epp,5,Building,bu,,
EPP Antanambao Betsimisaraka,active,create,9190ee8b-85b6-43ea-8e8f-f251579de3b7,,02931700-6ed5-4c5e-9d9e-7220407d7e7e,EPP,epp,5,Building,bu,,
EPP Antanambao I,active,create,0ffc9acb-4461-4622-8c20-5e8617466713,,bb6c3561-a7b7-474b-a906-a5e4659c0dff,EPP,epp,5,Building,bu,,
EPP Antanambao I,active,create,17844134-976c-4de2-bb2d-215c557df0c0,,6138ea19-0993-4aef-8e17-b87e68d5a812,EPP,epp,5,Building,bu,,
EPP Antanambao I,active,create,39a8825f-2a4c-46cf-9ebc-0c70ed3a7d6b,,a53fc23e-85e3-47fd-9d6b-41240da76e28,EPP,epp,5,Building,bu,,
EPP Antanambao I,active,create,48eec7a3-5fe9-4006-8702-9851dc04671e,,563e8fe7-c54b-4b6c-af07-7cc42e2ffb6a,EPP,epp,5,Building,bu,,
EPP Antanambao I,active,create,5ca81320-b18a-42d2-9fa4-524be33bc22c,,61714fe1-236b-46cd-9e98-fe653d31dff7,EPP,epp,5,Building,bu,,
EPP Antanambao I,active,create,973c03c0-dc7f-472d-83f2-7f8aedb802e8,,2625ecad-879b-49b7-bdcb-349f6e4e932b,EPP,epp,5,Building,bu,,
EPP Antanambao I,active,create,c1a1e9ba-b52d-4fd1-96f1-bd6aa7fba9ea,,e2dc2e6a-dd97-4b1d-9bf4-3f4b6776555b,EPP,epp,5,Building,bu,,
EPP Antanambao I,active,create,d5aac883-f50e-4d21-8086-f576fe864cda,,e4bd5c40-48bb-46ff-8c0d-929406a874a4,EPP,epp,5,Building,bu,,
EPP Antanambao Ii,active,create,2864c095-c5c9-4954-a36c-8e98d0a96ff5,,009d54cf-4a50-4555-90be-5439638f6cbf,EPP,epp,5,Building,bu,,
EPP Antanambao Ii,active,create,338549b2-9242-4826-acb9-29277c8470f4,,3ad07555-e4d1-48cc-b4e1-28e64597c468,EPP,epp,5,Building,bu,,
EPP Antanambao Ii,active,create,a5ae38e3-9fc1-4c7e-bbb1-ba095fed1260,,a53fc23e-85e3-47fd-9d6b-41240da76e28,EPP,epp,5,Building,bu,,
EPP Antanambao Ii,active,create,f4841536-a816-491c-96a5-41c8efadd3a5,,74d6ecda-0ec1-4e0e-b32c-a1550eda16d7,EPP,epp,5,Building,bu,,
EPP Antanambao Maevarano,active,create,814b0941-e54b-42b1-af48-0c13b3e7357c,,9b606a8a-d316-4943-88d9-020a4a3d0bf7,EPP,epp,5,Building,bu,,
EPP Antanambao Mandrisy,active,create,45447454-48ff-4416-8787-ec19b5654975,,cd0c8f6f-d2ef-4dbd-9712-5ccc36c1e015,EPP,epp,5,Building,bu,,
EPP Antanambao Mangaroa,active,create,8dd14f8f-244e-4be8-9869-b80377267830,,2ac11983-82a5-40a1-81db-f326b996da2e,EPP,epp,5,Building,bu,,
EPP Antanambao Marolambo,active,create,1b16b107-f672-43f9-b4c9-477956c3df0d,,9cd81608-a6ce-4bc4-802e-195ddf96f2fa,EPP,epp,5,Building,bu,,
EPP Antanambaomeloka,active,create,5a4ba18b-ef8c-4bea-9dc0-bdb79ba1ad76,,792897b4-e173-4f6d-a7d1-22c982f61f3d,EPP,epp,5,Building,bu,,
EPP Antanambao Tsinjorano,active,create,0c8a004d-033f-4bb4-ab5e-5a703d82d11d,,ef8a6a6f-7ac2-46d9-9467-ae88ed2a9ea4,EPP,epp,5,Building,bu,,
EPP Antanambaozahana,active,create,5f7ea696-4034-4570-9fbe-c1502697da57,,abb972c1-d0a5-42ec-9c60-a55f96f187d8,EPP,epp,5,Building,bu,,
EPP Antanambazaha,active,create,8b8c3d00-cae2-481f-a620-9f6751079ad9,,3c9bdc0f-03b9-4ddc-9252-d034e185915b,EPP,epp,5,Building,bu,,
EPP Antanambe,active,create,0851c700-a0b0-47bd-8344-97c8208c1649,,cd0c8f6f-d2ef-4dbd-9712-5ccc36c1e015,EPP,epp,5,Building,bu,,
EPP Antanambehely,active,create,b9968d7b-a1e8-434a-8649-7c8b48f974b6,,74d6ecda-0ec1-4e0e-b32c-a1550eda16d7,EPP,epp,5,Building,bu,,
EPP Antanamboro,active,create,f5cd22b7-8689-47bb-a778-f6b132d3e878,,e10fbb95-b55a-4deb-be46-e9a3bd42de28,EPP,epp,5,Building,bu,,
EPP Antanamerina,active,create,16f6a094-610b-401f-99f3-9219c2bdf194,,a53fc23e-85e3-47fd-9d6b-41240da76e28,EPP,epp,5,Building,bu,,
