locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
Mahazoarivo,active,create,05571209-8078-47c8-83a1-7268c555604e,,23c35721-4ab5-4661-ad50-a1962bb7851d,Water Point,water_point,5,Building,bu,45.86758889,-23.73346111
Mahazoarivo,active,create,3ab9a9e9-99fb-4de8-848b-b743b30aa17a,,1ca7d983-3fc1-4051-ae7a-79d706bfbf18,Site Communautaire,site_communautaire,5,Building,bu,,
Mahazoarivo,active,create,94d51984-f245-4637-bd84-46352b5b4d6b,,702369a4-5a29-4bd5-924b-8b09cad4427d,Water Point,water_point,5,Building,bu,,
Mahazoarivo,active,create,b4a6765e-57e4-42f4-8e6d-243d1da74162,,affff8ba-86fb-4d6a-b3ba-e2643a7b67b4,Water Point,water_point,5,Building,bu,47.3322,-23.35477
Mahazogny,active,create,157d13cc-6c15-4f21-9531-83a4cbffedbb,,c149b572-ebc8-460b-8709-a7335b536d5f,Water Point,water_point,5,Building,bu,47.69445278,-22.56446389
Mahela,active,create,582d3c00-c52a-4d0f-9f10-ef01cc7ea16c,,a6b2e537-03d2-48d5-965a-c80ac9e49e1b,Water Point,water_point,5,Building,bu,47.60333,-23.29938
Mahela Ii,active,create,1c2d7cf0-b695-4872-9650-a83bea24b322,,cacefb35-c11d-4556-a969-6b7cf3b245aa,Water Point,water_point,5,Building,bu,47.49471,-23.35558
MAHENDRAKE,active,create,d7b8cef9-2549-4578-96be-44710d7fb3e0,,edd7bc75-fc97-4748-840c-2fc554322284,Site Communautaire,site_communautaire,5,Building,bu,,
Maheritioke,active,create,a71cbefa-dd03-4663-aedc-ac15ae17686b,,5d25d248-4468-4c96-a566-4a539c7928f8,Water Point,water_point,5,Building,bu,45.32582,-24.12987
Mahilivaza,active,create,049e9f74-b646-4025-920f-ec9bc4e58f14,,81fbdd83-3e3b-42a3-92c8-0c8a526a18d2,Water Point,water_point,5,Building,bu,44.94563889,-25.16322778
Mahoala Bas,active,create,7d6be0e8-2d14-49b2-854b-81464adc907b,,b717b9f1-85ef-4567-863f-5a5967804a0d,Water Point,water_point,5,Building,bu,,
Mahoala Bas II,active,create,3e64e935-4b25-4efa-b216-168d30ebabce,,b717b9f1-85ef-4567-863f-5a5967804a0d,Water Point,water_point,5,Building,bu,,
Maison Centrale (Fonja),active,create,65fe57b7-b991-4b50-8aec-db7966db0852,,15e3dc94-d0c9-43f1-bbc5-4f3b19883f0f,Water Point,water_point,5,Building,bu,49.58553,-16.91794
Maison Centrale Mananjary,active,create,88c813e4-0758-4cfb-a211-89f318e98be9,,edf88ab2-7614-46e0-bf11-881c4ceeb5e1,CSB2,csb2,5,Building,bu,,
Malaindrafoza,active,create,2ff82ee3-39e6-477f-bf39-088f1d6a472b,,64f0435f-ee39-47af-be9b-c2cb33618b2d,Water Point,water_point,5,Building,bu,48.09706667,-21.73131944
Malangeriake centre,active,create,d4e58e86-ae1d-44af-84f1-8ab027e5f7a5,,437a9492-22a6-4e12-9d03-efe8f0fa03b0,Water Point,water_point,5,Building,bu,,
Malangeriake centre,active,create,fb91385e-058f-48b8-b7d6-52b74e17219e,,437a9492-22a6-4e12-9d03-efe8f0fa03b0,Water Point,water_point,5,Building,bu,,
MALANGY,active,create,62b1b514-86e0-4fef-a673-ef2ef8517105,,f8f6820f-96eb-4999-82ec-8b809cff94de,Site Communautaire,site_communautaire,5,Building,bu,,
Maliorano,active,create,5896c1dd-f4f3-4ef3-ba27-03456542779c,,2d3e7ad3-a2a1-4b6e-bf2b-2edb8ffcd156,Water Point,water_point,5,Building,bu,46.96013,-23.43503
Manadaniresaka,active,create,1fc5ecad-edee-42da-9423-9e28a26047d9,,31344464-306c-4f4a-a70d-43ffbdfa19b2,Water Point,water_point,5,Building,bu,48.34113889,-21.23663889
Manakara,active,create,dbbfb82c-4304-4954-b292-94bdd018541d,,17588bca-da82-458e-8c57-f9ad3b095026,SDSP,sdsp,5,Building,bu,,
MANAKARALAHY NORD,active,create,3efa4bfb-d1b6-42b8-ada9-52bf7d008c07,,84a0d267-b156-44f8-8b14-dccc838762ea,Water Point,water_point,5,Building,bu,,
MANAKARA VAVY,active,create,9ced282b-48bc-4294-9234-63d5dfd5f717,,84a0d267-b156-44f8-8b14-dccc838762ea,Water Point,water_point,5,Building,bu,,
Manakatafana Carreaux Ii,active,create,bfccd96e-434f-4ea3-b041-4201df8131fc,,15e3dc94-d0c9-43f1-bbc5-4f3b19883f0f,Water Point,water_point,5,Building,bu,49.52136,-17.06633
Manambo,active,create,fd7c588f-110c-4316-a9ef-c0cb6e23c14d,,9d134109-1521-4a0f-857d-29059588718d,Water Point,water_point,5,Building,bu,47.73608333,-23.03002222
Manambondro A Face De Gendarmerie,active,create,35c605ab-f528-422d-821e-6210d1a65faa,,ae63430f-0359-4f52-8427-e88001e999d7,Water Point,water_point,5,Building,bu,47.5488,-23.81837
Manambotra,active,create,43d9e1e4-7f2b-447a-89bc-5886abfc23f2,,554d185a-2816-4732-b183-9c370db14ea1,Village,village,5,Building,bu,47.73566,-22.1622
Manambotra,active,create,e22705c2-482a-43a7-af8e-4899d589a0c5,,554d185a-2816-4732-b183-9c370db14ea1,Water Point,water_point,5,Building,bu,47.73566,-22.1622
Manambotra Sud,active,create,969ea618-8fec-4b7c-8a43-809117afcab6,,4fa8031b-51a6-49a8-ac01-8dce533d58d0,Water Point,water_point,5,Building,bu,47.806131,-22.927644
Manandrotsy,active,create,6ba1fc3b-d6e8-4151-b55d-276e5c2c6a70,,23c35721-4ab5-4661-ad50-a1962bb7851d,Site Communautaire,site_communautaire,5,Building,bu,,
Mananonoka 1,active,create,0223c929-ca07-4029-ace2-653d69d0031e,,053d4f7a-b383-4faa-b224-8418ecabf446,Water Point,water_point,5,Building,bu,49.24,-17.4451
Mananonoka 1,active,create,9d4f2dbc-2785-407f-a72c-5e52a8e518f6,,053d4f7a-b383-4faa-b224-8418ecabf446,Water Point,water_point,5,Building,bu,49.23839,-17.44553
Mananonoka 2,active,create,1988f8b9-5795-4ecf-b70a-ec8efec7ef41,,053d4f7a-b383-4faa-b224-8418ecabf446,Water Point,water_point,5,Building,bu,49.24,-17.44517
Mananonoka 2,active,create,6c0327c9-0a35-4a2c-971c-cb8d5af8ea74,,053d4f7a-b383-4faa-b224-8418ecabf446,Water Point,water_point,5,Building,bu,49.23837,-17.445535
Mananovy,active,create,6afa9a6e-7c21-41a4-a45a-9bedf99383c4,,23c35721-4ab5-4661-ad50-a1962bb7851d,Site Communautaire,site_communautaire,5,Building,bu,45.77285,-23.73085
MANARATSANDRY,active,create,1a38274f-d8a1-40ac-b45a-88dc1551d036,,df16044d-7511-4334-9728-e8735eab9935,Water Point,water_point,5,Building,bu,46.507,-15.715
Manasoa,active,create,a270cdd0-6e53-45a5-9c1a-ea6974ac6136,,e9bfd037-3c2b-4697-b9d8-a5fed6c85641,Water Point,water_point,5,Building,bu,47.631844,-23.358631
Manavy,active,create,d15522aa-3a1c-482e-b2b8-93c13515289c,,d18ae17a-faae-4e40-bb4d-540641d494c0,Water Point,water_point,5,Building,bu,,
Mandabe,active,create,569d85e9-49cd-4cf6-996d-d17ec62c7428,,6eb5c944-e2c7-4eac-93a9-ad7996924fce,Site Communautaire,site_communautaire,5,Building,bu,,
Mandabe,active,create,bba99427-6a1a-4650-aa75-b972bf24655f,,5e1ddbbb-a08c-4a05-a225-36788acf6baa,Water Point,water_point,5,Building,bu,45.75953,-24.83735
Mandabe,active,create,e25e3bb9-97be-4500-8a85-697bda83081b,,5e1ddbbb-a08c-4a05-a225-36788acf6baa,Site Communautaire,site_communautaire,5,Building,bu,,
Mandabe Ankilimaro,active,create,7b95843b-7fb2-4f14-a6f1-527faa6dc399,,003dce7d-5c67-4111-a11e-44b7688d03d1,Water Point,water_point,5,Building,bu,,
Mandatsa,active,create,80e88b90-8e51-4540-ac4d-11da7e3ab3a2,,5c4426f6-3612-499a-bf76-56323c7a65b1,Water Point,water_point,5,Building,bu,47.69518,-22.54452
MANDILY,active,create,6de9de0a-6e28-4499-919e-dea0a18ef660,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,Site Communautaire,site_communautaire,5,Building,bu,,
Mandiso,active,create,5d6e98c1-da57-405b-99b3-b076120e95cd,,b26243a3-a312-4841-a6cd-4f7718bfb508,Water Point,water_point,5,Building,bu,46.83199,-24.85807
Mandiso centre,active,create,b8c6ef55-28e5-4e7a-a1f1-a1e1bf6b2c05,,b26243a3-a312-4841-a6cd-4f7718bfb508,Water Point,water_point,5,Building,bu,46.83199444,-24.85807222
Mandiso centre,active,create,e0feffd4-b5ab-4a63-a848-632eda303a04,,b26243a3-a312-4841-a6cd-4f7718bfb508,Water Point,water_point,5,Building,bu,0,0
Mandrirano,active,create,5d2807ee-fc07-4cbe-ab39-922a6866587c,,7a781fab-5cf6-44df-a9e6-9203b3fb9e2a,Water Point,water_point,5,Building,bu,47.00817,-23.6392
Mandritsara,active,create,9f1f5867-9099-4110-a4c1-aa8dd07737d2,,1bb1295a-ad1e-4a20-a8d2-5a0bb26d6691,Water Point,water_point,5,Building,bu,47.48648,-23.20117
Mandritsarahely,active,create,159c11da-e9b5-472c-a96a-5e0fa81e389e,,1a546a5e-573f-45df-b5e5-4fa11616d2a2,Water Point,water_point,5,Building,bu,46.90969167,-16.36985833
Mandromodromotra centre,active,create,261c0fb8-b0e2-46a3-91c9-2c2314f965a4,,b5b1e61b-f82e-48bb-8077-c5251a677fe2,Water Point,water_point,5,Building,bu,47.01116667,-24.8953
Mandromondromotra,active,create,395ca301-a9dd-4b7b-8eb0-2887da99c80d,,b5b1e61b-f82e-48bb-8077-c5251a677fe2,Water Point,water_point,5,Building,bu,47.01117,-24.8953
Mandrosoa 12 Km,active,create,34eafa97-d441-4567-98e8-ce4e69f586d9,,6563266a-7170-4590-bd92-59c17d102eb2,Water Point,water_point,5,Building,bu,46.72939,-16.07475
MANDROSOA 12KM CROISEMENT 12,active,create,14f087b7-f59e-46f2-b29f-43c67f7f1420,,c2df9c51-6629-4756-ab37-d58d51c02b30,Water Point,water_point,5,Building,bu,46.724596,-16.072432
Manerinerina Centre,active,create,28c397a8-31f2-4465-b40c-66f818157d86,,8d3b5f20-903b-4175-9b05-18a57fe3d94c,Water Point,water_point,5,Building,bu,47.30247222,-16.28385833
MANERINERINA TSENA,active,create,579a114d-7b64-49ce-b41c-5663700ea22c,,8d3b5f20-903b-4175-9b05-18a57fe3d94c,Water Point,water_point,5,Building,bu,47.30539806,-16.27469444
Manevy,active,create,28ace43e-b581-45ff-9c62-77f7e38258a2,,6eb5c944-e2c7-4eac-93a9-ad7996924fce,Site Communautaire,site_communautaire,5,Building,bu,,
Mangabe,active,create,07304ef6-ec47-446d-a373-434150377b90,,9d83a546-65b4-486a-b989-9192222167ba,Water Point,water_point,5,Building,bu,45.93578,-15.94119
Mangaika,active,create,04cce847-6500-431f-87ec-06b50c6e4996,,8cd349af-726c-47bf-b41f-38738f2cc2d0,Village,village,5,Building,bu,48.12088,-21.7975
Mangaika,active,create,b531d66c-f960-45f0-bdae-197ddcbdaf06,,8cd349af-726c-47bf-b41f-38738f2cc2d0,Water Point,water_point,5,Building,bu,48.12088,-21.7975
Mangapaika Sect 1,active,create,bf3d7aef-d27c-4646-b3eb-7b50daa71013,,46fc74b7-9406-4337-b596-2dfe4cb5eb95,Water Point,water_point,5,Building,bu,46.66164,-15.95108
MANGAPAIKY,active,create,8a56c8aa-fbb5-4681-913b-63e46fa3abfe,,46fc74b7-9406-4337-b596-2dfe4cb5eb95,Water Point,water_point,5,Building,bu,46.691998,-15.990256
Mangarivotra,active,create,f3d25597-62ea-4bb3-a556-0ca1cc86a9c6,,2ac11983-82a5-40a1-81db-f326b996da2e,Water Point,water_point,5,Building,bu,46.76912,-16.41217
Mangaroa,active,create,1d5815e9-1c81-4d49-9a30-22e712fc059b,,5e1ddbbb-a08c-4a05-a225-36788acf6baa,Water Point,water_point,5,Building,bu,45.44175,-24.06341
MANGAROA,active,create,3e17a8d5-4e21-451a-b4b9-5ecb692c2b4d,,2ac11983-82a5-40a1-81db-f326b996da2e,Water Point,water_point,5,Building,bu,,
Mangasoavozo,active,create,8a8cb74a-6a14-4d1c-aa3b-28fc7d7da3a8,,03e7aa0c-a775-4413-9ab4-b34e336faa47,Water Point,water_point,5,Building,bu,45.84521667,-16.02604444
Mangasoavozo Epp,active,create,191c9127-c613-4a8a-a0f6-b55958a92142,,03e7aa0c-a775-4413-9ab4-b34e336faa47,Water Point,water_point,5,Building,bu,45.84528,-16.026
Mangatoka Epp,active,create,6fef99ec-278f-4d63-9d54-ad9e7e53607d,,a4b61c4a-4f88-4154-aa5b-d4908ccdfdaf,Water Point,water_point,5,Building,bu,,
Mangatsiaka,active,create,e9d339e3-3ee7-4693-8011-c897a6e75e7c,,1eeee4cc-73ed-43c3-a75e-c15c9b372c32,Water Point,water_point,5,Building,bu,45.91558,-15.97025
Manindra,active,create,22e3b9bd-e837-4669-aeeb-6ca1dd763fb8,,f154f739-9998-43b3-85ca-33a4dfd4fb68,Site Communautaire,site_communautaire,5,Building,bu,46.315742,-25.145079
Maningavahatry,active,create,495ab47d-5e54-4e71-a19e-485cd2c9702b,,23c35721-4ab5-4661-ad50-a1962bb7851d,Site Communautaire,site_communautaire,5,Building,bu,,
Manintsevo,active,create,03ba1021-7912-4caf-bdb8-b63a3c0cb391,,48e6b0ce-08cb-48b5-8066-254ed2e8ad8f,Site Communautaire,site_communautaire,5,Building,bu,,
Manisy,active,create,83aec491-fe79-4c72-82b3-8ae359f0d09d,,449f3116-932e-47b8-99f3-d5dab0a81f7f,Water Point,water_point,5,Building,bu,46.73496,-25.05323
Manisy centre,active,create,68fefab6-b42c-441e-93cd-adbbdb2cfc89,,449f3116-932e-47b8-99f3-d5dab0a81f7f,Water Point,water_point,5,Building,bu,46.73495833,-25.05322778
Manja,active,create,a71f3793-2cc0-4bda-aea5-ac09ff9ba267,,d2953469-fbf7-4ece-a9df-8c1b00a96ede,Site Communautaire,site_communautaire,5,Building,bu,,
Manjarivo,active,create,ad665241-a5d8-4508-9974-4763bf8687f9,,0546e4e5-1860-451f-9ba8-e623cc89612f,Water Point,water_point,5,Building,bu,47.86955833,-22.095925
Manjato I,active,create,71961933-3535-4107-9291-af00e680e5e9,,f8a96f70-3460-4957-bb58-146714a1de08,Water Point,water_point,5,Building,bu,49.65775,-16.817
Manjato Ii,active,create,12f6a47f-b8ed-4b85-b79a-31da7c73ce6e,,f8a96f70-3460-4957-bb58-146714a1de08,Water Point,water_point,5,Building,bu,49.65967,-16.81603
Manombo,active,create,1ae8bd93-343b-49f6-84f4-5b900eca5a25,,d31e73a7-c487-44dc-8a32-d70ac572ad81,Site Communautaire,site_communautaire,5,Building,bu,,
Manombo,active,create,86a7b096-3cfc-46f7-acd2-89d351575ec8,,48e6b0ce-08cb-48b5-8066-254ed2e8ad8f,Water Point,water_point,5,Building,bu,46.37296,-25.11177
MANOMBOBE,active,create,8c89e9f8-11ac-4fd8-bc81-940613c220d0,,d31e73a7-c487-44dc-8a32-d70ac572ad81,Water Point,water_point,5,Building,bu,,
Manombo/ Tanemena,active,create,65739e2b-5684-437f-80d2-1c38679369ce,,79b58d2f-f069-41fe-87c5-45f20f3263c9,Site Communautaire,site_communautaire,5,Building,bu,,
Manongaroa,active,create,ea02fc6b-e928-480f-a945-a84afc558915,,4fa8031b-51a6-49a8-ac01-8dce533d58d0,Water Point,water_point,5,Building,bu,47.77762778,-22.92755556
MANTARA,active,create,2f0f6221-f40c-4f25-b4ad-afe9e45e3c7b,,cbd7ab07-5855-4335-85fb-7514bd0c8bab,Site Communautaire,site_communautaire,5,Building,bu,,
Mantsake,active,create,52b16e04-dbef-425f-881c-5ba35be1d005,,d2953469-fbf7-4ece-a9df-8c1b00a96ede,Site Communautaire,site_communautaire,5,Building,bu,,
Maraomby,active,create,0c46c789-20c3-404b-9c9b-42a81362de28,,efe2bb66-0cc4-4227-9795-57afd8478ce3,Water Point,water_point,5,Building,bu,47.498733,-22.740664
Maraomby,active,create,fe7de4c6-2578-4aed-bc23-179f2dfe82a0,,efe2bb66-0cc4-4227-9795-57afd8478ce3,Water Point,water_point,5,Building,bu,47.49873333,-22.74066389
Mareagne Tsihelegne,active,create,319f9317-2ab0-49e5-8a58-00d784c9a371,,457c79c3-09a5-4967-abe5-9ba010354d1a,Site Communautaire,site_communautaire,5,Building,bu,,
Marevoke,active,create,65b60003-8154-4eb7-a268-13a94bd3bc9d,,5e1ddbbb-a08c-4a05-a225-36788acf6baa,Water Point,water_point,5,Building,bu,45.33031,-24.09165
Mariana Epp,active,create,d66fff2b-4f3c-4680-a941-8a25c0ac1748,,ce8706c0-b341-4ef0-8098-5217b4b58f5c,Water Point,water_point,5,Building,bu,48.00545,-21.96083611
Mariany,active,create,b0672d44-e93a-4b47-8073-7b8ff4a091fd,,36e3dba2-cdef-499a-be32-a75636fcddc9,Water Point,water_point,5,Building,bu,0,0
Mariany,active,create,d67c1b7b-2f4a-4123-9c5f-19c4a8aed742,,1924b614-2fdb-4a0c-86ca-6eb56d9f09bf,Water Point,water_point,5,Building,bu,48.005862,-22.143297
Mariany,active,create,e9446641-7789-41a6-a6e5-e2609cc732ff,,ce8706c0-b341-4ef0-8098-5217b4b58f5c,Village,village,5,Building,bu,47.51628,-23.35103
Marindonaky,active,create,95d5ce9e-4dfc-4e75-ad4f-cf75a530b73e,,5d7f54c9-bed4-4d0d-98a2-132b024f076e,Water Point,water_point,5,Building,bu,47.68093,-23.2102
Maroafo Marofoty,active,create,2c0e5a37-a0dc-4731-a10e-2be7c7c5ae39,,8a6ef53a-03ec-4e00-a880-75e698c808fe,Site Communautaire,site_communautaire,5,Building,bu,,
MAROAKALO,active,create,d22d118a-76fa-4db2-b90b-bf1eb08ae16c,,409bb851-c200-4643-b590-5f0b2005e8d2,Site Communautaire,site_communautaire,5,Building,bu,,
Maroaky,active,create,2a28b373-a5b8-4579-bbe4-3fcc2edb41e4,,bbf51669-1e92-493b-bc33-395378f2943d,Water Point,water_point,5,Building,bu,46.70459611,-25.1616
Maroalimainty,active,create,b5df4da1-a203-4fb9-ad40-270733078a5c,,44757477-a950-4af9-b9cd-a68ea0e5bcc5,Water Point,water_point,5,Building,bu,46.25571,-25.17198
Maroalipoty,active,create,ca8242c3-8e1e-4283-bf9a-c151052369df,,457c79c3-09a5-4967-abe5-9ba010354d1a,Water Point,water_point,5,Building,bu,46.19071,-25.20156
Maroalopoty I,active,create,77377867-9c42-47c1-8c4a-f12f384b708a,,457c79c3-09a5-4967-abe5-9ba010354d1a,Site Communautaire,site_communautaire,5,Building,bu,,
Maroalopoty II,active,create,8b563633-01f3-424f-9acc-3ffca63ef4d1,,457c79c3-09a5-4967-abe5-9ba010354d1a,Site Communautaire,site_communautaire,5,Building,bu,,
Maroalopoty III,active,create,d27ab841-59d1-438c-ab39-1b476bda9274,,457c79c3-09a5-4967-abe5-9ba010354d1a,Site Communautaire,site_communautaire,5,Building,bu,,
Maroantova,active,create,3e6ee586-074a-4f73-ba17-d6b1ac2768b3,,913a85b9-81e9-4a17-9363-8d482a8f8daf,Water Point,water_point,5,Building,bu,47.80955,-22.12086944
Maroaomby,active,create,53a3ead1-301b-4833-8b53-d59b53a097a0,,17b7a3d4-1a5e-4cda-8f6a-625da68b920a,Water Point,water_point,5,Building,bu,47.64951,-23.16319
Marobasia Nord,active,create,3d068d47-fe67-4642-a3f0-35155766a336,,bfc47a53-c417-4b92-b394-f669854729ec,Site Communautaire,site_communautaire,5,Building,bu,,
MAROBE,active,create,4b44a1f9-a38d-46bc-b626-e61f46c62271,,8f572186-72b7-414f-bd37-f4b91c431017,Site Communautaire,site_communautaire,5,Building,bu,,
Marodo Ankilemasy,active,create,7a2bded9-f1e8-417d-921d-df2ae230e3ef,,457c79c3-09a5-4967-abe5-9ba010354d1a,Site Communautaire,site_communautaire,5,Building,bu,,
MAROFANOGNE,active,create,d7bce2c4-d48c-4247-8a2d-b2c20ffca591,,f8f6820f-96eb-4999-82ec-8b809cff94de,Site Communautaire,site_communautaire,5,Building,bu,,
Marofantsika,active,create,d2c7a7b7-72cc-45e1-ad8c-d09bdd5889c5,,5d25d248-4468-4c96-a566-4a539c7928f8,Water Point,water_point,5,Building,bu,45.28888,-24.10025
Marofany,active,create,aa9d7d43-7f4f-4130-a8ca-1ea297139356,,4342c258-a4f9-4f05-8356-42be448ffec7,Site Communautaire,site_communautaire,5,Building,bu,,
MAROFANY,active,create,39167805-4de6-431b-adde-fe17096ff709,,38679362-2eb0-4eb1-87d0-6b78fa7e733d,Site Communautaire,site_communautaire,5,Building,bu,,
Marofarihy,active,create,c349b658-f5c8-4edb-ae2a-daaeea367da4,,8e46c0f7-3fac-41b9-8307-035998c709c0,Water Point,water_point,5,Building,bu,47.72423611,-22.73629167
Marofinaritra,active,create,25aeea14-3f5b-4f01-8237-a7201dbbe6a6,,9e0dac3f-285e-48a9-b708-e3b8b2c274e0,Water Point,water_point,5,Building,bu,49.49777,-17.09842
Marofinaritra,active,create,ae3fbb4e-d37e-4428-9b5c-06d4e8bd537a,,68f938ca-5f90-44da-9cd5-f786622f1e30,Water Point,water_point,5,Building,bu,49.386,-17.17802
Marofinaritra/Anivorano,active,create,b28644ca-3862-4269-8f3b-5b6d17d8aaf5,,053d4f7a-b383-4faa-b224-8418ecabf446,Water Point,water_point,5,Building,bu,49.21305,-17.40151
Marofinaritra/Anivorano,active,create,f4fe26ce-7860-4fb8-8230-4e82ef7cfaed,,053d4f7a-b383-4faa-b224-8418ecabf446,Water Point,water_point,5,Building,bu,49.21302,-17.40158
Marofinaritra /Marofinaritra,active,create,5e55ab67-aa21-486f-8cae-81fb6756b489,,053d4f7a-b383-4faa-b224-8418ecabf446,Water Point,water_point,5,Building,bu,49.2135,-17.40654
