locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
EPP Andonabe,active,create,0277b956-4063-4d04-9e90-9250e0c67fab,,496750e7-f664-4db0-bd90-1c49a23b732c,EPP,epp,5,Building,bu,,
EPP Andonabe,active,create,1864b21a-08e8-4e21-aed1-95eae3062936,,efe2bb66-0cc4-4227-9795-57afd8478ce3,EPP,epp,5,Building,bu,,
EPP Andonabe,active,create,277a6507-69aa-4f46-b7e6-82471b9329ba,,36ff845c-f898-4f93-837f-0ebc50637e15,EPP,epp,5,Building,bu,,
EPP Andonabe,active,create,29840860-4db2-4891-bff3-2c89925d4742,,c59095ea-fa9b-4fd8-b82c-620f646f2a8b,EPP,epp,5,Building,bu,,
EPP Andonabe,active,create,a6a1c3b1-2b74-48fd-9ee2-4b035b828576,,2ffd2891-31ab-4e83-abdd-e9523faf50a1,EPP,epp,5,Building,bu,,
EPP Andonaka,active,create,45a8e7ae-b4d3-466b-bc44-076742afae4b,,934e3063-45ac-4a16-86ac-53f10c63b0e3,EPP,epp,5,Building,bu,,
EPP Andonaka,active,create,997413a0-e573-4ded-9ed8-4b20a535d36f,,456f2d19-030a-4cae-af9c-c0d88f449cee,EPP,epp,5,Building,bu,,
EPP Andona Soaravy,active,create,15f3b784-7af0-4d28-b1e6-d69e19696e37,,65582195-1082-4610-b390-a6806e30e3af,EPP,epp,5,Building,bu,,
EPP Andondona,active,create,5200a780-4dfb-4e5c-8dba-dc1b35ea8c1c,,3c9bdc0f-03b9-4ddc-9252-d034e185915b,EPP,epp,5,Building,bu,,
EPP Andongona,active,create,890592c7-24b1-489d-ac7f-3265d48c0253,,1372903c-b1bf-4359-a4d0-9ebf22de3178,EPP,epp,5,Building,bu,,
EPP Andongonambo,active,create,0dd9b7fa-4966-430a-a08f-2e3d08902d26,,abb972c1-d0a5-42ec-9c60-a55f96f187d8,EPP,epp,5,Building,bu,,
EPP Andongoza,active,create,8abbbd91-55d4-45a5-85e9-b6ae3b8c99f9,,2a6dcb74-5f54-4590-9a5a-1b5ad8b8c855,EPP,epp,5,Building,bu,,
EPP Andongozabe,active,create,56a0fffb-b73c-4bb7-a39c-d52a94970149,,cf3171fa-0d32-4410-ae19-1824bea48eb2,EPP,epp,5,Building,bu,,
EPP Andongozabe,active,create,af5b46be-152e-4c08-aeb6-3a70c2aa9ca4,,bfb2c9de-1767-4676-ac0a-104c01092604,EPP,epp,5,Building,bu,,
EPP Andorisa,active,create,65b9c2ca-a774-42b4-9e16-22447d19589a,,a7cac00e-8f20-4575-813b-55f593bb10bd,EPP,epp,5,Building,bu,,
EPP Andotsy,active,create,73f3876a-743b-4d44-a8b5-f2d9c2cf8dc2,,c9033de8-da1d-4d65-a17e-22ca21224b05,EPP,epp,5,Building,bu,,
EPP Andovobe Mahasoa,active,create,8727f271-763f-4fd6-8378-d0a831a624f1,,88110fe0-525c-401c-b444-41e6a75a5b51,EPP,epp,5,Building,bu,,
EPP Andovoke,active,create,141c5789-9bd5-4169-929a-e0b955327645,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,EPP,epp,5,Building,bu,,
EPP Andovoke,active,create,f19e3c09-cda2-4511-aebd-557348df1612,,edd7bc75-fc97-4748-840c-2fc554322284,EPP,epp,5,Building,bu,,
EPP Andovosira,active,create,2980038b-6dbe-497f-ab78-10357bed740f,,31344464-306c-4f4a-a70d-43ffbdfa19b2,EPP,epp,5,Building,bu,,
EPP ANDRABILA,active,create,16ebe3ec-5c3f-4e2b-ad0d-f28abeda1b3d,,a6d001ef-f194-4fde-9a2a-f43738d33b82,EPP,epp,5,Building,bu,,
EPP Andrafia,active,create,aa831bee-88b1-48ac-b3c6-623bebcd2a22,,17b7a3d4-1a5e-4cda-8f6a-625da68b920a,EPP,epp,5,Building,bu,,
EPP Andrafiabe,active,create,83dcce93-11b3-455f-9068-d314d21074e7,,2cffa3f2-651d-4522-9324-3a1b8b7a3ac6,EPP,epp,5,Building,bu,,
EPP Andrafialava,active,create,bdcbb1d6-7014-4fec-9987-3a4c719d3a70,,ec0cf731-4ef0-4b1f-9562-feeed05eec39,EPP,epp,5,Building,bu,,
EPP Andrafiamihanto,active,create,fd97bb98-6241-48e2-ae05-9ba212db8f98,,74392b2e-e7a8-4629-839e-493ab1dcdb4e,EPP,epp,5,Building,bu,,
EPP Andrahavia,active,create,e52d7dca-0e82-4885-8ae4-27a50ddf1457,,2a6c5d0f-25d2-463a-ac89-0e4a8870bcf7,EPP,epp,5,Building,bu,,
EPP Andrahavo (Hasoave),active,create,ce2ea73e-364a-4080-8971-93643931794c,,e8247611-f616-4420-9668-12a128b7bece,EPP,epp,5,Building,bu,,
EPP Andrairay,active,create,145f6c0c-9198-4464-a183-907e07e9c368,,bbbfc03a-3dda-4657-8e5f-ca1d8d641b0f,EPP,epp,5,Building,bu,,
EPP Andrakanana,active,create,450fbed2-7714-4507-984a-96fff5e5e152,,37f28985-4358-403b-b0f2-524ba68685f5,EPP,epp,5,Building,bu,,
EPP Andraketa,active,create,5bf0dfdf-b903-4ab2-ba7a-b59d151a80ce,,b2ebf23c-5c98-42ed-b134-743d715bcead,EPP,epp,5,Building,bu,,
EPP Andraketa,active,create,d06c4dab-4750-400d-9085-a5a9a99879fb,,16fb627b-e39c-499d-9b83-eea86f03409f,EPP,epp,5,Building,bu,,
EPP Andraketalahy,active,create,f62957d7-0941-4db1-8ab0-d0b783a421da,,5f666d29-8b8c-4ebf-a630-e2cad0cb3685,EPP,epp,5,Building,bu,45.716087,-25.369911
EPP Andrakia Andranomena,active,create,1e51e560-f25b-4be1-8173-4a04b9185257,,81f3dbad-2d05-426f-90a9-8cfc1680aa2e,EPP,epp,5,Building,bu,,
EPP Andramaka,active,create,f706ec2b-9220-4e5e-b04b-fedf634edfed,,8d083435-cd6a-46c7-abed-78b12e51840c,EPP,epp,5,Building,bu,,
EPP Andramanaka,active,create,878e21c7-7c4a-47d6-90e5-9e3e914a2a32,,0daef0d0-24e5-4bf3-92fd-9cf64f61fe7a,EPP,epp,5,Building,bu,,
EPP Andramanera,active,create,62490cb8-a0ff-459a-a105-475bd03f3375,,d2953469-fbf7-4ece-a9df-8c1b00a96ede,EPP,epp,5,Building,bu,,
EPP Andrambarotra,active,create,7707faa0-cb44-4930-9408-79e976a1e4e1,,38679362-2eb0-4eb1-87d0-6b78fa7e733d,EPP,epp,5,Building,bu,,
EPP Andrambita,active,create,341fdd1a-f7b9-4a0f-9ae4-7dc715b5428e,,38679362-2eb0-4eb1-87d0-6b78fa7e733d,EPP,epp,5,Building,bu,,
EPP Andrambobe,active,create,43189dd2-d5ad-42cc-b6dd-77401aeb2d97,,e7420f45-58df-446d-a584-b303dc69026b,EPP,epp,5,Building,bu,,
EPP Andramboeto,active,create,281da1e1-8f38-48fd-9575-70bd6353450a,,aff4922a-e1fb-418e-83d1-54a3ef16c61f,EPP,epp,5,Building,bu,,
EPP Andrambotsivelezina,active,create,f356279a-c2a2-4171-94df-6067c1e657fe,,009d54cf-4a50-4555-90be-5439638f6cbf,EPP,epp,5,Building,bu,,
EPP Andrambovato,active,create,fbc01d3f-1437-406d-ae5e-4c94004e1f83,,2459c1e7-a964-4a90-93a8-29c5f85b911a,EPP,epp,5,Building,bu,,
EPP Andramena,active,create,ec508f9e-95b1-4f08-befc-b2a42221c953,,7542e25b-ade4-4504-bda5-40b3f82b023d,EPP,epp,5,Building,bu,,
EPP Andramirava I,active,create,b4590771-2bb7-4a57-9a69-94b4271f2c75,,8f572186-72b7-414f-bd37-f4b91c431017,EPP,epp,5,Building,bu,,
EPP Andramirava Ii,active,create,df80e664-91a9-41d6-b7cc-b387072a076a,,8f572186-72b7-414f-bd37-f4b91c431017,EPP,epp,5,Building,bu,,
EPP Andramora,active,create,164bad96-3096-4afd-a04c-ff503a2abed8,,5587047c-2c92-416e-a82d-e213486ba041,EPP,epp,5,Building,bu,,
EPP Andranambolava,active,create,1af63acd-28c6-4d52-a945-0dc1ff923197,,332b1f10-dfc2-410c-bfda-1f4d927a4b3f,EPP,epp,5,Building,bu,,
EPP Andranamby,active,create,77c34e1f-886b-4450-83c3-3737f67a1b8d,,9ec7eeee-9ba6-4c7d-a93d-5d242d964594,EPP,epp,5,Building,bu,,
EPP Andranamy,active,create,8f361f31-d459-4dc2-a858-f144529790a0,,0829d929-8b6a-4a47-b611-93c0a1a87d03,EPP,epp,5,Building,bu,,
EPP Andrananivo,active,create,4476340e-478b-4a15-a5c4-cc6af9d6eae5,,aaa6f92e-a051-4c93-a259-4e5abcca48d8,EPP,epp,5,Building,bu,,
EPP Andranara,active,create,15d531fc-2dfd-44c8-8be5-31f9cce3d37c,,8d083435-cd6a-46c7-abed-78b12e51840c,EPP,epp,5,Building,bu,,
EPP Andranasana,active,create,8e96bb2a-8c87-464d-8ec8-d09621b62c8e,,bd64db71-e5e5-487a-8611-b10b1de60035,EPP,epp,5,Building,bu,,
EPP Andranata,active,create,a0676d85-eb5e-4321-b157-b4bbe9378e7e,,3994ef97-3096-4826-91fd-17f8deeb73a6,EPP,epp,5,Building,bu,,
EPP Andrangazaha,active,create,ac0daf55-c2b9-4c82-af76-3ef148037c93,,f8a96f70-3460-4957-bb58-146714a1de08,EPP,epp,5,Building,bu,,
EPP Andranobe,active,create,21201ddf-46e1-47a8-8b27-81659b6f4053,,a53fc23e-85e3-47fd-9d6b-41240da76e28,EPP,epp,5,Building,bu,,
EPP Andranobe,active,create,b9e63203-349c-4088-a1e0-e10fd1985d4b,,1ffa34fe-5eda-4b19-9c6a-db54dc031858,EPP,epp,5,Building,bu,,
EPP Andranoboaka,active,create,aaa66848-f186-4799-8aa0-661e10493dff,,20d4e593-6bb4-48cb-a597-b30efa1a37bf,EPP,epp,5,Building,bu,,
EPP Andranoboaky,active,create,ddf9cf50-d9c3-4f92-8bdb-5325ae443921,,def6ad65-b95b-4027-9957-23b6cbd2e260,EPP,epp,5,Building,bu,,
EPP Andranoboka,active,create,11420c5c-5fc8-457e-85d4-afc1c62e3364,,f5f5ca62-9c92-4a75-b7f5-3bd7e69c3fcb,EPP,epp,5,Building,bu,,
EPP Andranoboka,active,create,40652470-d6f7-45b1-b1e6-8e4498fe2dc2,,0daeae6e-7ac0-475c-b16a-ca693a2becb2,EPP,epp,5,Building,bu,,
EPP Andranoboka,active,create,99988e69-62d2-4230-b0e8-dda8f7303215,,80bb3042-a674-4fbe-aaae-cc1dda661b74,EPP,epp,5,Building,bu,,
EPP Andranoboka (Sambatra),active,create,e114912c-836f-40ce-a106-4bb254624a73,,c68c08bb-5690-4ac1-abc8-cf4c51ce8d03,EPP,epp,5,Building,bu,,
EPP Andranobory,active,create,d3425ec9-acf0-4732-9bb5-6740cf1f1f19,,6fce8ae5-afe4-47e2-b7cc-d2a13d7fe508,EPP,epp,5,Building,bu,,
EPP Andranodimy,active,create,eacb8902-3e3a-41d3-9304-45f601dda80c,,5a44a8c8-2c78-4fb3-9aaa-09b014f2e832,EPP,epp,5,Building,bu,,
EPP Andranofasika,active,create,30d8de77-6ec5-4a1a-9aa2-46a463462b4d,,1a546a5e-573f-45df-b5e5-4fa11616d2a2,EPP,epp,5,Building,bu,,
EPP Andranofolahina,active,create,8c70d83f-1021-4b1c-b319-42ffbea6df5a,,7d0c14f2-b640-4dd9-8fe8-ea832cd858db,EPP,epp,5,Building,bu,,
EPP Andranofotsy,active,create,711ef70f-c1ca-4468-9eee-d93091c0c6b2,,b81fea09-5cf7-46cd-a84c-35f9760642fb,EPP,epp,5,Building,bu,,
EPP ANDRANOFOTSY,active,create,bd0a4c78-7f12-4783-a030-9ad5d7037c2a,,ea21e7e3-8f84-4d2e-9273-f248a06ab560,EPP,epp,5,Building,bu,,
EPP Andranofoty Soaserana,active,create,c5cdc95c-5a77-4fc4-be3d-f63e68325fb7,,0daeae6e-7ac0-475c-b16a-ca693a2becb2,EPP,epp,5,Building,bu,,
Epp Andranogiso,active,create,70f63c71-b79d-4b6c-a54c-d1a756ff5b42,,d18ae17a-faae-4e40-bb4d-540641d494c0,EPP,epp,5,Building,bu,,
EPP Andranogiso,active,create,4ddbbaac-76d9-4260-98cb-809e7a1643b0,,c100241f-a892-4bc7-97bf-7ed02ed0d40e,EPP,epp,5,Building,bu,,
EPP Andranogiso,active,create,65c20e22-2fd4-4743-b6ef-18c5b864ed98,,d18ae17a-faae-4e40-bb4d-540641d494c0,EPP,epp,5,Building,bu,,
EPP Andranogoa,active,create,814be705-5a4f-482c-99e1-dcde5d2663b0,,f154f739-9998-43b3-85ca-33a4dfd4fb68,EPP,epp,5,Building,bu,,
EPP Andranohamba,active,create,21652b81-5659-4895-88a7-92badeafbdee,,9ec7eeee-9ba6-4c7d-a93d-5d242d964594,EPP,epp,5,Building,bu,,
EPP Andranohambana Ii,active,create,fe9aa6fd-47c5-4784-a4b4-57a427b2923c,,6324d417-191d-4698-bd30-34fb47f1ee31,EPP,epp,5,Building,bu,,
EPP Andranohazokily,active,create,f1696309-66ed-4220-92f5-756c2166a2ff,,89a67109-8797-47cd-88c6-847e829ff4ae,EPP,epp,5,Building,bu,,
EPP Andranohazonaily,active,create,24d1a1b8-7134-4064-865d-b3c51ed69205,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,EPP,epp,5,Building,bu,,
EPP ANDRANOHEREKE,active,create,ae053f90-9373-48e0-a1fa-4c2c72e1e916,,366cee99-fa7b-449c-b4e5-357bbd7a94ad,EPP,epp,5,Building,bu,,
EPP Andranoherike,active,create,99330b78-7dec-49d9-8806-291d7f689393,,8746b844-7ee5-4c7c-9cc1-60fc3c529b15,EPP,epp,5,Building,bu,,
EPP Andranoheritra,active,create,2939bdaa-b9e7-4c2a-9113-ada9f64de5fc,,72eacb6f-9dd0-4e44-912f-e49f400d54ee,EPP,epp,5,Building,bu,,
EPP Andranoheza _Bara,active,create,f30d5f1c-4def-4e41-8379-1b531fe66ce2,,647823e8-5464-46fb-ac7a-3e636b29056a,EPP,epp,5,Building,bu,,
EPP Andranohinaly (Fitiavana),active,create,24548a40-cb40-4f89-9bc7-b5ac0151068b,,ca172503-9bf4-411f-82d7-90df5cb78827,EPP,epp,5,Building,bu,,
EPP Andranokopy,active,create,d21e39c3-67e0-4f0a-8971-1712a1a59501,,15e302e4-3ab6-416c-99b0-1562879f0271,EPP,epp,5,Building,bu,,
EPP Andranokototo,active,create,62b88c8d-c559-4a92-bfc6-535d5e182435,,a3bb14c5-d983-4ba7-b653-77b85b252a04,EPP,epp,5,Building,bu,,
EPP ANDRANOKOTOTO BEVELAE,active,create,79786fd4-1a95-46af-8d72-a6a0beea5a75,,a3bb14c5-d983-4ba7-b653-77b85b252a04,EPP,epp,5,Building,bu,,
EPP Andranolalike,active,create,c64eec79-3208-43ec-9de1-49b63c031f8a,,38679362-2eb0-4eb1-87d0-6b78fa7e733d,EPP,epp,5,Building,bu,,
EPP Andranolalina,active,create,a2c9e292-5b5f-4bc7-8ff4-ac165e90e73a,,60dac5cf-c063-499b-a2f3-c5bf4685b9eb,EPP,epp,5,Building,bu,,
EPP Andranolava,active,create,0ebb7d9d-f55d-4dc6-b77f-efcaf0a0032e,,3e5a2e63-bc73-420c-896b-ab75d06632e8,EPP,epp,5,Building,bu,,
EPP Andranolava,active,create,1b0c0e96-f73b-485a-961b-840e57afaad4,,6ec8fb0f-983a-4398-ab57-1f285003275c,EPP,epp,5,Building,bu,,
EPP Andranolava,active,create,2cd563e9-ba67-4c4b-8b68-205b91610ee6,,2c85f71a-5021-4f0a-8727-59ab2e854ec4,EPP,epp,5,Building,bu,,
EPP Andranolava,active,create,395d3f2c-5a6f-4fa1-9ef1-44b665aed87b,,72eacb6f-9dd0-4e44-912f-e49f400d54ee,EPP,epp,5,Building,bu,,
EPP Andranolava,active,create,3f29ace5-d7f7-4046-b982-6d2befe92b0e,,4ffed295-ec56-43aa-9308-71bed6e61efe,EPP,epp,5,Building,bu,,
EPP Andranolava,active,create,5b6672f1-5a69-4347-89b6-af1f6774f89e,,8679b3d6-5cd2-452c-a750-64852aed9091,EPP,epp,5,Building,bu,,
EPP Andranolava,active,create,8a4a42df-daca-4484-84c5-49b05a9fc6f8,,f109e4e0-58f7-4b05-8ad6-4860149caa97,EPP,epp,5,Building,bu,,
EPP Andranolava,active,create,9e77d1b9-6fe1-43b9-8b77-ca19d0934c35,,b410c887-50df-4699-ae70-bde33bd4df0e,EPP,epp,5,Building,bu,,
EPP Andranolava,active,create,b3218b7f-3946-429a-89a9-1b6293f5761a,,8d3b5f20-903b-4175-9b05-18a57fe3d94c,EPP,epp,5,Building,bu,,
EPP ANDRANOLAVA,active,create,65d3fc45-a373-4e56-b79f-2918a86e02ca,,647823e8-5464-46fb-ac7a-3e636b29056a,EPP,epp,5,Building,bu,,
EPP Andranolava Ikoba,active,create,a81b9975-5103-4eec-8c8f-133c76904116,,a0b2132b-c132-467c-af4f-b3f230510759,EPP,epp,5,Building,bu,,
EPP Andranolava Nord,active,create,5c267fa2-67f7-47c2-acb6-889710852ac5,,bfc47a53-c417-4b92-b394-f669854729ec,EPP,epp,5,Building,bu,,
EPP ANDRANOLAVA SUD,active,create,383c232c-3993-484a-bfa1-f23e1aa83c22,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,EPP,epp,5,Building,bu,45.08117,-25.097944
EPP Andranomadio,active,create,2b065afb-247f-4832-bae7-a9ddb13058e1,,b03a2f8c-74e4-49a2-a984-4b1b2fea008d,EPP,epp,5,Building,bu,,
EPP Andranomadio,active,create,54b3789f-fe64-4ca3-b9cd-1a82bc7f384e,,262ae76e-666c-48c2-ad80-ed188e52018b,EPP,epp,5,Building,bu,,
EPP ANDRANOMADIO,active,create,b80bbdf2-c0a9-4ff5-94de-26dea4df37cc,,8a099f9e-14f6-415c-8328-9ab6df6d19a0,EPP,epp,5,Building,bu,,
EPP Andranomafana,active,create,edcc10d9-7318-41b8-8117-8f8c67290b2a,,3eb08514-9266-42ca-a47a-875369241eb1,EPP,epp,5,Building,bu,,
EPP Andranomahavelona,active,create,3ffee721-c803-42f0-8109-7442ba84541b,,ecb6bc61-b3b2-441d-b9b0-50c775947226,EPP,epp,5,Building,bu,,
EPP Andranomahita,active,create,1fa4179f-4125-4a0b-85ab-247969788e6f,,934e3063-45ac-4a16-86ac-53f10c63b0e3,EPP,epp,5,Building,bu,,
EPP Andranomahitsy,active,create,80f0744f-6c53-4501-bf68-62e05abbcfa4,,bb6c3561-a7b7-474b-a906-a5e4659c0dff,EPP,epp,5,Building,bu,,
EPP Andranomahitsy,active,create,94da1b62-99f9-4db5-ad3c-412a5adf9983,,1372903c-b1bf-4359-a4d0-9ebf22de3178,EPP,epp,5,Building,bu,,
EPP Andranomahitsy,active,create,99655731-a79c-461b-94b7-914f4d6fd577,,910069e1-998e-42d9-ac7d-6b7c9a34da9a,EPP,epp,5,Building,bu,,
EPP Andranomaintso,active,create,23a763cf-fadc-4a47-9ea7-bf9e32942a74,,6605a637-2852-48e9-ac45-274e97cbaf78,EPP,epp,5,Building,bu,,
EPP Andranomainty,active,create,fc7bfb97-b66d-4fe8-aa01-bef9dc523777,,7da9bcd5-9919-42eb-a771-4b02ad9ac48a,EPP,epp,5,Building,bu,,
EPP Andranomaitso,active,create,1677607e-ae6c-4554-9b70-3ace254f70fb,,47e2dd89-1105-400c-b297-ac74e69b6969,EPP,epp,5,Building,bu,,
EPP Andranomaitso,active,create,8e9cac97-2de6-4a26-9714-8c86d04b93d9,,496750e7-f664-4db0-bd90-1c49a23b732c,EPP,epp,5,Building,bu,,
EPP Andranomaitso,active,create,f134524f-d54a-460f-a16d-6de25b4158bb,,2625ecad-879b-49b7-bdcb-349f6e4e932b,EPP,epp,5,Building,bu,,
Epp Andranomamy,active,create,f4622636-4274-405d-a71f-265b5c6fad3f,,86cd5df6-1d27-4762-a604-046137c1db52,EPP,epp,5,Building,bu,,
EPP Andranomamy,active,create,2041e56c-9b1a-47d8-b114-6dcb2bd4d793,,75a2bcd7-15c5-4f04-90b5-4f4f255a614a,EPP,epp,5,Building,bu,,
EPP Andranomamy,active,create,c2419409-402f-47f0-b9ae-b4bd78f01b99,,fe7ec12f-51a4-41f6-9e29-262df5c89b66,EPP,epp,5,Building,bu,47.12316111,-16.53661944
EPP ANDRANOMAMY,active,create,2763afb7-701e-42d5-96bb-218dd7ada9d8,,41150233-beb5-4fa9-86a0-66a3606bcef6,EPP,epp,5,Building,bu,,
EPP ANDRANOMAMY,active,create,93059a30-a813-4b0b-9db2-d8937ff628ca,,fe7ec12f-51a4-41f6-9e29-262df5c89b66,Water Point,water_point,5,Building,bu,47.12316111,-16.53661944
EPP Andranomanara,active,create,d1fc62cf-6d04-4f6d-aa6a-23bd84a036df,,954e466b-bc6a-4d98-9bdb-00a839550a45,EPP,epp,5,Building,bu,,
EPP Andranomandevy,active,create,4033f335-5179-43e8-8608-f0ac321b6fb2,,9b606a8a-d316-4943-88d9-020a4a3d0bf7,EPP,epp,5,Building,bu,,
EPP Andranomangatsiaka,active,create,5eaf5356-6f1f-4d9c-9178-38f25dfd7c5e,,39d61976-10b7-4335-ba63-545862f53b29,EPP,epp,5,Building,bu,,
EPP Andranomangatsiaka,active,create,ddec4739-1074-4222-bee2-8135a6a58bbe,,7542e25b-ade4-4504-bda5-40b3f82b023d,EPP,epp,5,Building,bu,,
