locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
EPP Ambohimiarina,active,create,9665c9e7-ae15-41df-81c7-1d0c470eb481,,f733cd39-0b91-4dae-b51e-3aa94e4eef18,EPP,epp,5,Building,bu,,
EPP Ambohimiarina,active,create,a3bf87d0-4ae3-4d63-a9cc-b8fe725a97b8,,ee302c32-ac4e-435e-95ed-84d645787456,EPP,epp,5,Building,bu,,
EPP Ambohimiarina,active,create,ee8b064e-3973-4ff8-9e19-976886bdfb7f,,83e36a7f-8ec4-4d21-922b-56ff029ec78d,EPP,epp,5,Building,bu,,
EPP Ambohimiarina,active,create,f90150a5-aeee-4bad-ad7b-864feb824671,,b03a2f8c-74e4-49a2-a984-4b1b2fea008d,EPP,epp,5,Building,bu,,
EPP Ambohimiarina I,active,create,078faa5d-460e-4ae4-83e7-341a53fc337c,,75c85052-82d1-40ce-b51c-3042da8531f7,EPP,epp,5,Building,bu,,
EPP Ambohimiarina I,active,create,14d72635-11d6-4696-82d6-f043d2ea3e18,,222ce2c0-687e-4229-aecf-91f34d2597e9,EPP,epp,5,Building,bu,,
EPP Ambohimiarina I,active,create,48999f9c-61d9-4dd2-ad60-d329dd2116b9,,ad0af55c-3b5d-4c08-b54b-d311e6df290d,EPP,epp,5,Building,bu,,
EPP Ambohimiarina I,active,create,b2413a67-a55f-4b55-b1fe-c5a789f74dd1,,053d4f7a-b383-4faa-b224-8418ecabf446,EPP,epp,5,Building,bu,,
EPP Ambohimiarina Ii,active,create,5d410281-1f8b-4860-8ccf-37c6545512b5,,ad0af55c-3b5d-4c08-b54b-d311e6df290d,EPP,epp,5,Building,bu,,
EPP Ambohimiarina Ii,active,create,ba688f30-6f58-4ccc-b6a8-ff6e6c7cd58f,,75c85052-82d1-40ce-b51c-3042da8531f7,EPP,epp,5,Building,bu,,
EPP Ambohimiary,active,create,9542d20f-9ed5-4262-8071-16b3f835e8cc,,732bffe7-30c6-45af-b12f-5d4f83abf8dd,EPP,epp,5,Building,bu,,
EPP Ambohimiary,active,create,d6bb23d5-36c2-4aea-b658-0b20e874285f,,913a85b9-81e9-4a17-9363-8d482a8f8daf,EPP,epp,5,Building,bu,,
EPP AMBOHIMIARY,active,create,e6b31635-7999-4dcd-8584-50a3775a9459,,76e584f8-4122-49e2-a7e1-bbab17098cc5,EPP,epp,5,Building,bu,,
EPP Ambohimiera,active,create,7a57e388-2af2-4a1b-841a-ef64111f24b5,,262ae76e-666c-48c2-ad80-ed188e52018b,EPP,epp,5,Building,bu,,
EPP Ambohimiera,active,create,db492c6e-9c67-46c2-aaed-c5a5f4434607,,6245ddcf-dac4-4161-beba-253c40eb5c67,EPP,epp,5,Building,bu,,
EPP Ambohimila,active,create,ea46078a-493c-4497-b782-d2063ca2d55c,,ad8e0995-d16c-4b3c-a5d8-f0986d4adff6,EPP,epp,5,Building,bu,,
EPP Ambohimilanja,active,create,5b72fe9f-deb4-4202-9a94-7a7371416407,,009d54cf-4a50-4555-90be-5439638f6cbf,EPP,epp,5,Building,bu,,
EPP Ambohimirafy,active,create,3d1e7642-9ebc-4e01-a3d7-528223248c7d,,efe2bb66-0cc4-4227-9795-57afd8478ce3,EPP,epp,5,Building,bu,,
EPP Ambohimiranty,active,create,2127001f-c51a-4c4d-9c72-f460255822be,,1d84e5ef-9dad-4b32-96cf-9fd35083ad2c,EPP,epp,5,Building,bu,,
EPP Ambohimiray,active,create,ff6a3fed-739b-4b89-b08f-5a39d818581e,,ef7746ef-e650-4e92-a525-a018991c24e1,EPP,epp,5,Building,bu,,
EPP Ambohimiritika,active,create,a6e85aa3-29e6-4128-b8bd-8fc45e03332d,,c453fa07-d830-4ce5-b5fd-efb22f9ec0ea,EPP,epp,5,Building,bu,,
EPP Ambohimiritika,active,create,b269bbfe-a57f-4aae-8ee2-d7544d30a31a,,15e302e4-3ab6-416c-99b0-1562879f0271,EPP,epp,5,Building,bu,,
EPP Ambohimisafikely,active,create,095c3d80-4f8f-443d-9bbb-810f826c9415,,75c85052-82d1-40ce-b51c-3042da8531f7,EPP,epp,5,Building,bu,,
EPP Ambohimisafy,active,create,47b06e04-903b-4525-b14f-971393adadb3,,38f9611c-eed3-4958-bea5-c0071a7ef4fb,EPP,epp,5,Building,bu,,
EPP Ambohimisafy,active,create,881f815e-0cab-4835-814c-a0b2f897d780,,e2dc2e6a-dd97-4b1d-9bf4-3f4b6776555b,EPP,epp,5,Building,bu,,
EPP Ambohimisafy,active,create,d0561b60-78a3-48b3-903f-5e3c4517b053,,562311dc-98e1-4b27-85a2-946382c22e7a,EPP,epp,5,Building,bu,,
EPP Ambohimita,active,create,775f1c93-ebd4-47b7-8365-35693f89adb2,,ad8e0995-d16c-4b3c-a5d8-f0986d4adff6,EPP,epp,5,Building,bu,,
EPP Ambohimitsinjo,active,create,22971681-29c6-4fc5-a6e5-6b824e16ead5,,cd0c8f6f-d2ef-4dbd-9712-5ccc36c1e015,EPP,epp,5,Building,bu,,
EPP Ambohimoko,active,create,1269e140-6169-41a6-9333-23e1b76796fd,,b81fea09-5cf7-46cd-a84c-35f9760642fb,EPP,epp,5,Building,bu,,
EPP Ambohimpierenana,active,create,6575c02f-4fb5-4a08-b5e4-b5493870c09f,,7d0c14f2-b640-4dd9-8fe8-ea832cd858db,EPP,epp,5,Building,bu,,
EPP Ambohinamboarina,active,create,fb5aed02-3e49-4485-aa78-40b1b52e48b1,,293cc28a-bb8b-46de-98d8-5bb04f9c7988,EPP,epp,5,Building,bu,,
EPP Ambohindratolo,active,create,3ef6ddb8-d323-4472-a959-6e948295941a,,9f48cfda-9cea-4f5c-b417-c536524579d9,EPP,epp,5,Building,bu,,
EPP Ambohinierana,active,create,cf61bae9-be84-4882-922c-40023c86138b,,99e461f0-58a0-47c7-8809-0bcf97ebf301,EPP,epp,5,Building,bu,,
EPP Ambohinihaonana,active,create,4d315759-bb1c-41de-b9b1-c322e251a0ff,,e574f8b0-c6c2-4477-9664-0a15c586b1ee,EPP,epp,5,Building,bu,,
EPP Ambohinihaonana,active,create,581f2113-a23a-48fd-b48b-cd1f1dfc3696,,47e2dd89-1105-400c-b297-ac74e69b6969,EPP,epp,5,Building,bu,,
EPP Ambohinihaonana,active,create,88021fb5-2e7d-4299-804e-45112dad3f5c,,66fbdbb7-ab1e-45f0-9b4f-2fe57550b89d,EPP,epp,5,Building,bu,,
EPP Ambohinihaonana,active,create,98954373-7841-4e9f-977b-68fe16959aac,,d2615195-bb19-4a01-bdc3-3cfc37616feb,EPP,epp,5,Building,bu,,
EPP Ambohinihaonana,active,create,98bad99d-fae2-4d04-bcbc-5f39b515a224,,75c85052-82d1-40ce-b51c-3042da8531f7,EPP,epp,5,Building,bu,,
EPP Ambohinihaonana,active,create,bfaf2578-83c8-412e-abcd-9a816902b1b2,,ad8e0995-d16c-4b3c-a5d8-f0986d4adff6,EPP,epp,5,Building,bu,,
EPP Ambohinihaonana,active,create,e693d142-5eca-48c5-aa74-2473aaf92000,,c453fa07-d830-4ce5-b5fd-efb22f9ec0ea,EPP,epp,5,Building,bu,,
EPP Ambohinihaonana Ii,active,create,a2a5969c-17b5-46e9-a588-579d86f33486,,ad8e0995-d16c-4b3c-a5d8-f0986d4adff6,EPP,epp,5,Building,bu,,
EPP Ambohinory,active,create,9daa603d-1713-4969-8be3-3953ac5aedce,,2647b2a9-0a5a-4820-b3d5-5a16aa954630,EPP,epp,5,Building,bu,,
EPP Ambohipaky,active,create,a3964f0f-5a7e-4112-9746-d2fc7e8aa2f6,,ec0cf731-4ef0-4b1f-9562-feeed05eec39,EPP,epp,5,Building,bu,,
EPP Ambohipanavotana,active,create,4c5d2bd3-8cba-4874-9fbb-2bc6803f4430,,1ba948bd-3aa1-4b9f-81af-26670daffed1,EPP,epp,5,Building,bu,,
EPP Ambohipeno,active,create,1c70c5f3-9d84-4ea4-833a-ef08203f1d82,,268d4bdb-a317-465f-82ac-616f0ffc7326,EPP,epp,5,Building,bu,,
EPP Ambohipeno,active,create,20e6c89f-2b25-43f7-b368-e9740f0d3923,,c0192998-9173-4672-bb87-3ed2c3336efc,EPP,epp,5,Building,bu,,
EPP Ambohipeno,active,create,e60fe310-0ebd-441b-9e2f-697bca576601,,30a4dc14-5e5e-4fac-8d7a-aee7e70a9340,EPP,epp,5,Building,bu,,
EPP Ambohipeno,active,create,f77de29a-5bcc-42b6-a66a-a8cc68dd7f63,,17b7a3d4-1a5e-4cda-8f6a-625da68b920a,EPP,epp,5,Building,bu,,
EPP Ambohipierenana,active,create,33f76f28-22ca-4ffd-9137-e068eb6a6778,,f76d39d0-4ab3-4310-bf8e-0487e04998da,EPP,epp,5,Building,bu,,
EPP Ambohipierenana,active,create,397143f1-59a9-4e65-8469-f30ca0ea75d9,,6245ddcf-dac4-4161-beba-253c40eb5c67,EPP,epp,5,Building,bu,,
EPP Ambohipihaonana,active,create,93048733-31ae-4043-90ae-40835240fed4,,30cfa775-a10f-4763-b4f0-aa34dbc7abbf,EPP,epp,5,Building,bu,,
EPP Ambohipinoana,active,create,20921fa2-0bbd-49fc-a9fb-ac4badab2b09,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
EPP Ambohipo,active,create,88d2d6cd-8ea1-4acd-b7f7-1995d04fae61,,ad8e0995-d16c-4b3c-a5d8-f0986d4adff6,EPP,epp,5,Building,bu,,
EPP Ambohitra,active,create,7e57d1fb-d789-4434-9279-e64110f5d2e8,,17dd876d-083a-4489-991a-cd4ccaab3686,EPP,epp,5,Building,bu,,
EPP Ambohitrabo,active,create,0cb52e80-a724-4259-b924-d0530ecf885d,,84f1ce51-103f-4f9e-8901-053ad038b0dc,EPP,epp,5,Building,bu,,
EPP Ambohitrabo,active,create,67af6f19-ee1f-43fa-ae2e-90ae0ac1d9f8,,53aa61e3-d5b5-42aa-af0d-59438e1629d2,EPP,epp,5,Building,bu,,
EPP Ambohitrabo,active,create,9d294863-e819-4784-9660-9f23bf5e9e63,,c8ca3c65-56fc-47a2-9c68-fff76adb70d0,EPP,epp,5,Building,bu,,
EPP Ambohitrabo,active,create,d69cba8d-5ea5-4d0e-8475-e3767de1cba6,,7542e25b-ade4-4504-bda5-40b3f82b023d,EPP,epp,5,Building,bu,,
EPP AMBOHITRABO,active,create,bc815c64-ac67-4f52-96d8-3f8a70bcd9de,,98ca480b-16b5-41e8-940e-0f4a89f79b66,EPP,epp,5,Building,bu,,
EPP Ambohitraivo,active,create,c977c5ea-9a82-45f0-9ee9-3eace5236ad7,,0ecd6a67-6f60-4393-bdea-516e7bab132e,EPP,epp,5,Building,bu,,
EPP Ambohitrevo,active,create,5053934c-4d3d-4a07-aaa4-8c2a36aecca3,,d87a25fe-3212-4e53-875e-3baaebbc9ae6,EPP,epp,5,Building,bu,,
EPP Ambohitrinakaomby,active,create,1254305a-57f5-45c6-a8e9-756173ed81de,,de8c2caa-43d7-4bd7-921d-2a9be307c143,EPP,epp,5,Building,bu,,
EPP Ambohitromby,active,create,1f9136b2-99af-4857-ba2b-0968bce675b8,,fe7ec12f-51a4-41f6-9e29-262df5c89b66,EPP,epp,5,Building,bu,,
EPP Ambohitrova,active,create,d63a5840-1c94-4606-9a46-fa232a20aedc,,554d185a-2816-4732-b183-9c370db14ea1,EPP,epp,5,Building,bu,,
EPP Ambohitrova,active,create,d88f5cd4-3664-4dbd-b4df-372dc5824e14,,66fbdbb7-ab1e-45f0-9b4f-2fe57550b89d,EPP,epp,5,Building,bu,,
EPP Ambohitsabo,active,create,94a5905e-c9da-4ed1-91d1-51ec579d57f5,,182bcfaf-9e4a-4651-8398-a0cbb0bfe32a,EPP,epp,5,Building,bu,,
EPP Ambohitsabo,active,create,bdecf38a-f40d-4997-92ae-a1adf656ef55,,c4d59d0a-7b64-43c0-8df8-8fa1082261ba,EPP,epp,5,Building,bu,,
EPP AMBOHITSABO,active,create,92cb9a4d-50a9-4781-9e4b-3616b37f3d7b,,f125d884-4366-459a-9989-b9dd840687e3,EPP,epp,5,Building,bu,,
EPP Ambohitsabo (Tsimandoly),active,create,19134319-f967-4ef6-9375-79a473e38eb9,,c68c08bb-5690-4ac1-abc8-cf4c51ce8d03,EPP,epp,5,Building,bu,,
EPP Ambohitsaina,active,create,83e9209a-f1fd-408c-901c-52b6b70ad67a,,b37d36f8-a1a9-4185-a882-85e096aefc0e,EPP,epp,5,Building,bu,,
EPP Ambohitsaky,active,create,5fa4269a-e9c3-48ca-9c3a-1162e87ba2d1,,fe7ec12f-51a4-41f6-9e29-262df5c89b66,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,00dc2f82-341f-401d-b2f8-4c4479295c78,,2647b2a9-0a5a-4820-b3d5-5a16aa954630,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,1219cb31-e1e1-43f7-9df4-eec6e3ff65bf,,a53fc23e-85e3-47fd-9d6b-41240da76e28,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,18765af3-6078-4989-b800-fcb8dd3285e3,,22cc7ef7-4aba-4e19-be91-cd1e40e57195,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,190c3f34-8a54-49f3-af50-723d1f2126a7,,58748f98-a17c-44d2-9ebf-dd44deaedb6f,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,2389fd1d-48d3-43bf-8ece-61c91db7c28b,,dcb683a8-92bd-4987-ba75-dda5bc8210c6,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,273defcc-d78f-4668-9c28-6917b99b3e3b,,7af7f861-4dc7-4da0-b2f6-57366f309205,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,3cdda8e1-7eb3-495e-9406-43dae339f7bc,,262ae76e-666c-48c2-ad80-ed188e52018b,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,496e5e24-e6c9-4c75-98b8-b55055ace38a,,a620857b-f0ee-4a4f-a743-4cf1731d9a9c,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,58af6644-e95a-4835-a8fe-02a010635fc5,,7d0c14f2-b640-4dd9-8fe8-ea832cd858db,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,9381109a-0f94-4010-b2b3-e85a097b3569,,2c6f7678-5554-403c-8779-19280fdc5534,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,a013e1ed-c770-4287-853c-c8a3e3f8b5ff,,05298366-d8c0-4f72-9f10-9669e8f06b0b,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,a2fc4193-ad28-4dad-9cd4-f7e1b5685f16,,009d54cf-4a50-4555-90be-5439638f6cbf,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,a3dfbae5-14bb-41ba-a8a8-9d4aa1864063,,3c9bdc0f-03b9-4ddc-9252-d034e185915b,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,b2f29cb9-2cf2-4520-b5c9-1db83548269f,,81ce658e-f241-412e-a680-64e590864e4f,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,bb68de08-e618-4140-8252-60432ccdbf29,,d69a364b-2019-4729-9e7e-d910a4b8132f,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,bd1317e8-b0fe-4684-b523-0f477a6d37a0,,fd999859-3d7f-4624-8f8d-a099fc7dfebe,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,c1091691-b21d-4af9-b317-62ae6b57b2b7,,562311dc-98e1-4b27-85a2-946382c22e7a,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,e74d2ae8-c4ac-4ed5-a3e7-baf892121829,,2625ecad-879b-49b7-bdcb-349f6e4e932b,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,eb46048b-b7cc-4d20-9679-f6c1c15e58dd,,0546e4e5-1860-451f-9ba8-e623cc89612f,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,ebe7bc20-4723-4917-ad87-3327dfd7ce13,,36ff845c-f898-4f93-837f-0ebc50637e15,EPP,epp,5,Building,bu,,
EPP Ambohitsara,active,create,ff492022-102e-4226-b095-27c58c25ebb1,,0b9df312-da12-491d-8108-affacb0535bf,EPP,epp,5,Building,bu,,
EPP Ambohitsara B,active,create,812bb209-979b-450c-affc-122120fc3d72,,01c1baa1-d9ae-4e08-a56a-2f3726d790d2,EPP,epp,5,Building,bu,,
EPP Ambohitsarabe,active,create,4d3ff5d6-ea8a-44b3-80da-68414f65701d,,ad5509a8-3e19-4840-8f10-e5761e6a8efa,EPP,epp,5,Building,bu,,
EPP Ambohitsara Est,active,create,5f1da1e6-4958-489e-a8ab-c052f293536c,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
EPP Ambohitsara Est,active,create,95cf8be0-47d4-40f9-940e-38c0a49f4fb7,,e8bf9037-cf1d-4178-815d-9a92bf48fb22,EPP,epp,5,Building,bu,,
EPP Ambohitsara Est,active,create,fd29de32-4118-4389-8614-26dcc70c32ee,,910069e1-998e-42d9-ac7d-6b7c9a34da9a,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,1bb84890-8ebb-4a59-b6c4-3738e531ef16,,05d247a1-575a-4a84-9fa2-58416adfda82,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,26b8a79c-948b-4576-bd20-1ad465e8ac22,,61714fe1-236b-46cd-9e98-fe653d31dff7,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,2dbf5921-1996-4ce9-bc0a-e5af650d087f,,15e302e4-3ab6-416c-99b0-1562879f0271,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,777119c8-3ee9-4838-9f24-e0d82510f3a4,,131ec156-fe01-41ec-805b-0e96d934211f,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,847d1034-4f9f-4dbd-8026-2fd036133fed,,984e0c49-cca9-41e3-b0f1-0b3d0eaa62cf,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,b267bcac-fbf4-4ff1-a5e3-939b1a6e5faf,,18fab8b8-c8ef-44aa-89e7-28690a3b9045,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,b4935474-6f1a-4566-a190-4eb0f82347df,,563e8fe7-c54b-4b6c-af07-7cc42e2ffb6a,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,d1efa13f-c2bf-4025-b3c1-82de37e10363,,19c7ad3b-8ce2-4ed4-98ca-af4f565424d8,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,dc878caf-684b-4819-8ff0-e10f89b792f7,,ad8e0995-d16c-4b3c-a5d8-f0986d4adff6,EPP,epp,5,Building,bu,,
EPP Ambohitsara I,active,create,ee37b37e-d8e3-4bef-9dfe-c7f2c58ec136,,9092c259-d0b7-4ae4-9a2a-949923f73c35,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,177a1e5d-c256-4813-8f97-c7c1687aeecf,,b504328e-527a-4d73-bd12-f009be583e5a,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,69076cfa-d7d8-46dc-ad01-3e1e92bc8dab,,bb6c3561-a7b7-474b-a906-a5e4659c0dff,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,7b65add3-988a-41b7-ad26-1ab8760766a6,,687f5d8c-5873-4b09-97fd-32af53d86b2f,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,9e44d4fa-6dec-4ccd-8171-b5bddb02cd48,,93a1f8ec-1e40-4537-9050-9f904101747d,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,b5e18c0d-ef8d-4b50-8589-9568672e8beb,,05d247a1-575a-4a84-9fa2-58416adfda82,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,d4c1a8f0-bcd2-4470-a911-36581e7ee441,,a3b1d808-19fb-4a32-8aa8-f472f4ccbc8d,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,d82248ea-96aa-4383-93e9-f598f20aca30,,99e461f0-58a0-47c7-8809-0bcf97ebf301,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,de37da44-4e88-45e5-87ea-432c47475863,,934e3063-45ac-4a16-86ac-53f10c63b0e3,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,e38bd1a9-2ffd-49e0-9366-478850dc7928,,563e8fe7-c54b-4b6c-af07-7cc42e2ffb6a,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ii,active,create,fa0f3e4c-d487-4877-8eef-d2dd84ee0f42,,9092c259-d0b7-4ae4-9a2a-949923f73c35,EPP,epp,5,Building,bu,,
EPP Ambohitsara Iii,active,create,b53017df-d7dc-446c-a267-606806bd66ac,,7cb46f10-7cc2-4a4f-b796-eeb4cba34fc5,EPP,epp,5,Building,bu,,
EPP Ambohitsara I Vohiboanjo,active,create,3ae62ee7-8385-41bc-9f69-3504c910e461,,a2ee617a-3630-44ef-b815-e66113d46ae4,EPP,epp,5,Building,bu,,
EPP Ambohitsaralaza,active,create,0f495017-d759-4fd8-a74b-843799dc47fd,,9420074c-b81a-4bc2-85b9-07f3697e7083,EPP,epp,5,Building,bu,,
EPP Ambohitsara Manambato,active,create,de401503-dbe6-43fe-8575-68b074e2534f,,f54e80a4-aacc-4a52-8693-dc1c34bb66fb,EPP,epp,5,Building,bu,,
EPP Ambohitsara Nord,active,create,79b5e0d8-ddec-4e2b-bba0-0095dfcc14e9,,e8bf9037-cf1d-4178-815d-9a92bf48fb22,EPP,epp,5,Building,bu,,
EPP Ambohitsara Nord,active,create,9fd3487a-8e1d-426a-9d8d-a74b22763ac1,,496750e7-f664-4db0-bd90-1c49a23b732c,EPP,epp,5,Building,bu,,
EPP Ambohitsara Nord,active,create,ee27dc9a-628f-485f-a252-c3abd1f8df4d,,778f0e89-e11c-48b4-a761-8fac553ba15e,EPP,epp,5,Building,bu,,
EPP Ambohitsara Ouest,active,create,4fc4e667-8862-4617-b2f0-601cfb363b71,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
EPP Ambohitsara Sud,active,create,2f41cc8e-ed51-41ef-8841-deb36dfb4d0f,,2055c2a0-401c-4c8a-b2a0-d1b23449c3b6,EPP,epp,5,Building,bu,,
EPP Ambohitsara Sud,active,create,42411732-1192-42e7-8f67-3c211af7388b,,496750e7-f664-4db0-bd90-1c49a23b732c,EPP,epp,5,Building,bu,,
EPP Ambohitsara Sud,active,create,847d5819-d3e3-4d2f-9a3c-5b49d7b855c9,,6245ddcf-dac4-4161-beba-253c40eb5c67,EPP,epp,5,Building,bu,,
