locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
Ecole Communautaire Madiroabo,active,create,9e858b21-c3b1-4709-ae4e-f7bbded51186,,03380fbe-d484-41ee-a8bc-24313e5e3788,EPP,epp,5,Building,bu,,
Ecole Communautaire Madirofolo,active,create,42658d06-92b9-4e81-8cad-47b619662d5c,,03380fbe-d484-41ee-a8bc-24313e5e3788,EPP,epp,5,Building,bu,,
Ecole Communautaire Madirovalo,active,create,6f22f6e4-54e7-4cff-851b-e7083e41970a,,39168f45-1212-49cc-9b96-b9f11116b07c,EPP,epp,5,Building,bu,,
Ecole Communautaire Madirovalo,active,create,d5d250bb-1744-44a9-bcc2-9a5ccdcfafa8,,3830f987-da5e-46cd-a5ef-df977bf47599,EPP,epp,5,Building,bu,,
Ecole Communautaire Maevanaka,active,create,55c467b7-5c28-42ef-99d7-ae93c8aa3867,,eb8558f4-8224-4a75-8920-1826d1fb34e6,EPP,epp,5,Building,bu,,
Ecole Communautaire Maevarova,active,create,106f44b5-8f67-4adc-b3de-6403a16be8a0,,6614ec43-fa7a-4f08-9a02-9acaf9ceebec,EPP,epp,5,Building,bu,,
Ecole Communautaire Mafaidrano,active,create,c6bd34df-0504-4c25-b84d-5bccac2e94e0,,a6e0c676-95c9-4d05-a0da-7443bc939e5a,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahabe,active,create,3c36f145-8aa5-416e-8321-33c3bd478d31,,1e19d760-23c5-4574-a659-ebb3172033aa,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahabo,active,create,05ea93d0-d4b2-4fb0-a16c-9f72311fd9dc,,125ca331-18ac-4bdb-86cf-ea6bfd8d78fa,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahabo,active,create,1dc16134-40c5-42c4-be84-3fe135e36acf,,3830f987-da5e-46cd-a5ef-df977bf47599,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahadera,active,create,827f8717-d0d8-45db-8924-b664b826992b,,03e7aa0c-a775-4413-9ab4-b34e336faa47,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahafaly-Sud,active,create,5c40e4cc-9522-4746-b260-8e6c53da59ea,,79b58d2f-f069-41fe-87c5-45f20f3263c9,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahagara,active,create,8cca2c7d-3d10-4dcd-951b-01908db9b3b4,,30a4dc14-5e5e-4fac-8d7a-aee7e70a9340,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahahevy,active,create,913aa4aa-6873-422c-a510-0b17575f3a5f,,81fbdd83-3e3b-42a3-92c8-0c8a526a18d2,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahakatse,active,create,b6ff5d5e-511a-4b84-bc2a-ae2408065263,,5e2597af-1eb0-43db-a53c-f2e0aa3222a1,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahalena,active,create,23776383-ebe0-492f-9286-041faca2f316,,a53fc23e-85e3-47fd-9d6b-41240da76e28,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahalina,active,create,c8f7e32d-f907-4dad-9eb6-7a1e37338864,,8df9e268-0054-4aa7-a3da-1c271653174c,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahamana,active,create,da537647-7aa5-4331-9ce9-ecdf47b377db,,8ec83c3f-8e5f-4e4c-88dc-3e54ace5b98f,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa,active,create,49d4e105-f5a3-4800-b40f-b3ee3ce5b643,,94644df2-a3bf-4fd3-90a3-5d44e7c22ef1,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa,active,create,5a9e9124-2b1c-4e51-a631-d1d52086f802,,41ba0173-31f2-4d29-be8c-29a9e2f941f2,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa,active,create,6760cdd8-8885-4c30-bb2a-0e279c58d082,,624594ab-8385-4855-8d44-3d5279740ab3,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa,active,create,6ce4c292-5414-43b2-857f-c912b4656fa9,,36ff845c-f898-4f93-837f-0ebc50637e15,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa,active,create,8a722293-02ab-4df4-9bbb-09d025d34bc2,,a7cac00e-8f20-4575-813b-55f593bb10bd,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa,active,create,8b9de71d-209d-4613-b481-e2da78c9a85f,,1372903c-b1bf-4359-a4d0-9ebf22de3178,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa,active,create,96509f9c-d6e7-42d9-8b28-43bc26b7f0e9,,20aacb43-e0c9-47ec-b1e3-7416cc5bf316,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoabe,active,create,53f439a5-9730-459a-a552-795e36f8f051,,8a099f9e-14f6-415c-8328-9ab6df6d19a0,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoabe,active,create,7fdc0de5-7397-41ed-9e42-463177439efd,,25f4ad2c-767c-45e8-b868-c1a230e7a433,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoabe,active,create,f8377d6b-9175-4189-b039-012bdf7531ef,,69b0e332-3196-47e1-82f4-948dabdd1160,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa I,active,create,c7039b49-07bb-4884-a1b0-853e77fe7dfe,,3a2791ee-8bcd-40fc-8106-e1596d5695cf,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa Ii,active,create,7dbf88e2-5509-4035-8e2d-c55201a57c8f,,448d493e-a328-4ce0-ba00-393211b2240c,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa Ii,active,create,d10df764-4725-4e70-8cee-57567e23d42e,,81ce658e-f241-412e-a680-64e590864e4f,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa Iii,active,create,379fa9e8-18b2-4bb7-a7bd-59ccfd7bb64b,,f689424f-e121-468a-a1ee-2a43d9dc99e6,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa Karimbary,active,create,53498906-e39c-4d99-a99d-78e6b6dace78,,de8c2caa-43d7-4bd7-921d-2a9be307c143,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahasoa Vohitany,active,create,8d86c318-a5b6-42a2-bbfd-b76f50d76eae,,749e8f17-0875-423f-a1ec-953edfcd171c,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatalaky,active,create,72b9b858-f341-4138-9d75-d823a4c6d46f,,baf46f85-04db-4d35-a9b5-237a12d20e88,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatalaky,active,create,c5429726-3597-4981-a20f-aeb97133577b,,a6c62c2d-72c0-4f03-ad17-4edefce6e496,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatalaky,active,create,e9c472f1-9363-4aee-b516-c1cd16937515,,08a61379-f59c-415b-bc5b-b03d941a9787,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatalaky,active,create,fc862a51-5e8d-4a1b-8fb3-605b1aeec819,,c2eeee4b-1764-4d08-95f0-c826bcf1fe53,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatazana,active,create,6ac5a3c1-5257-4c36-9d13-8f05aafd849d,,20aacb43-e0c9-47ec-b1e3-7416cc5bf316,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatera,active,create,b81d3de3-dc4f-4ba1-9943-9e08ae4621e5,,ed2478df-2164-40bf-8315-69dcc38c962e,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsandry Sud,active,create,1c632646-491b-49e4-8f56-54095c540a04,,e67dc645-901f-4fd1-897c-0614b4011b48,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,00fdcb7c-342b-45f1-b44b-ad4e16392df7,,009d54cf-4a50-4555-90be-5439638f6cbf,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,082533e6-ef10-4cc2-9694-ca8a022cf446,,ed7fa3e1-7e14-4567-a866-2b9a8d7c7c32,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,160ed970-261f-4dcf-a6c0-317a6aa87f6f,,ed2478df-2164-40bf-8315-69dcc38c962e,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,2ae8f7ae-336f-4f1c-a7a5-a9a6f46c7790,,a1a5f97c-2dcc-431a-bd6b-01186f579b02,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,4cbb7afa-df16-493d-b94b-18f789a56b91,,8580a687-cfd7-4ca7-85df-12e585021277,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,73be2a9c-99b6-491e-9dcd-510ffd1afd96,,2647b2a9-0a5a-4820-b3d5-5a16aa954630,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,87e1616c-78a0-458b-9a42-d71c8852149c,,131ec156-fe01-41ec-805b-0e96d934211f,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,b2628777-d0c0-407d-b120-256432abd9b4,,e4bd5c40-48bb-46ff-8c0d-929406a874a4,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,c780ddb3-b94a-4eac-be6b-971cd4c79c3c,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,e37c45f0-0c93-48ef-9d9a-5dfe60df5037,,17588bca-da82-458e-8c57-f9ad3b095026,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,f2642639-703a-49b7-aaea-6965410660fb,,4f3d45dd-a573-4e84-875c-87dadf9b45f5,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara,active,create,f4bc5f23-a479-4074-b712-617f658b41a9,,d5f57217-1dfb-4c1b-b43c-e926dcdd5ff8,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara Andafirano,active,create,b480adc9-2819-4d0c-9b3e-1a4a7ec796d0,,8580a687-cfd7-4ca7-85df-12e585021277,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara I,active,create,eba218d2-e0e0-4e45-8f3e-25907c247d19,,309ea2e1-8827-4ab5-962c-f7474094185a,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsara Iii,active,create,fde89114-871b-4e2f-89e8-8c90c827a98b,,81ce658e-f241-412e-a680-64e590864e4f,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsaran'I Miolotra,active,create,a0878604-7d5f-4ecd-a2ec-52249bc9c439,,ed2478df-2164-40bf-8315-69dcc38c962e,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsaravelo,active,create,5afb3e28-ad52-4bb6-8274-e439420e86c7,,c54d7bdb-2b22-4d39-ac21-0efe4b03e016,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsiarova,active,create,5767808d-d6a9-4681-a59c-74a10ee7d310,,7de96124-3ae0-4043-9957-04543635722f,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsinjo,active,create,bb7af9ee-8733-4706-877f-7aba05b114ce,,2647b2a9-0a5a-4820-b3d5-5a16aa954630,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsinjo,active,create,e8bb6568-2642-4a7d-9959-1b728133dc7c,,58748f98-a17c-44d2-9ebf-dd44deaedb6f,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsinjo Fiadana,active,create,6eb8abd7-af69-406d-8ccd-75ff2ad897df,,d5f57217-1dfb-4c1b-b43c-e926dcdd5ff8,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsinjony,active,create,d77b295b-e21b-4b45-ab5f-4e05c40cf30f,,1e19d760-23c5-4574-a659-ebb3172033aa,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsinjoroa,active,create,0249d90d-a776-4b9f-96e6-64caf1a60aab,,d2df7eb3-2f4a-4aa0-a63d-b3c1184a26e7,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahatsinjoroa,active,create,2a31e4be-3c2a-403d-82cb-a85ce77a0bca,,01c1baa1-d9ae-4e08-a56a-2f3726d790d2,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavano,active,create,8d8ea372-7f46-48b3-9d39-afbc2198cc14,,ef1aedf6-e02a-4e79-bf01-9f9b7aab3d09,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavano,active,create,f5663451-a8c9-4ba1-92f8-ec263e4db156,,30a4dc14-5e5e-4fac-8d7a-aee7e70a9340,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavanona,active,create,add16aa9-3d52-4cee-adcf-25d9ddf39140,,131ec156-fe01-41ec-805b-0e96d934211f,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavelo,active,create,b817d56f-85d4-4d76-8e85-3349640be014,,448d493e-a328-4ce0-ba00-393211b2240c,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavelo,active,create,e1a46246-ffc2-4b45-aed0-b9011530cf02,,1e19d760-23c5-4574-a659-ebb3172033aa,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavelo,active,create,f7dadce3-b62a-4f34-8654-7068b717991b,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavelo Ii,active,create,d3624b2f-16b0-439f-9d30-4ee4d3612a50,,27c019cc-c90e-4239-ae90-6967404816f2,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavelona,active,create,2ac6c1a1-3383-4f10-bd0b-21f5bf1beab2,,05d247a1-575a-4a84-9fa2-58416adfda82,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavelona,active,create,f0d3ea37-7776-4515-87b0-8dea3df865da,,8a099f9e-14f6-415c-8328-9ab6df6d19a0,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavoky,active,create,147527ab-adcf-4a86-b1cc-a775337ce543,,8df9e268-0054-4aa7-a3da-1c271653174c,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavoky,active,create,b272e97e-e930-4477-85cf-7e2c522d027f,,36ff845c-f898-4f93-837f-0ebc50637e15,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahavoky I,active,create,2796175c-1d66-4c4d-b729-c9a7752c3d17,,80282171-c28c-45d1-93aa-f9967785d2ff,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahazoarivo,active,create,07ba6a27-6f6d-47f3-8574-3aaf5ec22855,,81ce658e-f241-412e-a680-64e590864e4f,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahazoarivo Analafisaka,active,create,97ddbb23-5721-4b33-8d3b-451f93615826,,a6c62c2d-72c0-4f03-ad17-4edefce6e496,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahazoarivo Ii,active,create,bb3cffee-8e11-4c16-bbc2-52ce6163881c,,3a2791ee-8bcd-40fc-8106-e1596d5695cf,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahazoarivo-Soarano,active,create,623b0892-5243-40bf-944d-b9e895d8e631,,899a6c8a-e718-4731-8f50-16c32e47619f,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahiafia,active,create,88cec9ca-27f8-4f6d-a100-6392c3288ac2,,eff7b5fc-4224-4400-9165-0f3f7733a4a1,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahiafia Est,active,create,8f36d382-d22d-4b04-9ac0-ea08ae5aba13,,e9beb16a-fb0b-4aa2-97b5-9668f323af7b,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahilivaza Nord,active,create,8652999f-69a5-4fb3-b95d-7ca8cfbc21af,,81fbdd83-3e3b-42a3-92c8-0c8a526a18d2,EPP,epp,5,Building,bu,,
Ecole Communautaire Mahitsiarongana,active,create,6c0162ef-4486-46cb-bac5-bc2397224e42,,f7a1db24-e8a7-4732-8b48-a21b05bd5007,EPP,epp,5,Building,bu,,
Ecole Communautaire Maikandro,active,create,7d6c40c2-4bdc-471e-a3d6-4c2da670a4bc,,024d01e6-01f4-4860-9780-846cdbec0836,EPP,epp,5,Building,bu,,
Ecole Communautaire Maimbovolo,active,create,a07f4833-8112-45df-a448-00ddaf2494e9,,1a546a5e-573f-45df-b5e5-4fa11616d2a2,EPP,epp,5,Building,bu,,
Ecole Communautaire Maintimbato,active,create,9be8736c-fc70-46ea-8e90-788746259d44,,a53fc23e-85e3-47fd-9d6b-41240da76e28,EPP,epp,5,Building,bu,,
Ecole Communautaire Majerarambo,active,create,0e842b37-bfc9-46cf-92ce-5cd95eef12e3,,3c1737e9-bcba-4e4f-87e9-fb618d99b6c9,EPP,epp,5,Building,bu,,
Ecole Communautaire Malaikiady,active,create,5c01fc5a-7c71-4b94-b858-a73afce2aec8,,d2df7eb3-2f4a-4aa0-a63d-b3c1184a26e7,EPP,epp,5,Building,bu,,
Ecole Communautaire Malaikiady,active,create,f6675b59-1c04-45c1-b9b7-fbb7d39faa1b,,2647b2a9-0a5a-4820-b3d5-5a16aa954630,EPP,epp,5,Building,bu,,
Ecole Communautaire Malangeraho,active,create,914f4acc-8b49-43d3-be64-46fef15f1dcc,,8580a687-cfd7-4ca7-85df-12e585021277,EPP,epp,5,Building,bu,,
Ecole Communautaire Malaza,active,create,4651e7b8-cc22-4865-a88b-9d6a7517976d,,6614ec43-fa7a-4f08-9a02-9acaf9ceebec,EPP,epp,5,Building,bu,,
Ecole Communautaire Malazamasy,active,create,a79809bc-93c0-4477-becf-178954b2e200,,5a44a8c8-2c78-4fb3-9aaa-09b014f2e832,EPP,epp,5,Building,bu,,
Ecole Communautaire Malazasoa Ibobaka,active,create,7fca8215-0eee-4895-979f-42206289bf53,,4f3d45dd-a573-4e84-875c-87dadf9b45f5,EPP,epp,5,Building,bu,,
Ecole Communautaire Malemiambo,active,create,85b86b6a-ad41-41a0-a3af-b8fa1c3ff6ea,,778f0e89-e11c-48b4-a761-8fac553ba15e,EPP,epp,5,Building,bu,,
Ecole Communautaire Mampiangola,active,create,ff907d43-3ac6-49e5-b019-d95cfa73c404,,74392b2e-e7a8-4629-839e-493ab1dcdb4e,EPP,epp,5,Building,bu,,
Ecole Communautaire Manakana Iii,active,create,35661eff-10bb-4275-b30a-9a7c93b99b73,,a53fc23e-85e3-47fd-9d6b-41240da76e28,EPP,epp,5,Building,bu,,
Ecole Communautaire Manakaralahy Sud,active,create,cbeccd96-a80e-4207-96cc-0abcd1e0e265,,84a0d267-b156-44f8-8b14-dccc838762ea,EPP,epp,5,Building,bu,,
Ecole Communautaire Manambahy I,active,create,cc27c166-cca8-4012-bde7-7165641899c6,,8580a687-cfd7-4ca7-85df-12e585021277,EPP,epp,5,Building,bu,,
Ecole Communautaire Manambia,active,create,1d604611-8b92-4102-9fea-b7a38347b9d0,,67549f20-ca9c-4f98-8c68-10dfc69193f9,EPP,epp,5,Building,bu,,
Ecole Communautaire Manambidala,active,create,e1722a68-f5a4-42cd-a79a-a4b3a4805521,,d5f57217-1dfb-4c1b-b43c-e926dcdd5ff8,EPP,epp,5,Building,bu,,
Ecole Communautaire Mananada,active,create,886c13a5-6d0b-4f87-a629-8a40c127d5ef,,9b606a8a-d316-4943-88d9-020a4a3d0bf7,EPP,epp,5,Building,bu,,
Ecole Communautaire Manandriana,active,create,454ce38c-70f4-4499-b934-f5b857c07b25,,563e8fe7-c54b-4b6c-af07-7cc42e2ffb6a,EPP,epp,5,Building,bu,,
Ecole Communautaire Manararoba,active,create,ec5bf5d0-5bbf-499d-9ec6-246c6f572495,,a1c6c3a9-a14d-4211-8a08-e6819cd565fe,EPP,epp,5,Building,bu,,
Ecole Communautaire Manaravolo,active,create,8ddb699e-29fb-4ce4-ad0b-fce83f6a7b3c,,baf46f85-04db-4d35-a9b5-237a12d20e88,EPP,epp,5,Building,bu,,
Ecole Communautaire Manaribe,active,create,ac686437-c953-42d2-8d3e-c3aeed17356c,,861d42c7-d41a-4569-ab93-fdaa72203e92,EPP,epp,5,Building,bu,,
Ecole Communautaire Manaribe,active,create,c36b772c-1528-466d-bf4b-84ca437daa95,,7174ae50-4d3d-4fd1-a906-4fab680bede5,EPP,epp,5,Building,bu,,
Ecole Communautaire Manaribevitsika,active,create,5a01a17b-0662-4751-8696-cb1669873dc4,,8b8d203f-0175-4f00-94cf-66b2539b1031,EPP,epp,5,Building,bu,,
Ecole Communautaire Manarileno,active,create,e14544fc-2e49-49c3-950a-6a67dbeea85d,,6202e81a-d59b-4a72-aa5e-22c2f2096941,EPP,epp,5,Building,bu,,
Ecole Communautaire Manarimavo,active,create,32a58fe9-d1fa-4e22-ba61-f83e528991ba,,1a546a5e-573f-45df-b5e5-4fa11616d2a2,EPP,epp,5,Building,bu,,
Ecole Communautaire Manarinisefo,active,create,35466055-5c90-429f-9063-4d3ee9d6e595,,7bc16495-9f79-4ac7-aeab-cb6455e07ad5,EPP,epp,5,Building,bu,,
Ecole Communautaire Manarirano,active,create,1759ed15-24bc-456a-b68b-bf0342fdc885,,74d6ecda-0ec1-4e0e-b32c-a1550eda16d7,EPP,epp,5,Building,bu,,
