locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
CSB Antanetibe,active,create,dbfa03a3-caeb-43e4-b1b7-ac17f2cd0275,,cbddc195-bda1-43cb-8cb6-7c8aeddd5cf7,CSB1,csb1,5,Building,bu,48.49,-18.775
CSB Antanetibe Andrefana,active,create,8d846b50-83bd-42ba-b8f8-d6b88824129e,,3bb9953a-5e32-46f2-8b29-4923d05ae2cd,CSB2,csb2,5,Building,bu,47.563,-15.481
CSB Antanetimboahangy,active,create,48d311a1-0309-4992-a7c0-16026774daa6,,74699429-45cc-4511-9dd1-32d4da5d0cd0,CSB1,csb1,5,Building,bu,46.772,-18.924
CSB Antanimalandy,active,create,2a382d83-8d62-4f4e-9354-58ef9711fff0,,8d3b5f20-903b-4175-9b05-18a57fe3d94c,CSB2,csb2,5,Building,bu,46.93,-16.259
CSB Antanimalandy,active,create,f9b1cd7f-3987-4bf2-9acd-845ff0c84e5c,,b23225d6-67f4-4bb8-91aa-f7aca42f7327,CSB1,csb1,5,Building,bu,47.19,-17.217
CSB Antanimandry,active,create,da6fb384-5006-4b8a-ad64-ff611d3dfa75,,23b0a4c1-dcd2-4771-8e8e-4102cd7af777,CSB1,csb1,5,Building,bu,46.963,-19.784
CSB Antanimarina,active,create,4ec7efe4-a1a2-43ce-b31f-625374ce00c5,,19191ef6-0c25-4b1c-9e15-1ca81c3429f7,CSB2,csb2,5,Building,bu,47.348,-23.1
CSB Antanimarina,active,create,50985f2d-bb61-48d1-8160-da2e93b0ac19,,913b79b1-0b8d-462f-b0d5-5c890df331cb,CSB2,csb2,5,Building,bu,47.674,-18.899
CSB Antanimarina,active,create,d09ac408-d8fb-4bc3-aa76-f9a8ddaa740f,,4ccfcff8-9a13-458c-8fbd-72ad2ae62961,CSB2,csb2,5,Building,bu,47.348,-23.1
CSB Antanimasaka,active,create,319faad4-0465-4788-9cd0-9bc5f7d54217,,a80de6c1-9347-4555-b53b-aa8141499f52,CSB2,csb2,5,Building,bu,46.513,-15.714
CSB Antanimasaka Tsaramiafara,active,create,79f83c89-b88e-471c-b0a7-b22bbea0ecfa,,0e185898-154d-452e-aa95-adb1c0d56ea7,CSB1,csb1,5,Building,bu,47.563,-16.20412
CSB Antanimavo,active,create,ae872312-40a2-4c5a-85e4-3e9d518fcd81,,02931700-6ed5-4c5e-9d9e-7220407d7e7e,CSB1,csb1,5,Building,bu,45.63,-16.059
CSB Antanimbaritsara,active,create,bc4c6220-fe86-4c6a-ac84-266284e7d768,,5d4659dd-363a-4b72-a543-b05cb2e43dc0,CSB1,csb1,5,Building,bu,47.655,-15.90385
CSB Antanimena,active,create,e3064d82-d528-4e0d-af38-efd40a8b4fba,,8f127dd1-8e58-4d53-b273-bf8945e3e43a,CSB2,csb2,5,Building,bu,47.521,-18.872
CSB Antanimora,active,create,466dce07-30ad-40f3-ae28-4ea445a7dfcf,,d743a228-f5a8-42cd-a34a-f260b573450c,CSB1,csb1,5,Building,bu,47.29767,-14.893
CSB Antaranjaha,active,create,2f3de95f-5b4e-4886-b36c-6de8cfda6f87,,52d4b899-126a-4f84-ac53-076ce46353e5,CSB1,csb1,5,Building,bu,47.415,-19.705
CSB Antavy Avaratra,active,create,1c5afc5b-2c70-44c3-8fdd-c0735a41e6a2,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,CSB2,csb2,5,Building,bu,45.522,-25.173
CSB Antehiroka,active,create,f2838cf5-f9d5-4d46-b864-9f6e4f9c4f92,,216f33bf-c262-47ae-a1a5-236d85017054,CSB2,csb2,5,Building,bu,47.474,-18.625
CSB Antelopolo,active,create,e1bfa682-5ac7-4755-bb1e-05164d483809,,2445986e-6760-4a02-903f-19641ce80174,CSB2,csb2,5,Building,bu,48.954,-14.63
CSB Antenimbe,active,create,1e29c074-6ba7-4b9d-9781-84081f26d84a,,fab9cbc3-82b9-46b4-a919-fff642d24b87,CSB2,csb2,5,Building,bu,47.107,-22.386
CSB Antenimbe,active,create,c39c3b21-a5ba-4707-9969-1de7c4b7efd4,,fdc991f5-a8ca-4e4a-a9b0-ff211d8efd2b,CSB2,csb2,5,Building,bu,47.107,-22.386
CSB Antetezanambo,active,create,c1a885d1-a66c-49a1-88b5-ff4489ebd05c,,c1e904a0-1498-4c4b-8bae-ba3745e0eb60,CSB1,csb1,5,Building,bu,47.857,-18.459
CSB Antetezantany,active,create,37aafa4b-dbf0-4ca4-9d2b-9b98a447554c,,77bd3f5a-08dd-41a0-8ce1-290afedde1ac,CSB2,csb2,5,Building,bu,,
CSB Antindra,active,create,53d612f5-c129-4689-919a-97c3a449f50b,,a8ac174c-6855-49f9-a78d-67c4486eb64c,CSB2,csb2,5,Building,bu,49.811,-14.685
CSB Antingana,active,create,30c37ce7-6ea2-41fd-b7a0-70d3a8fd2737,,06314f87-6dde-4ad1-9444-c67b119816ad,CSB2,csb2,5,Building,bu,49.829,-14.398
CSB Antoby Est,active,create,b6178ed0-c329-4ec6-984c-1ae32b4369a2,,a0717d58-7fab-4cca-a777-df78d9bd0ad2,CSB2,csb2,5,Building,bu,,
CSB Antoetra,active,create,3f04c257-ba4c-444e-a069-2c3dc1084f11,,1620499e-7d7c-41ee-811c-34c2e54129b9,CSB2,csb2,5,Building,bu,,
CSB Antohobe,active,create,990ebe07-1382-4c1e-befe-61f81d08ddf0,,6de408e9-f310-4001-9972-3a1eadd3665d,CSB2,csb2,5,Building,bu,46.692,-19.876
CSB Antombokazo,active,create,3ad0667c-d6c6-43d7-9953-705bdcd3429a,,306aa1f4-56a7-4ed1-8e1f-d32d0333a3f3,CSB2,csb2,5,Building,bu,,
CSB Antongombato,active,create,4c41b2f3-62cb-4fd4-a8bc-10860c645a6c,,f1942314-7e49-4b54-bf8f-8a78f65954f2,CSB2,csb2,5,Building,bu,,
CSB Antongomena Bevary,active,create,598090d1-804d-49da-b192-0737cf674f2d,,de72bec6-88a2-4597-abff-7d4e64dd4470,CSB1,csb1,5,Building,bu,45.919,-15.839
CSB Antorovoka,active,create,e8f7e071-22e9-45aa-96c7-ce509bbbedce,,10ed0994-df0d-4eef-8980-9d46818515c4,CSB2,csb2,5,Building,bu,46.745,-21.415
CSB Antotohazo,active,create,8a298adb-ab6c-4611-b9e0-2dc99e6662cf,,f7ca5b34-9bdc-4dae-ae24-8fcc6247effe,CSB2,csb2,5,Building,bu,47.096,-18.27
CSB Antotohazo,active,create,c6bc8d7f-181f-4248-992d-bac97f37eaaf,,d243b30f-96d6-44f3-9763-bf6e53e1c967,CSB2,csb2,5,Building,bu,47.615,-19.314
CSB Antovontany,active,create,69842b28-d652-45e7-9410-504995d496bf,,b7ffce0e-560d-4ef1-b014-6d1d92b39d95,CSB1,csb1,5,Building,bu,47.556,-18.227
CSB Antra Fianarantsoa I,active,create,83f0867a-bb72-4967-ad2e-471da1b6b5d0,,c28a73c1-85bd-4734-a65d-9a0e5f3de552,CSB1,csb1,5,Building,bu,47.079,-21.163
CSB Antranokarany,active,create,8619acb1-39d3-45d9-b3a2-3c4daf19c892,,cade9282-1a69-40cc-a279-b84b85be94bb,CSB1,csb1,5,Building,bu,48.387,-18.425
CSB Antranokoaky,active,create,6cebfaf1-3cef-48fe-8796-c75542d4695d,,7768a84e-b549-4ec8-97d0-21cdb8962050,CSB2,csb2,5,Building,bu,44.658,-19.298
CSB Antsahabe,active,create,0c582f59-05eb-484b-afd6-2e6f3e9a7a1c,,ef456fac-91f4-4dce-a928-0a819524170c,CSB1,csb1,5,Building,bu,,
CSB Antsahabe,active,create,fc87a5f5-6f79-4c16-b5f4-f5695efa9a4f,,c0cf1e6d-16ca-4908-9a44-1dcf65f4976f,CSB2,csb2,5,Building,bu,,
CSB Antsahadinta,active,create,de53d037-fce6-4647-a70b-af53e5078706,,e8d936ea-e5d7-408d-88cc-c8cfa6710926,CSB2,csb2,5,Building,bu,47.464,-19.064
CSB Antsahafaly,active,create,11cfb772-fb91-4383-9a4a-ee91a834cd4e,,ce068d74-4f09-44e9-853e-0b4115f6df47,CSB2,csb2,5,Building,bu,,
CSB Antsahafilo,active,create,f2819d80-7edf-4aaf-a005-f6e46e34bf6b,,6d4c51ef-0e56-4d91-b64c-1e9a44fa6523,CSB1,csb1,5,Building,bu,,
CSB Antsahakely,active,create,9da3925f-3541-421f-9ee3-828aa064ee77,,6765d345-fb5b-4812-ad5c-380dc5428524,CSB1,csb1,5,Building,bu,46.967,-20.371
CSB Antsahalalina,active,create,c8cf50c9-fe39-49dd-afde-8ebfb24d30d6,,42acff0e-3b8d-4577-be71-4a122bd49991,CSB2,csb2,5,Building,bu,47.794,-18.748
CSB Antsahalalina,active,create,e96e62f5-c957-42d4-aee6-fa1963c0614e,,966d5ae1-fb96-4e42-a650-dbe4d361c086,CSB2,csb2,5,Building,bu,50.009,-14.674
CSB Antsahalemaka,active,create,343351d5-41bd-4203-a48e-95f92a700b5d,,1b55b93c-a7a2-496a-acd7-0f7c89042149,CSB1,csb1,5,Building,bu,,
CSB Antsahamaro,active,create,f717b132-b973-4c93-8c3f-a5c367fd6c9b,,e20aba71-265d-4c00-9dc3-18205a9f379b,CSB1,csb1,5,Building,bu,47.599,-18.995
CSB Antsahambaharo,active,create,a8431d82-974b-427f-add7-6450fabf2ffb,,a8ac174c-6855-49f9-a78d-67c4486eb64c,CSB1,csb1,5,Building,bu,49.947,-14.695
CSB Antsahampano,active,create,2150b1c6-f910-4d4a-8826-bd0cd0a634c9,,d9ace11e-d919-4b5b-b901-e14d47cd2fa8,CSB2,csb2,5,Building,bu,49.743,-14.297
CSB Antsahampano,active,create,90a9e1fa-780f-4481-ad94-63610d38a419,,236fdc20-932f-40f0-bafb-544d296c43dd,CSB2,csb2,5,Building,bu,48.431,-18.634
CSB Antsahampano,active,create,fcbf2dd1-a825-402d-8562-1d4e49766033,,46c5ff85-884d-4d5b-a1db-290a85890979,CSB2,csb2,5,Building,bu,49.189,-13.222
CSB Antsahanadrisa,active,create,202b17f5-cb6d-4345-a747-16cb9e7ceced,,2dae8d07-9695-4b72-ab25-71937f4068d2,CSB2,csb2,5,Building,bu,47.249,-22.483
CSB Antsahanadrisa,active,create,f323dd54-d0df-4e7c-88c8-1fc27a96130d,,0a1939b3-b45a-4422-94cb-0b2bca6bd89e,CSB2,csb2,5,Building,bu,47.249,-22.483
CSB Antsahanonoka,active,create,573987f2-9f87-45eb-9dba-ff1b96865869,,337f4f26-cefe-4954-803f-cd25a4d84a70,CSB1,csb1,5,Building,bu,50.008,-15.24
CSB Antsahapolisy,active,create,4ea221da-5ca6-49e3-a20b-111be351cab7,,ab7e5144-4a17-4690-8b11-47a65d892b40,CSB1,csb1,5,Building,bu,49.504,-15.462
CSB Antsaharatsy,active,create,690a1d8a-a3e9-4789-a093-ed8962272163,,6d4c51ef-0e56-4d91-b64c-1e9a44fa6523,CSB1,csb1,5,Building,bu,47.311,-18.780187
CSB Antsaharoa,active,create,99567756-e936-451a-a68a-8fa1888aea49,,a18a1d20-f686-4c9f-bf55-47cd4983c6ef,CSB2,csb2,5,Building,bu,47.057,-21.137
CSB Antsahavaribe,active,create,a4a041a4-ae02-43b4-a4f6-e854e46cb35f,,61cb46fd-419c-464f-8b98-b336d5c34919,CSB2,csb2,5,Building,bu,49.652,-15.161
CSB Antsahavaribe,active,create,cf55c7bf-4394-4792-a2ad-cfa5fbb8bba1,,2db3deb6-1388-4306-9667-a70ab6c03555,CSB1,csb1,5,Building,bu,49.847,-14.694
CSB Antsahogno,active,create,bc038f3f-29ec-4f50-b4a7-9c60ffdac8dc,,d91e9462-dd34-4f07-be8f-04fd7e17c7c2,CSB1,csb1,5,Building,bu,48.553,-14.855
CSB Antsaidoha Bebao,active,create,06416013-355f-4dbd-832e-539767ff15c7,,6e17420e-396f-46b7-b7d0-016847787467,CSB2,csb2,5,Building,bu,44.437,-19.05
CSB Antsakabary,active,create,dd9f8f82-91e1-4401-8aea-7775185b164a,,3d523ec6-0a78-4b62-acc1-62e7ae95db94,CSB1,csb1,5,Building,bu,,
CSB Antsakanalabe,active,create,b7d6dcbb-8781-4516-8f46-bbacfd023357,,74b95dd2-e560-4a0c-9c82-05ec4b8856a5,CSB2,csb2,5,Building,bu,,
CSB Antsakoabe,active,create,41a597e2-cb02-44fd-aed1-daa7c6e3f872,,583a3bc3-ecf1-4a72-aa42-87c2f2344221,CSB2,csb2,5,Building,bu,,
CSB Antsakoabe,active,create,74adc331-8976-44e3-8296-174e76b53aff,,f1942314-7e49-4b54-bf8f-8a78f65954f2,CSB1,csb1,5,Building,bu,49.291,-13.078
CSB Antsakoamanondro,active,create,8e304957-215e-4267-9922-8b258012ee09,,20549f13-6917-495e-b3f1-7be87d70c08d,CSB2,csb2,5,Building,bu,48.504,-19.122
CSB Antsalaka,active,create,07602ace-912c-433e-8558-f3deb581e593,,4bbc7251-67f6-4e06-9064-697e00450a0e,CSB1,csb1,5,Building,bu,49.251,-13.214
CSB Antsalonjo,active,create,b851fcf8-04ed-496a-9e69-720ed360ef93,,fded30ca-40ed-4427-af7f-986203fb0b15,CSB1,csb1,5,Building,bu,48.569,-14.258
CSB Antsalova,active,create,a5ef325f-02ca-4d16-8b54-37c7a69bdc57,,55e9e28b-8152-4b4c-af3f-0acc9d1688e8,CSB2,csb2,5,Building,bu,,
CSB Antsamaka,active,create,a6eab0ab-7ff0-4d72-8352-3ed3dbc7fdd9,,bd77a72c-4816-4c6b-bda1-4f48d2026a2c,CSB1,csb1,5,Building,bu,48.63,-14.799
CSB Antsampandrano,active,create,2f21291b-c30c-407f-be22-7ba2bca085a5,,651eb56e-79c4-42e6-87cb-173e1ded2b86,CSB2,csb2,5,Building,bu,47.571,-15.77
CSB Antsampandrano,active,create,61d51ce9-afdf-44f0-bfa9-fe1b1578cd18,,0e185898-154d-452e-aa95-adb1c0d56ea7,CSB2,csb2,5,Building,bu,,
CSB Antsangasanga,active,create,913ddd5d-dbf0-4298-b3e8-17cfe8790318,,e178ee3a-c99a-4236-af1e-fefcaaf334eb,CSB2,csb2,5,Building,bu,48.289,-17.84
CSB Antsanitia,active,create,9d0c80e8-12ee-4dad-8b21-8c70707cd0d3,,9b606a8a-d316-4943-88d9-020a4a3d0bf7,CSB1,csb1,5,Building,bu,46.408,-16.31
CSB Antsapanimahazo,active,create,f8cb9f71-4909-4a9b-9044-688df5bfcbce,,b7225e6c-1695-46c8-b4a6-415933e124b0,CSB2,csb2,5,Building,bu,47.041,-19.835
CSB Antsatramidola,active,create,aa38a817-5d68-4f5c-b15d-aff5dc32dfb3,,a3f2d7a8-78c3-42fe-8c9a-035026c379c0,CSB1,csb1,5,Building,bu,,
CSB Antsatramidola,active,create,dc2282e2-bb8f-4616-9346-c4ced7ac561a,,de25a0e2-0f34-4f10-be92-1075d944ca23,CSB1,csb1,5,Building,bu,48.968,-14.999
CSB Antsatrana,active,create,55ba90b0-271a-4469-820f-9cf2295c7ca9,,a3f2d7a8-78c3-42fe-8c9a-035026c379c0,CSB1,csb1,5,Building,bu,48.333,-15.41
CSB Antsatsaka,active,create,08cd7c53-496b-4b22-b4a7-60d1e917070a,,20549f13-6917-495e-b3f1-7be87d70c08d,CSB2,csb2,5,Building,bu,,
CSB Antsevakely,active,create,e00886cb-4824-4647-82bf-1da212e09747,,58971c6c-2a3f-455c-9dbb-1e31ebe33498,CSB1,csb1,5,Building,bu,48.118,-16.492
CSB Antsingilotoka,active,create,5eb19623-4557-4c2b-9a8a-af0513ce150b,,7768a84e-b549-4ec8-97d0-21cdb8962050,CSB2,csb2,5,Building,bu,44.62,-19.304
CSB Antsirabe,active,create,d629d79f-b66d-46c3-82be-978de4a1df99,,73a9e32a-cad0-4ffe-99bd-22703b17ca79,CSB2,csb2,5,Building,bu,,
CSB Antsirabe,active,create,de9788d1-3f33-4910-a68f-bfaa7f8edba9,,20549f13-6917-495e-b3f1-7be87d70c08d,CSB1,csb1,5,Building,bu,48.198,-19.106
CSB Antsirabe,active,create,e15ece71-a517-4694-8db8-accf4f1886b9,,9cd81608-a6ce-4bc4-802e-195ddf96f2fa,CSB2,csb2,5,Building,bu,45.647,-16.184
CSB Antsirabe Centre,active,create,02159b53-3384-401a-bd27-820319f96a7e,,180783ea-739c-4729-aca3-a78a5c4be4d3,CSB1,csb1,5,Building,bu,48.965,-15.774
CSB Antsirabe Nord,active,create,edb0f17f-de21-42a6-9ca9-b4d15e9e2116,,db6f2c42-0817-4958-bdfb-1086153f9e6f,CSB2,csb2,5,Building,bu,49.968,-14.612
CSB Antsirambany,active,create,bbf73789-9816-44c8-931f-3762d037e517,,9f215fce-848f-43a0-8ede-e0d1b39dccef,CSB2,csb2,5,Building,bu,47.077,-19.619
CSB Antsiraraka,active,create,6fd98268-8e05-4b92-beda-66b0a1ab2585,,b12b888d-207a-4eda-ae28-80d69be396e6,CSB2,csb2,5,Building,bu,44.851,-19.129
CSB Antsiravaza,active,create,4cbf8476-e139-49a7-8c2b-51fd0ff94a66,,05245ca6-c079-46d8-a804-1fd3ea8af0ef,CSB2,csb2,5,Building,bu,46.862,-19.853
CSB Antsiriribe,active,create,f02b4855-ca78-4206-a9f9-c3def97a8981,,925ed0f2-d530-4818-bc84-5b64adc93333,CSB2,csb2,5,Building,bu,47.553,-15.809
CSB Antsoamaina,active,create,d725151c-1621-46ca-bf46-57672934e859,,94bc3028-a025-4843-86fc-d85ae783e5ef,CSB2,csb2,5,Building,bu,46.909,-20.206
CSB Antsoatany,active,create,5191c801-1ea2-4b63-87d1-827c24f19a5c,,92bf4957-67d9-454e-ab0f-f1ca6af1f87d,CSB2,csb2,5,Building,bu,47.156,-19.661
CSB Antsoha,active,create,3f428740-780d-49ff-822d-9c6a759a81f4,,18de7f24-7a28-40b9-8418-2df0b997eb46,CSB2,csb2,5,Building,bu,44.859,-18.679
CSB Antsoha,active,create,f066c7e7-ec41-4e78-86c1-d3108d8c866e,,e7521037-19ad-41a9-b25f-dd44b89d453c,CSB2,csb2,5,Building,bu,44.7,-22.246
CSB Antsohihy Du,active,create,7d123cae-a5ea-4e29-ab7e-dbf75bd241ad,,73a9e32a-cad0-4ffe-99bd-22703b17ca79,CSB1,csb1,5,Building,bu,,
CSB Antsohimbondrona,active,create,f874e53f-6cf4-4fe9-925d-ca87771b62a0,,0c021d99-dadb-4773-9cdd-604f386db419,CSB2,csb2,5,Building,bu,48.859,-13.969
CSB Antsomangana (Nf),active,create,defa1ae0-5cee-486b-834f-d8aa63841210,,bdc2f40a-9478-4ffc-851c-f626990784ed,CSB1,csb1,5,Building,bu,48.447,-17.191
CSB Antsondrodava,active,create,5ef80ede-ab8a-4b7a-b0e6-afdc59e13f27,,6e17420e-396f-46b7-b7d0-016847787467,CSB1,csb1,5,Building,bu,44.39,-19.038
CSB Antsopary,active,create,7d5e4be4-b623-4067-8f7f-785cecaffbf4,,e4006a80-efa3-4e5d-9eca-f35cab242c3e,CSB1,csb1,5,Building,bu,,
CSB Antsororokavo,active,create,a4c19a5b-4433-4a20-a90b-8225a30f4421,,67d4bd9c-86bb-448a-95df-67a61d277a3e,CSB2,csb2,5,Building,bu,47.097,-21.936
CSB Antsoso,active,create,e6a15d8a-0e9e-4a7e-a0fb-346bedd4b6ca,,6de408e9-f310-4001-9972-3a1eadd3665d,CSB2,csb2,5,Building,bu,46.855,-19.864
CSB Apsed Antananarivo Vi,active,create,47f1ea8a-7b59-408b-ac85-ca23953ccf54,,fd2f9598-c615-4599-b203-c706e44971a1,CSB2,csb2,5,Building,bu,,
CSB Apsed Tsarahonenana,active,create,3eaccc03-0b33-4e56-b579-55f9968b9c7c,,8f127dd1-8e58-4d53-b273-bf8945e3e43a,CSB2,csb2,5,Building,bu,47.55,-18.864
CSB Aqualma Ankokoabo,active,create,ecc9a6f9-00e5-40a2-8218-46bd9320ad01,,584c5943-ed86-4d91-9681-2fc6911dd22e,CSB2,csb2,5,Building,bu,44.489,-19.308
CSB Aquamas Soalala,active,create,951f74eb-466e-4c46-91d0-76ae3be47869,,eb8558f4-8224-4a75-8920-1826d1fb34e6,CSB1,csb1,5,Building,bu,,
CSB Arivonimamo I,active,create,4fc66224-c9c1-4155-816d-86147ada4121,,51416e46-1d93-491c-bd5b-fcd20b3aa5ec,CSB2,csb2,5,Building,bu,47.18,-22.404
CSB Arivonimamo Ii,active,create,1239f7c0-4886-4359-b11f-09d4c9c20e21,,5803bcb2-1491-41b6-b49b-d6633106c2a6,CSB2,csb2,5,Building,bu,47.166,-22.429
CSB Aro Antsahavola,active,create,cba0cf2a-9c67-4df0-8388-45819c4ac657,,a5e56324-dfbe-4373-827e-772232cfc7e0,CSB2,csb2,5,Building,bu,47.522,-18.91
CSB Asern Anosimasina,active,create,ad26061b-9807-4167-a6c7-c8437abb4e63,,72dbcef1-7bd3-4a75-ad24-19cd70d7c4a8,CSB2,csb2,5,Building,bu,47.488,-19.038
CSB Assemblée De Dieu Ampefiloha,active,create,430864b0-cd95-4dfb-97f6-e421556907fc,,8f127dd1-8e58-4d53-b273-bf8945e3e43a,CSB2,csb2,5,Building,bu,47.516,-18.871
CSB Atonkazo,active,create,b57090b8-88f6-46dd-9ba8-b9dd568f4170,,2a02fdfa-adfd-4e40-aa3b-56d58de235de,CSB1,csb1,5,Building,bu,48.561,-17.67
CSB Atsinanantsena,active,create,503c63aa-7133-410d-a824-0f2b94bc62c2,,c68faf7b-0e71-4b7a-9f59-419b50066ae4,CSB2,csb2,5,Building,bu,47.028,-19.409
CSB Avarabohitra,active,create,20773358-5117-4269-86db-16519a31ea95,,71415175-354f-4098-afce-a65273577d5f,CSB2,csb2,5,Building,bu,,
CSB Avarabohitra,active,create,af91b9ef-d3f7-4167-9386-edfa72a221f2,,168d3ad4-2191-442d-ba22-afff427ad27e,CSB2,csb2,5,Building,bu,,
CSB Avaradoha,active,create,2b0f98b9-6c54-4354-b433-cf00fc997106,,8f127dd1-8e58-4d53-b273-bf8945e3e43a,CSB2,csb2,5,Building,bu,47.546,-18.87
CSB Avaratsena,active,create,9e764e78-94c4-4ea0-842d-f57141155508,,a9292ed2-1d4e-4c26-a13b-b1ff88ff8cc6,CSB1,csb1,5,Building,bu,47.597,-18.756
CSB Ave Maria Mahasolo,active,create,af80525e-3559-4c64-b7c1-86d449915f8b,,0085fc56-4c4b-4e71-ae83-5825932f6b03,CSB1,csb1,5,Building,bu,,
CSB Aventiste Besalampy,active,create,c42d2290-f10a-4dd9-b624-26a85296a7d5,,7106b2a2-fc22-42d7-9fc4-a055e55859f6,CSB1,csb1,5,Building,bu,,
CSB Bakaro Andingandingana,active,create,5a0740c4-7e7b-41fc-af58-fe8e7aa0c1c6,,ded03966-b53d-434b-a5b1-5151f902be7f,CSB2,csb2,5,Building,bu,47.68,-19.187
CSB Bardelli Mahajanga,active,create,82546c82-bb6c-4a2a-ac65-9a84068296dd,,03380fbe-d484-41ee-a8bc-24313e5e3788,CSB2,csb2,5,Building,bu,46.34,-16.461
CSB Beakanga,active,create,5aaf54bc-04c4-42e2-b2e4-50f380e906eb,,3e74a64b-e674-44dd-a94f-61114382118e,CSB1,csb1,5,Building,bu,46.27,-20.12
CSB Bealanana Du,active,create,508b4e79-c2da-4643-8a2e-c63d174848fb,,8a8f284f-83f0-4dfe-a78b-b496dea8afb2,CSB2,csb2,5,Building,bu,,
CSB Beambiaty,active,create,365d127c-9784-445b-ab3e-f6dd713445c9,,da50edff-13f2-4264-ae0f-a21d7fb36dac,CSB1,csb1,5,Building,bu,45.722,-16.122
CSB Beandrarezona,active,create,c5d15200-2ee7-4631-8e0e-5831ee099c51,,fded30ca-40ed-4427-af7f-986203fb0b15,CSB1,csb1,5,Building,bu,48.674,-14.234
CSB Beangezoka Sofia,active,create,9951d305-6324-4d17-84a4-1a5052df3c86,,888c3a33-6802-414e-9cff-df9732260c67,CSB2,csb2,5,Building,bu,,
CSB Beangona,active,create,a624cd15-c48d-4a29-9a7a-52a56c45e26f,,d7d8f782-4327-4eb2-a196-13e4566444f9,CSB2,csb2,5,Building,bu,48.618,-18.615
CSB Bebaboky Sud,active,create,c9faac21-b705-454a-8e13-8e1e708827b9,,ea4b9d63-c68f-4dcd-a141-a8e946e9c6a4,CSB2,csb2,5,Building,bu,44.467,-19.296
CSB Bebokoy,active,create,7e1bc835-0826-4cd1-ba48-4a6a6b53aa0b,,fc6dd2e9-1aed-4d2a-8e7e-6ce325e5ad93,CSB1,csb1,5,Building,bu,,
CSB Bedamba,active,create,aaf18b73-a31c-40d6-ae4f-3eb12f8e62a8,,a3ab4ce8-31a6-4d14-940a-f837f526c1f9,CSB2,csb2,5,Building,bu,,
CSB Bedasy,active,create,f46f2327-f697-41ed-b7d4-3e9bb3f147a2,,f1034858-c376-4359-8787-e123984ebbe4,CSB2,csb2,5,Building,bu,46.839,-19.197
