locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
CSB II Antodinga,active,create,786a44cc-e02d-4f04-a459-d96fc2d91242,,e7acd6b0-3935-4798-9a8e-ce5aa2cdfc1a,CSB2,csb2,5,Building,bu,47.415,-22.1495
CSB II Antohabato,active,create,aafe7871-a034-4579-8ccc-275facb9f247,,4ffed295-ec56-43aa-9308-71bed6e61efe,CSB2,csb2,5,Building,bu,44.4807,-23.5593
CSB II Antokonala,active,create,4fd3ae36-134a-44d6-9342-73c4bd5a8765,,7de96124-3ae0-4043-9957-04543635722f,CSB2,csb2,5,Building,bu,47.3984,-23.0044
CSB II Antondabe,active,create,bccf922b-00f5-4a2c-a5e0-1a2388bf8062,,6202e81a-d59b-4a72-aa5e-22c2f2096941,CSB2,csb2,5,Building,bu,47.1398,-23.853
CSB II Antongo,active,create,48e5eea5-362f-4d61-aa83-dec3494634f5,,182bcfaf-9e4a-4651-8398-a0cbb0bfe32a,CSB2,csb2,5,Building,bu,43.584367,-21.405373
CSB II Antongomena Bevary,active,create,e7edf6db-ab88-43fa-bccc-80327e2fb95b,,d492534f-8d4e-4ffd-92f4-f15098b599dd,CSB2,csb2,5,Building,bu,45.9189,-15.9239
CSB II Antreaky,active,create,feb6f197-348d-4e00-9b31-65c5b3532267,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,CSB1,csb1,5,Building,bu,45.194366,-25.126583
CSB II Antsakoamaro,active,create,5c85d1a3-2579-4c63-a745-c0fd65f70470,,3f9a4d6c-ec41-43cc-983e-87211280c482,CSB2,csb2,5,Building,bu,45.1835,-24.2433
CSB II Antsakoamileka,active,create,058c3752-b354-4c13-814f-790834cab159,,da50edff-13f2-4264-ae0f-a21d7fb36dac,CSB2,csb2,5,Building,bu,45.4501,-16.1455
CSB II Antsenavolo,active,create,cc13216e-c9ea-4102-88bd-52b90724c875,,0b9df312-da12-491d-8108-affacb0535bf,CSB2,csb2,5,Building,bu,48.0495,-21.392
CSB II Antseranambe,active,create,ed5ea96f-d7cd-4716-81f1-88fd631a43e7,,3a7d8ffc-f33a-4560-8ded-561214de9e13,CSB2,csb2,5,Building,bu,47.646321,-23.170445
CSB II Antseza,active,create,17ab281c-7fb7-4c82-b99f-c72045490b5e,,be24399c-0878-4f07-b643-a7178ef04292,CSB2,csb2,5,Building,bu,45.8623,-16.2148
CSB II Antsiatsiaka,active,create,aa4d104f-7232-42cd-8228-c2ba23304a61,,ed2478df-2164-40bf-8315-69dcc38c962e,CSB2,csb2,5,Building,bu,49.373621,-17.048069
CSB II Antsirabe Sahatany,active,create,9a48faf5-cf02-4d77-90c2-184994b3bb5a,,32f3b867-6ca9-43de-b1d8-7ee30fc47a09,CSB2,csb2,5,Building,bu,49.596198,-15.487736
CSB II Atsindra,active,create,db046862-1eb4-4add-b155-495e957baef4,,7d0c14f2-b640-4dd9-8fe8-ea832cd858db,CSB2,csb2,5,Building,bu,47.7319,-20.9879
CSB II Basibasy,active,create,0da6580b-0a5b-4b4a-a2e6-a3a5714fa2ce,,dbcee054-66f3-4c05-abdc-24d79eb50263,CSB2,csb2,5,Building,bu,43.6613221,-22.1785012
CSB II Bazaribe Taolagnaro,active,create,33e2ec41-ba28-4033-9120-a77009fa1421,,09b3b46f-71a1-45f7-9ab4-b93e449e2205,CSB2,csb2,5,Building,bu,46.998381,-25.031258
CSB II Beahitse,active,create,abe91058-1e87-46b2-8c9c-e79384fd3cf4,,24d11874-2fdf-4cd6-b1ce-2cc978f7fb24,CSB2,csb2,5,Building,bu,44.44169,-24.167149
CSB II Beamalo,active,create,55453699-2314-4860-91d1-065ad03f145f,,4863b612-5843-41f8-a1ab-cca2f892fee0,CSB2,csb2,5,Building,bu,45.045386,-23.985749
CSB II Beampombo I,active,create,dd2a5bff-0922-48f1-bee1-08eefefe34e1,,b801cdfb-1b2d-43e7-8379-e3b7ea854782,CSB2,csb2,5,Building,bu,45.665891,-23.105602
CSB II Beampombo II,active,create,821e9921-06b1-4333-8adb-d3e7268d33f8,,899a6c8a-e718-4731-8f50-16c32e47619f,CSB2,csb2,5,Building,bu,45.5589,-23.6052
CSB II Beantaka,active,create,fd0ee7f0-2720-40c6-a039-74b956e9ae76,,b3a9cd44-2054-4c04-944d-f87e3c895b8f,CSB2,csb2,5,Building,bu,44.3030209,-23.7598702
CSB II Beantake,active,create,21d79f13-17a6-4fd2-af2b-850e7bfa08d2,,b3a9cd44-2054-4c04-944d-f87e3c895b8f,CSB2,csb2,5,Building,bu,44.334502,-23.825319
CSB II Beavoha (Ankazombala),active,create,c5ebad52-d254-43cf-944c-f6d10872878b,,c8e7d094-c51e-4bcf-a478-63fb749c82bc,CSB2,csb2,5,Building,bu,44.6900847,-23.5906192
CSB II Befandriana Sud,active,create,b95c0b13-9041-4f92-b5ad-09fdc920197f,,c9d059bc-a33e-46e3-82d9-458629633e11,CSB2,csb2,5,Building,bu,43.89141,-22.107455
CSB II Befandriana-Sud,active,create,246ccfbe-2d1d-46c9-8fae-34c3da7512da,,c9d059bc-a33e-46e3-82d9-458629633e11,CSB2,csb2,5,Building,bu,43.8911471,-22.1075466
CSB II Befody,active,create,f8cec0a5-bded-4838-b1fe-5d2ddeb54bef,,009d54cf-4a50-4555-90be-5439638f6cbf,CSB2,csb2,5,Building,bu,47.937,-20.7789
CSB II Befotaka,active,create,4b5039f1-3bc1-4dc5-a740-b3801b4cd60b,,1939b658-c60e-4a2d-8b5e-094724b47ef3,CSB2,csb2,5,Building,bu,48.3699,-20.2657
CSB II Befotaka,active,create,8caf40d3-2981-4ee7-93be-8ac99a0cf8ab,,fd6d4d35-d3e6-4c22-b484-6bc71f13ae09,CSB2,csb2,5,Building,bu,46.9883,-23.823
CSB II Behabobo,active,create,9e0025df-5a91-40c6-a84f-44062e89156d,,bfc47a53-c417-4b92-b394-f669854729ec,CSB2,csb2,5,Building,bu,45.139606,-24.949027
CSB II BEHARA,active,create,9022ecfc-219a-4973-bfa5-05e465fb572c,,c100241f-a892-4bc7-97bf-7ed02ed0d40e,CSB2,csb2,5,Building,bu,46.3879,-24.9534
CSB II Beharena,active,create,1a61342d-e4d6-46b9-bf2d-99fd3cc7c1e8,,e9f7f745-5aa5-4f3b-9204-b97288472ebc,CSB2,csb2,5,Building,bu,46.83,-23.8631
CSB II BEHAZOMANGA,active,create,e3d1a5df-19a2-491f-952f-f8a1867d761d,,e9e6a1c2-e01c-4698-8e78-c838dbf0013c,CSB2,csb2,5,Building,bu,,
CSB II Beheloka,active,create,9242ae46-f3d9-4d25-a3bb-2bbafabd96fb,,77c1915a-d5f5-489e-b786-e211eaa8e98b,CSB2,csb2,5,Building,bu,43.6737153,-23.907905
CSB II Behisatsy,active,create,f8467326-278d-48ce-bf3b-bb0ec62b094a,,757db705-0d0b-4111-b653-78911e060e2a,CSB2,csb2,5,Building,bu,45.120739,-21.808029
CSB II Behompy,active,create,87655e1c-d160-4c0c-b190-2b54bdb47d17,,18df9699-cb7d-4eec-96f9-3ec9f36e21ff,CSB2,csb2,5,Building,bu,43.8571067,-23.2507332
CSB II Bekaraoky,active,create,c6cd0323-3d93-493e-83fc-314d05a9c4d6,,53d0c891-676a-4cce-bce7-cd79f1eb34f8,CSB2,csb2,5,Building,bu,47.6159,-23.4684
CSB II Bekatra,active,create,bbc92b4f-8655-46b6-a73a-3310b42a462d,,aad6f6a5-3e77-4449-a216-a46d2e968348,CSB2,csb2,5,Building,bu,47.7199,-22.1104
CSB II Bekily Centrale,active,create,021a90a6-3c03-42db-815f-c8063a97f76a,,4342c258-a4f9-4f05-8356-42be448ffec7,CSB2,csb2,5,Building,bu,45.3195,-24.2195
CSB II Bekipay,active,create,e79be436-36f5-401d-8d06-6edfb9ee4a74,,51658ff9-64ac-4c5d-94d7-8d40cb9324a1,CSB2,csb2,5,Building,bu,46.1257,-16.2533
CSB II Bekitro,active,create,c0f5255c-0965-467e-aa13-97e5f0ce602d,,8580a687-cfd7-4ca7-85df-12e585021277,CSB2,csb2,5,Building,bu,45.1835,-24.2433
CSB II Bekobay,active,create,18be13a8-0476-489e-bfcc-d9a2562572f4,,ef8a6a6f-7ac2-46d9-9467-ae88ed2a9ea4,CSB2,csb2,5,Building,bu,46.9266,-15.8184
CSB II Bekofafa,active,create,026ba23a-9e93-4c81-b9ae-73ab0c445388,,1e3fc41f-fad4-480d-9155-ee57a7c7029e,CSB2,csb2,5,Building,bu,46.5837,-23.7647
CSB II Belafika Ambony,active,create,4e0aa807-4e87-4978-b3a1-efd2d0154556,,e4917b1e-95b5-405e-ab55-8705a0e4c512,CSB2,csb2,5,Building,bu,44.596083,-24.240231
CSB II Belalanda,active,create,dc5cc5d2-7ad9-412c-a020-660865699164,,5d69d386-c5cd-4a7f-9fce-355a442af47b,CSB2,csb2,5,Building,bu,43.6460204,-23.2989329
CSB II Belamoty,active,create,701b7903-cf72-4d20-8432-f33802065004,,c6affba3-0fd2-4b52-84c5-c412049d1baa,CSB2,csb2,5,Building,bu,44.8052,-23.5588
CSB II Belemoka,active,create,0b109916-adab-4066-9241-78c76a8b9487,,05738877-4370-4e6d-8a4f-50bc9e33b1fb,CSB2,csb2,5,Building,bu,47.602,-21.8249
CSB II BELINDO MAHASOA,active,create,2d04af08-36a9-457c-9c80-8be91573c177,,75b22baf-37a9-4d42-8fd6-7ca7912d2a4a,CSB2,csb2,5,Building,bu,45.4132,-24.4848
CSB II Belobaka,active,create,35567bac-5e90-4d7e-af68-90679db68838,,861d42c7-d41a-4569-ab93-fdaa72203e92,CSB2,csb2,5,Building,bu,46.3943,-15.7048
CSB II Beloha,active,create,9d356a99-abf0-4048-907d-93aeb02357bd,,45080bdf-d7cf-4745-b19b-f06c4dac96c0,CSB2,csb2,5,Building,bu,45.0577,-25.1732
CSB II Bema,active,create,ac26b066-9da8-48bc-9de1-0db1d2e5f7af,,6dc23312-1bf9-4099-959e-c21ff83439fc,CSB2,csb2,5,Building,bu,,
CSB II Bemaharivo,active,create,a2c1b4c0-ca26-4422-9daa-288836bd496b,,02931700-6ed5-4c5e-9d9e-7220407d7e7e,CSB2,csb2,5,Building,bu,46.4003,-16.1436
CSB II Bemavo,active,create,8e1e533c-c9f6-49ac-a526-29fde72f253a,,d2f6fe3a-3ca4-4651-8533-5890045820a6,CSB2,csb2,5,Building,bu,45.38038838,-21.62581525
CSB II Benato Toby,active,create,e58d0b82-05bc-4d7c-863c-f319f1372ddc,,bda952f4-3cdd-450a-a1e4-014273bee168,CSB2,csb2,5,Building,bu,45.8632,-23.0886
CSB II Benenitra,active,create,0ac0face-709a-44f0-bbcb-d6a1bcee9e53,,7d36fdd0-1cbc-4ace-bd4a-d96dd630e6d7,CSB2,csb2,5,Building,bu,45.0723812,-23.4491872
CSB II Beraketa,active,create,0dfbe3be-ed6b-4ee5-8a68-0e2371eb2480,,d0a79494-c31d-4009-86ca-c1decbc3d6d9,CSB2,csb2,5,Building,bu,45.6747,-24.1787
CSBII Beraketa,active,create,87f51401-7590-4443-8331-aa054e0357ea,,d0a79494-c31d-4009-86ca-c1decbc3d6d9,Water Point,water_point,5,Building,bu,45.67462194,-24.17849694
CSB II BERANO,active,create,0b8c0c44-bdc6-451e-9f4c-35f42065852b,,48e6b0ce-08cb-48b5-8066-254ed2e8ad8f,CSB2,csb2,5,Building,bu,46.40325,-25.12364
CSB II Bereketa,active,create,54e10ef2-81e9-4c30-b4bc-c540b7b33f5b,,5760df4c-d71e-47ec-b2db-3965ac5b4a96,CSB2,csb2,5,Building,bu,44.4036706,-23.1158617
CSB II Berenty,active,create,5af22b08-8de7-415b-a0e6-0bee619544a6,,d3d25be2-06b3-48c7-9126-ec715f2d3ac7,CSB2,csb2,5,Building,bu,45.0521,-22.2954
CSB II Beroroha,active,create,31eceb3e-6f57-4d60-a23c-03027c576442,,b0b75bc3-3d2d-4024-9c82-e6a48874899c,CSB2,csb2,5,Building,bu,45.1677,-21.6782
CSB II Beroy Sud,active,create,1812fc18-8d2d-44bc-9560-61495ea8c678,,5640925e-c387-4e5b-99a5-85966df10cdf,CSB2,csb2,5,Building,bu,44.835988,-24.031151
CSB II Besakoa,active,create,46d11ad3-91e3-4022-ada1-e7022c06417e,,9f2df3ae-cfc0-43b1-948a-3024bc504bef,CSB2,csb2,5,Building,bu,44.892405,-22.7101068
CSB II Besakoa,active,create,fa38e130-b7e8-4bc5-8c44-0d0b6d473800,,98ca480b-16b5-41e8-940e-0f4a89f79b66,CSB2,csb2,5,Building,bu,43.662281,-23.343129
CSB II Besely nord,active,create,1465c5a8-50d9-411a-ae18-d6cf525e1cfa,,e55e5cf9-93c5-4358-b3da-2ac1e8354aa0,CSB2,csb2,5,Building,bu,44.4060685,-23.3803228
CSB II Betampona,active,create,555f5c13-cfa2-48a5-8654-6218f96c5624,,7c085f80-da12-4e79-bb56-6639da793a45,CSB2,csb2,5,Building,bu,48.067383,-20.207816
CSB II Betania,active,create,6a91dba2-45d4-4f12-9082-403977b20d23,,98ca480b-16b5-41e8-940e-0f4a89f79b66,CSB2,csb2,5,Building,bu,43.6796,-23.3433
CSB II Beteza,active,create,822c2679-69c1-4ce8-bb72-917e1301695d,,5e2597af-1eb0-43db-a53c-f2e0aa3222a1,CSB2,csb2,5,Building,bu,45.1266,-24.4489
