locationName,locationStatus,method,locationId,locationParentName,locationParentId,locationType,locationTypeCode,locationAdminLevel,locationPhysicalType,locationPhysicalTypeCode,longitude,latitude
Antaniditra,active,update,2579bd2b-1def-4b8e-bb4a-dcc646e784c9,Moramanga,9f573be7-a442-4b4e-a236-73956698590c,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanifotsy,active,update,92bf4957-67d9-454e-ab0f-f1ca6af1f87d,Antanifotsy,b1dea378-c109-4e4c-a02e-b74b3a9a49f1,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanifotsy,active,update,f8a96f70-3460-4957-bb58-146714a1de08,Soanierana Ivongo,a7433a02-42be-4d19-8cbd-084dd5e0bbae,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanimandry,active,update,52d4a1c9-1b97-492c-896e-69fa93cee69b,Antsirabe II,f6878552-2d8a-4adf-a3b2-9e24a61a1bdf,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanimasaka,active,update,29ebb17d-d9f4-47f7-ae14-9acec399b358,Marovoay,13df21e6-1fd0-4b27-b733-1e38f691da7e,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanimasaka Tsaramiafara,active,update,36da4b3e-1359-44ac-95be-436b85af1ecf,Ambatolampy,4b351cdf-f64a-4a79-a51d-310f00be6f3e,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanimbaribe,active,update,a97b806c-ce53-4ea8-97e4-7149e473c055,Kandreho,a77e9b52-ac4c-4de2-9b86-07ecccaa2599,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanimbary,active,update,76ebcaf7-b4da-4471-b579-14256e37ebae,Maevatanana,09939527-79d8-4798-9c5c-22e895bbbee9,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanimenabaka,active,update,31d13cf2-3381-4813-a820-9d2ec799fee1,Andilamena,7fbcb632-c862-4b54-81ea-2cf7b026d1d6,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanimena Onilahy,active,update,46bec840-b14a-4ac4-b0e4-fd13e5c013dd,Toliara II,b58b1f95-8f6e-4d12-a364-297172a8966a,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanimieva,active,update,e7521037-19ad-41a9-b25f-dd44b89d453c,Morombe,7444033e-4493-493e-9048-2ac2bc8df283,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antanimora Atsimo,active,update,d18ae17a-faae-4e40-bb4d-540641d494c0,Ambovombe,64c68f0b-5baa-4669-a597-e6cdbbb0493b,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antaninarenina,active,update,a214dbf1-7e0e-4c5f-8284-f8315a6ea3a6,Befotaka,4fa9f736-89a7-4612-8a55-8fc5cc59bc9d,jurisdiction,jdn,4,Jurisdiction,jdn,,
